code,rs_percentile_12m,rs_percentile_3m
HK.01617,72.0,3
HK.01618,27.0,46
HK.01620,94.0,98
HK.01621,91.0,88
HK.01622,39.0,16
HK.01623,86.0,87
HK.01626,98.0,87
HK.01627,27.0,22
HK.01628,19.0,12
HK.01629,84.0,85
HK.01630,98.0,26
HK.01631,95.0,36
HK.01632,13.0,48
HK.01633,97.0,80
HK.01635,24.0,35
HK.01636,14.0,58
HK.01637,95.0,95
HK.01638,1.0,3
HK.01640,1.0,17
HK.01641,,11
HK.01643,35.0,14
HK.01645,87.0,75
HK.01647,36.0,54
HK.01650,90.0,81
HK.01651,84.0,10
HK.01652,83.0,10
HK.01653,69.0,2
HK.01655,34.0,31
HK.01656,91.0,60
HK.01657,95.0,63
HK.01658,74.0,83
HK.01660,36.0,29
HK.01661,92.0,81
HK.01662,2.0,10
HK.01663,35.0,75
HK.01666,33.0,34
HK.01667,77.0,39
HK.01668,65.0,58
HK.01669,91.0,78
HK.01671,70.0,83
HK.01672,27.0,20
HK.01673,59.0,15
HK.01675,11.0,22
HK.01676,93.0,98
HK.01679,93.0,34
HK.01680,3.0,52
HK.01681,54.0,54
HK.01682,23.0,6
HK.01683,5.0,18
HK.01685,86.0,9
HK.01686,56.0,78
HK.01689,31.0,69
HK.01690,94.0,92
HK.01691,49.0,72
HK.01692,32.0,45
HK.01693,90.0,6
HK.01695,32.0,36
HK.01696,9.0,16
HK.01697,15.0,26
HK.01698,11.0,30
HK.01701,18.0,45
HK.01702,84.0,92
HK.01703,4.0,2
HK.01705,95.0,95
HK.01707,43.0,58
HK.01708,35.0,30
HK.01709,10.0,19
HK.01710,99.0,99
HK.01711,78.0,27
HK.01712,87.0,96
HK.01713,26.0,29
HK.01715,53.0,25
HK.01716,98.0,13
HK.01717,14.0,29
HK.01718,93.0,89
HK.01719,22.0,9
HK.01720,88.0,29
HK.01721,25.0,58
HK.01722,90.0,89
HK.01723,1.0,14
HK.01725,3.0,16
HK.01726,15.0,16
HK.01727,14.0,37
HK.01728,65.0,58
HK.01729,72.0,77
HK.01731,71.0,52
HK.01732,60.0,61
HK.01733,69.0,83
HK.01735,64.0,60
HK.01736,52.0,77
HK.01737,89.0,69
HK.01738,8.0,31
HK.01739,11.0,14
HK.01740,90.0,54
HK.01741,13.0,10
HK.01742,56.0,15
HK.01745,10.0,95
HK.01746,88.0,80
HK.01747,48.0,63
HK.01748,65.0,58
HK.01749,22.0,80
HK.01750,83.0,60
HK.01751,29.0,26
HK.01752,80.0,29
HK.01753,97.0,99
HK.01755,65.0,58
HK.01756,17.0,38
HK.01757,99.0,1
HK.01758,25.0,18
HK.01759,33.0,61
HK.01760,10.0,7
HK.01762,63.0,54
HK.01763,20.0,6
HK.01765,46.0,36
HK.01766,59.0,80
HK.01767,77.0,78
HK.01768,,63
HK.01769,6.0,25
HK.01771,16.0,38
HK.01772,17.0,8
HK.01773,4.0,5
HK.01775,55.0,53
HK.01776,75.0,71
HK.01777,0.0,0
HK.01778,30.0,66
HK.01779,,17
HK.01780,98.0,92
HK.01782,12.0,18
HK.01783,79.0,35
HK.01785,70.0,63
HK.01786,37.0,40
HK.01787,41.0,90
HK.01788,75.0,90
HK.01789,42.0,15
HK.01790,67.0,36
HK.01792,77.0,84
HK.01793,98.0,99
HK.01795,27.0,67
HK.01796,2.0,94
HK.01797,81.0,90
HK.01798,9.0,20
HK.01799,10.0,17
HK.01800,25.0,31
HK.01801,78.0,78
HK.01802,59.0,58
HK.01803,37.0,44
HK.01808,26.0,15
HK.01809,63.0,61
HK.01810,32.0,70
HK.01811,38.0,47
HK.01812,27.0,48
HK.01813,8.0,20
HK.01815,92.0,97
HK.01816,69.0,80
HK.01817,50.0,77
HK.01818,35.0,62
HK.01820,77.0,56
HK.01822,47.0,20
HK.01823,32.0,8
HK.01825,99.0,99
HK.01826,98.0,99
HK.01827,61.0,53
HK.01828,60.0,87
HK.01830,74.0,63
HK.01831,96.0,78
HK.01832,93.0,93
HK.01833,5.0,8
HK.01835,96.0,89
HK.01836,36.0,18
HK.01837,85.0,22
HK.01841,94.0,94
HK.01842,62.0,91
HK.01843,95.0,94
HK.01845,89.0,94
HK.01846,36.0,31
HK.01847,22.0,28
HK.01848,54.0,74
HK.01849,65.0,58
HK.01850,2.0,3
HK.01851,97.0,97
HK.01853,24.0,33
HK.01854,47.0,14
HK.01855,2.0,8
HK.01856,67.0,86
HK.01857,50.0,41
HK.01858,14.0,16
HK.01860,20.0,24
HK.01861,85.0,49
HK.01862,76.0,58
HK.01865,79.0,25
HK.01866,77.0,83
HK.01867,74.0,73
HK.01868,4.0,26
HK.01869,5.0,16
HK.01870,3.0,12
HK.01871,68.0,46
HK.01872,54.0,80
HK.01873,28.0,41
HK.01875,89.0,67
HK.01876,29.0,23
HK.01877,36.0,27
HK.01878,42.0,73
HK.01879,,5
HK.01880,24.0,28
HK.01882,32.0,17
HK.01883,57.0,46
HK.01884,70.0,67
HK.01888,95.0,55
HK.01889,6.0,82
HK.01890,33.0,61
HK.01891,83.0,79
HK.01894,87.0,95
HK.01895,17.0,52
HK.01896,18.0,14
HK.01897,61.0,36
HK.01898,69.0,72
HK.01899,52.0,34
HK.01900,14.0,23
HK.01901,3.0,11
HK.01903,75.0,17
HK.01905,89.0,93
HK.01906,93.0,96
HK.01907,23.0,36
HK.01908,30.0,8
HK.01909,56.0,48
HK.01910,31.0,34
HK.01911,45.0,91
HK.01912,98.0,98
HK.01913,54.0,38
HK.01915,65.0,58
HK.01916,51.0,44
HK.01917,40.0,24
HK.01918,4.0,23
HK.01919,82.0,80
HK.01920,31.0,19
HK.01921,26.0,31
HK.01925,73.0,45
HK.01927,94.0,92
HK.01928,28.0,36
HK.01929,49.0,40
HK.01930,59.0,41
HK.01931,1.0,6
HK.01932,16.0,5
HK.01933,68.0,22
HK.01935,59.0,81
HK.01936,83.0,72
HK.01937,22.0,30
HK.01938,29.0,77
HK.01939,3.0,37
HK.01940,90.0,91
HK.01941,95.0,94
HK.01942,2.0,28
HK.01943,94.0,96
HK.01945,51.0,20
HK.01947,89.0,85
HK.01948,48.0,73
HK.01949,64.0,90
HK.01950,29.0,63
HK.01951,49.0,52
HK.01952,24.0,33
HK.01953,98.0,79
HK.01955,76.0,77
HK.01957,86.0,61
HK.01958,7.0,43
HK.01959,98.0,98
HK.01960,87.0,85
HK.01961,8.0,58
HK.01962,80.0,80
HK.01963,78.0,82
HK.01965,54.0,46
HK.01966,16.0,34
HK.01967,25.0,53
HK.01968,57.0,44
HK.01969,6.0,27
HK.01970,71.0,60
HK.01971,39.0,39
HK.01972,81.0,79
HK.01973,24.0,25
HK.01975,87.0,92
HK.01977,72.0,73
HK.01978,21.0,20
HK.01979,15.0,14
HK.01980,67.0,79
HK.01981,35.0,70
HK.01982,37.0,46
HK.01983,61.0,29
HK.01985,90.0,11
HK.01986,79.0,82
HK.01987,82.0,41
HK.01988,59.0,79
HK.01989,,11
HK.01991,46.0,27
HK.01993,27.0,32
HK.01995,75.0,76
HK.01996,54.0,95
HK.01997,88.0,87
HK.01999,21.0,25
HK.02000,44.0,69
HK.02001,11.0,20
HK.02002,56.0,91
HK.02003,11.0,71
HK.02005,73.0,84
HK.02007,8.0,26
HK.02008,51.0,68
HK.02009,40.0,56
HK.02011,40.0,23
HK.02012,4.0,32
HK.02013,4.0,2
HK.02015,19.0,40
HK.02016,60.0,73
HK.02017,96.0,97
HK.02018,69.0,45
HK.02020,54.0,68
HK.02022,42.0,41
HK.02023,58.0,47
HK.02025,86.0,64
HK.02026,,14
HK.02028,99.0,98
HK.02030,55.0,65
HK.02031,89.0,90
HK.02033,16.0,26
HK.02038,32.0,18
HK.02039,41.0,51
HK.02048,87.0,98
HK.02050,30.0,24
HK.02051,19.0,76
HK.02057,60.0,25
HK.02068,22.0,33
HK.02076,59.0,77
HK.02078,73.0,75
HK.02080,64.0,76
HK.02086,64.0,73
HK.02088,65.0,58
HK.02096,64.0,43
HK.02097,9.0,11
HK.02098,25.0,77
HK.02099,93.0,96
HK.02100,10.0,5
HK.02101,81.0,81
HK.02102,83.0,74
HK.02105,6.0,26
HK.02107,93.0,87
HK.02108,87.0,39
HK.02110,5.0,3
HK.02111,58.0,85
HK.02112,6.0,30
HK.02113,98.0,98
HK.02116,82.0,60
HK.02119,52.0,52
HK.02120,75.0,92
HK.02121,8.0,6
HK.02122,5.0,1
HK.02125,24.0,64
HK.02126,41.0,80
HK.02127,65.0,58
HK.02128,16.0,7
HK.02129,92.0,87
HK.02130,63.0,70
HK.02131,65.0,58
HK.02132,81.0,36
HK.02135,48.0,67
HK.02136,77.0,46
HK.02137,14.0,20
HK.02138,69.0,92
HK.02139,88.0,73
HK.02142,75.0,65
HK.02145,2.0,4
HK.02146,92.0,89
HK.02147,80.0,94
HK.02149,29.0,67
HK.02150,24.0,39
HK.02152,71.0,84
HK.02153,68.0,89
HK.02155,31.0,31
HK.02156,69.0,65
HK.02157,33.0,26
HK.02158,12.0,5
HK.02159,79.0,72
HK.02160,4.0,62
HK.02161,14.0,19
HK.02162,86.0,56
HK.02163,65.0,58
HK.02165,33.0,38
HK.02166,92.0,25
HK.02167,89.0,96
HK.02168,48.0,82
HK.02169,34.0,77
HK.02170,16.0,34
HK.02171,22.0,9
HK.02172,27.0,24
HK.02175,36.0,23
HK.02176,3.0,16
HK.02177,70.0,66
HK.02178,96.0,91
HK.02179,54.0,56
HK.02180,57.0,63
HK.02181,46.0,72
HK.02182,80.0,91
HK.02185,2.0,2
HK.02186,24.0,20
HK.02187,37.0,16
HK.02188,3.0,3
HK.02189,79.0,70
HK.02190,60.0,74
HK.02192,34.0,30
HK.02193,92.0,81
HK.02195,12.0,27
HK.02196,52.0,68
HK.02197,76.0,62
HK.02198,89.0,93
HK.02199,88.0,92
HK.02202,15.0,25
HK.02203,8.0,6
HK.02205,13.0,6
HK.02208,36.0,24
HK.02209,69.0,86
HK.02210,34.0,72
HK.02211,62.0,96
HK.02212,74.0,65
HK.02215,21.0,61
HK.02216,4.0,25
HK.02218,91.0,95
HK.02219,63.0,43
HK.02221,32.0,51
HK.02222,48.0,49
HK.02223,46.0,21
HK.02225,98.0,96
HK.02226,87.0,96
HK.02227,95.0,85
HK.02228,34.0,24
HK.02230,42.0,55
HK.02231,4.0,96
HK.02232,71.0,73
HK.02233,38.0,78
HK.02235,51.0,43
HK.02236,78.0,74
HK.02237,11.0,26
HK.02238,18.0,45
HK.02239,87.0,40
HK.02245,75.0,92
HK.02246,7.0,25
HK.02250,8.0,87
HK.02251,12.0,8
HK.02252,43.0,15
HK.02255,1.0,1
HK.02256,23.0,15
HK.02257,10.0,24
HK.02258,83.0,19
HK.02259,,95
HK.02260,55.0,46
HK.02262,3.0,6
HK.02263,75.0,66
HK.02265,52.0,29
HK.02266,73.0,36
HK.02268,88.0,94
HK.02269,91.0,92
HK.02270,94.0,76
HK.02271,71.0,44
HK.02273,59.0,46
HK.02276,48.0,88
HK.02279,61.0,22
HK.02280,77.0,58
HK.02281,43.0,36
HK.02282,35.0,62
HK.02283,18.0,19
HK.02285,88.0,94
HK.02286,92.0,97
HK.02288,68.0,88
HK.02289,60.0,31
HK.02290,,86
HK.02291,40.0,66
HK.02293,33.0,50
HK.02295,94.0,90
HK.02297,7.0,4
HK.02298,39.0,26
HK.02299,84.0,68
HK.02302,25.0,18
HK.02306,59.0,52
HK.02307,38.0,77
HK.02309,50.0,67
HK.02310,97.0,70
HK.02313,17.0,15
HK.02314,81.0,49
HK.02315,92.0,73
HK.02317,84.0,89
HK.02318,58.0,53
HK.02319,83.0,67
HK.02320,97.0,98
HK.02321,77.0,49
HK.02322,7.0,11
HK.02325,4.0,4
HK.02326,65.0,58
HK.02327,38.0,31
HK.02328,75.0,86
HK.02329,40.0,82
HK.02330,79.0,8
HK.02331,25.0,23
HK.02333,11.0,22
HK.02336,80.0,76
HK.02337,52.0,47
HK.02338,86.0,24
HK.02339,97.0,67
HK.02340,51.0,37
HK.02342,2.0,7
HK.02343,92.0,93
HK.02347,71.0,56
HK.02348,45.0,43
HK.02349,85.0,82
HK.02350,69.0,83
HK.02352,20.0,70
HK.02355,21.0,16
HK.02356,87.0,84
HK.02357,33.0,43
HK.02358,83.0,91
HK.02359,93.0,90
HK.02360,62.0,81
HK.02361,53.0,8
HK.02362,65.0,58
HK.02363,24.0,13
HK.02367,29.0,21
HK.02368,47.0,62
HK.02369,6.0,4
HK.02370,95.0,84
HK.02371,23.0,31
HK.02372,96.0,73
HK.02373,39.0,70
HK.02376,38.0,65
HK.02377,47.0,35
HK.02378,60.0,44
HK.02380,39.0,47
HK.02381,97.0,98
HK.02382,58.0,81
HK.02383,46.0,50
HK.02385,47.0,20
HK.02386,42.0,74
HK.02388,88.0,84
HK.02389,74.0,69
HK.02390,33.0,21
HK.02391,20.0,31
HK.02392,41.0,54
HK.02393,12.0,53
HK.02396,,82
HK.02399,31.0,54
HK.02400,10.0,16
HK.02402,8.0,18
HK.02405,2.0,4
HK.02407,27.0,50
HK.02408,,88
HK.02409,72.0,70
HK.02410,1.0,0
HK.02411,38.0,33
HK.02415,12.0,65
HK.02416,84.0,35
HK.02418,64.0,61
HK.02419,53.0,82
HK.02420,91.0,96
HK.02421,45.0,36
HK.02422,95.0,9
HK.02423,66.0,61
HK.02425,49.0,37
HK.02427,96.0,83
HK.02429,37.0,38
HK.02431,0.0,0
HK.02432,8.0,6
HK.02433,41.0,33
HK.02436,96.0,26
HK.02438,17.0,21
HK.02439,20.0,2
HK.02440,3.0,13
HK.02442,99.0,98
HK.02443,7.0,7
HK.02450,96.0,95
HK.02451,86.0,83
HK.02453,7.0,34
HK.02455,73.0,64
HK.02457,85.0,78
HK.02458,85.0,88
HK.02459,23.0,90
HK.02460,34.0,40
HK.02465,22.0,14
HK.02469,1.0,4
HK.02473,2.0,22
HK.02476,,4
HK.02477,0.0,15
HK.02479,65.0,58
HK.02480,31.0,77
HK.02481,66.0,40
HK.02482,4.0,6
HK.02483,74.0,69
HK.02486,15.0,19
HK.02487,1.0,1
HK.02488,44.0,62
HK.02489,36.0,79
HK.02490,26.0,24
HK.02493,,15
HK.02495,4.0,3
HK.02496,12.0,21
HK.02497,43.0,10
HK.02498,4.0,3
HK.02499,61.0,51
HK.02500,12.0,65
HK.02501,94.0,97
HK.02502,79.0,39
HK.02503,33.0,76
HK.02505,8.0,23
HK.02506,28.0,45
HK.02507,68.0,83
HK.02508,18.0,33
HK.02509,49.0,60
HK.02510,93.0,97
HK.02511,73.0,74
HK.02512,36.0,47
HK.02513,,1
HK.02515,99.0,99
HK.02516,29.0,12
HK.02517,7.0,8
HK.02518,71.0,60
HK.02519,24.0,47
HK.02520,84.0,84
HK.02521,91.0,32
HK.02522,17.0,56
HK.02525,,47
HK.02526,,96
HK.02528,95.0,64
HK.02529,63.0,50
HK.02530,79.0,43
HK.02531,24.0,79
HK.02533,7.0,7
HK.02535,70.0,95
HK.02536,1.0,2
HK.02539,,7
HK.02540,21.0,71
HK.02543,,89
HK.02545,52.0,62
HK.02546,,82
HK.02549,47.0,66
HK.02550,39.0,70
HK.02551,12.0,24
HK.02552,36.0,30
HK.02553,,1
HK.02555,17.0,15
HK.02556,89.0,85
HK.02558,46.0,39
HK.02559,14.0,3
HK.02560,45.0,37
HK.02561,18.0,48
HK.02562,0.0,0
HK.02563,81.0,93
HK.02565,2.0,23
HK.02566,17.0,42
HK.02567,9.0,21
HK.02569,88.0,90
HK.02570,0.0,0
HK.02571,79.0,44
HK.02573,40.0,88
HK.02575,,1
HK.02576,71.0,18
HK.02577,6.0,10
HK.02579,,20
HK.02580,45.0,54
HK.02581,,66
HK.02582,0.0,0
HK.02583,,93
HK.02585,94.0,92
HK.02586,14.0,12
HK.02587,0.0,0
HK.02588,60.0,43
HK.02589,19.0,12
HK.02590,3.0,7
HK.02591,1.0,1
HK.02592,5.0,40
HK.02593,38.0,44
HK.02595,,8
HK.02596,70.0,61
HK.02597,94.0,72
HK.02598,9.0,20
HK.02600,48.0,66
HK.02601,53.0,65
HK.02602,68.0,82
HK.02603,39.0,34
HK.02605,8.0,24
HK.02607,60.0,37
HK.02608,67.0,81
HK.02609,8.0,26
HK.02610,10.0,28
HK.02611,70.0,72
HK.02613,73.0,54
HK.02616,58.0,83
HK.02617,0.0,7
HK.02618,37.0,17
HK.02619,,13
HK.02621,35.0,37
HK.02623,94.0,8
HK.02625,3.0,1
HK.02627,26.0,58
HK.02628,76.0,78
HK.02629,14.0,58
HK.02630,,87
HK.02631,52.0,4
HK.02632,,7
HK.02633,37.0,42
HK.02635,,10
HK.02637,,47
HK.02638,69.0,60
HK.02643,1.0,2
HK.02648,50.0,22
HK.02649,,58
HK.02650,,2
HK.02651,96.0,97
HK.02652,,1
HK.02655,,17
HK.02656,,8
HK.02657,,81
HK.02658,,8
HK.02659,,8
HK.02660,72.0,69
HK.02661,,2
HK.02663,89.0,41
HK.02665,,3
HK.02666,40.0,44
HK.02668,94.0,93
HK.02669,31.0,44
HK.02670,,1
HK.02671,,93
HK.02675,,19
HK.02676,,37
HK.02677,,38
HK.02678,68.0,25
HK.02680,33.0,18
HK.02682,43.0,71
HK.02683,71.0,46
HK.02685,,1
HK.02687,,97
HK.02688,46.0,80
HK.02689,49.0,8
HK.02691,,71
HK.02692,,4
HK.02693,,31
HK.02695,,5
HK.02696,58.0,53
HK.02698,,41
HK.02699,16.0,62
HK.02700,75.0,75
HK.02701,,7
HK.02706,,30
HK.02714,,85
HK.02715,,5
HK.02718,,1
HK.02720,,93
HK.02722,29.0,16
HK.02723,,71
HK.02726,,27
HK.02727,24.0,25
HK.02728,50.0,95
HK.02729,,92
HK.02738,96.0,99
HK.02768,,21
HK.02772,24.0,73
HK.02777,1.0,1
HK.02779,22.0,79
HK.02788,,42
HK.02789,74.0,25
HK.02798,62.0,81
HK.02799,25.0,72
HK.02858,9.0,14
HK.02863,94.0,82
HK.02865,4.0,1
HK.02866,44.0,68
HK.02869,57.0,48
HK.02877,77.0,83
HK.02878,10.0,11
HK.02880,36.0,49
HK.02881,89.0,54
HK.02882,20.0,27
HK.02883,67.0,81
HK.02885,86.0,82
HK.02886,76.0,79
HK.02888,90.0,80
HK.02889,,0
HK.02892,86.0,33
HK.02898,54.0,58
HK.02899,74.0,73
HK.03200,,12
HK.03268,,67
HK.03277,,74
HK.03288,38.0,16
HK.03296,,34
HK.03300,28.0,8
HK.03301,21.0,77
HK.03302,73.0,26
HK.03303,19.0,21
HK.03306,74.0,78
HK.03309,13.0,30
HK.03310,,6
HK.03311,48.0,68
HK.03313,13.0,38
HK.03315,28.0,31
HK.03316,54.0,35
HK.03317,,5
HK.03318,91.0,92
HK.03319,20.0,21
HK.03320,57.0,32
HK.03321,89.0,14
HK.03322,63.0,75
HK.03323,13.0,12
HK.03328,83.0,86
HK.03329,74.0,11
HK.03330,87.0,93
HK.03332,6.0,61
HK.03336,73.0,4
HK.03337,55.0,85
HK.03339,84.0,87
HK.03347,81.0,88
HK.03348,80.0,53
HK.03355,,39
HK.03360,61.0,64
HK.03363,78.0,80
HK.03366,33.0,33
HK.03368,33.0,6
HK.03369,71.0,75
HK.03377,6.0,14
HK.03378,,51
HK.03380,61.0,25
HK.03382,55.0,61
HK.03383,6.0,13
HK.03388,,43
HK.03389,93.0,83
HK.03390,51.0,73
HK.03393,31.0,3
HK.03395,20.0,18
HK.03396,93.0,90
HK.03398,15.0,1
HK.03399,37.0,38
HK.03600,89.0,63
HK.03601,11.0,5
HK.03603,91.0,85
HK.03606,49.0,55
HK.03613,28.0,22
HK.03616,23.0,15
HK.03618,70.0,55
HK.03623,29.0,75
HK.03625,,2
HK.03626,17.0,77
HK.03628,69.0,74
HK.03633,51.0,74
HK.03636,,54
HK.03638,1.0,0
HK.03639,27.0,96
HK.03650,2.0,2
HK.03658,48.0,29
HK.03660,4.0,2
HK.03662,55.0,72
HK.03666,29.0,58
HK.03668,73.0,80
HK.03669,23.0,50
HK.03677,5.0,5
HK.03678,19.0,40
HK.03680,79.0,69
HK.03681,19.0,29
HK.03683,5.0,10
HK.03686,29.0,17
HK.03688,7.0,3
HK.03689,78.0,78
HK.03690,44.0,22
HK.03692,70.0,75
HK.03696,,90
HK.03698,85.0,65
HK.03699,84.0,86
HK.03700,18.0,7
HK.03708,39.0,45
HK.03709,19.0,18
HK.03718,69.0,52
HK.03728,58.0,69
HK.03737,57.0,65
HK.03738,35.0,88
HK.03750,63.0,16
HK.03759,92.0,92
HK.03768,8.0,5
HK.03773,87.0,33
HK.03774,98.0,96
HK.03778,57.0,51
HK.03788,63.0,85
HK.03789,95.0,86
HK.03798,61.0,66
HK.03800,22.0,67
HK.03808,87.0,75
HK.03813,49.0,76
HK.03816,98.0,98
HK.03818,13.0,18
HK.03822,44.0,51
HK.03828,39.0,36
HK.03830,94.0,51
HK.03833,68.0,82
HK.03836,9.0,6
HK.03838,69.0,76
HK.03839,82.0,43
HK.03848,51.0,30
HK.03858,62.0,38
HK.03860,59.0,71
HK.03866,84.0,82
HK.03868,18.0,25
HK.03869,30.0,56
HK.03877,80.0,82
HK.03878,41.0,12
HK.03880,20.0,13
HK.03881,,81
HK.03882,18.0,27
HK.03883,5.0,20
HK.03886,22.0,29
HK.03887,,70
HK.03888,52.0,43
HK.03889,34.0,93
HK.03893,94.0,89
HK.03896,31.0,19
HK.03898,27.0,15
HK.03899,55.0,67
HK.03900,11.0,4
HK.03903,65.0,58
HK.03908,68.0,37
HK.03913,17.0,34
HK.03918,25.0,27
HK.03919,88.0,98
HK.03928,96.0,80
HK.03931,12.0,9
HK.03933,24.0,30
HK.03938,94.0,29
HK.03939,91.0,95
HK.03958,57.0,69
HK.03963,19.0,28
HK.03968,76.0,82
HK.03969,54.0,48
HK.03978,22.0,15
HK.03983,35.0,30
HK.03986,,4
HK.03988,87.0,88
HK.03989,48.0,33
HK.03990,15.0,27
HK.03991,10.0,17
HK.03993,48.0,29
HK.03996,42.0,41
HK.03997,82.0,1
HK.03998,73.0,55
HK.03999,59.0,69
HK.06030,55.0,34
HK.06031,,71
HK.06033,37.0,56
HK.06036,94.0,19
HK.06038,91.0,93
HK.06049,43.0,45
HK.06051,5.0,13
HK.06055,32.0,76
HK.06058,79.0,69
HK.06060,25.0,40
HK.06063,97.0,85
HK.06066,56.0,50
HK.06068,23.0,36
HK.06069,16.0,19
HK.06078,48.0,65
HK.06080,40.0,9
HK.06082,,9
HK.06083,86.0,39
HK.06086,4.0,25
HK.06088,50.0,27
HK.06090,,37
HK.06093,45.0,20
HK.06098,56.0,50
HK.06099,61.0,47
HK.06100,28.0,71
HK.06108,59.0,79
HK.06110,2.0,2
HK.06113,13.0,21
HK.06117,44.0,38
HK.06118,41.0,67
HK.06119,53.0,58
HK.06123,45.0,12
HK.06127,85.0,50
HK.06128,9.0,51
HK.06133,78.0,58
HK.06136,91.0,64
HK.06138,44.0,51
HK.06158,63.0,95
HK.06160,83.0,82
HK.06162,0.0,0
HK.06163,96.0,96
HK.06166,,69
HK.06168,5.0,17
HK.06169,35.0,60
HK.06178,41.0,44
HK.06181,11.0,60
HK.06182,83.0,88
HK.06185,41.0,79
HK.06186,21.0,9
HK.06188,19.0,8
HK.06189,65.0,58
HK.06190,86.0,53
HK.06193,90.0,74
HK.06196,35.0,64
HK.06198,76.0,83
HK.06199,49.0,47
HK.06600,,6
HK.06601,70.0,70
HK.06603,1.0,4
HK.06608,12.0,23
HK.06609,72.0,68
HK.06610,6.0,65
HK.06611,65.0,58
HK.06613,44.0,43
HK.06616,89.0,90
HK.06618,22.0,24
HK.06622,30.0,40
HK.06623,65.0,58
HK.06626,56.0,85
HK.06628,2.0,3
HK.06633,79.0,84
HK.06636,,6
HK.06639,60.0,58
HK.06651,,5
HK.06655,78.0,89
HK.06656,,63
HK.06657,32.0,16
HK.06658,,86
HK.06660,10.0,69
HK.06661,68.0,55
HK.06663,44.0,27
HK.06666,75.0,89
HK.06667,69.0,68
HK.06668,77.0,81
HK.06669,7.0,7
HK.06676,23.0,85
HK.06677,26.0,27
HK.06680,30.0,28
HK.06681,1.0,4
HK.06682,16.0,21
HK.06683,7.0,16
HK.06686,42.0,32
HK.06687,,32
HK.06690,51.0,63
HK.06693,85.0,91
HK.06696,96.0,58
HK.06698,36.0,54
HK.06699,90.0,84
HK.06805,78.0,49
HK.06806,42.0,46
HK.06808,27.0,45
HK.06809,,10
HK.06810,,9
HK.06811,89.0,91
HK.06812,82.0,56
HK.06816,67.0,43
HK.06818,40.0,33
HK.06820,34.0,25
HK.06821,93.0,95
HK.06822,60.0,63
HK.06823,76.0,67
HK.06826,34.0,63
HK.06828,62.0,83
HK.06829,88.0,95
HK.06830,32.0,42
HK.06831,30.0,7
HK.06833,27.0,16
HK.06838,54.0,70
HK.06839,9.0,9
HK.06855,17.0,22
HK.06858,53.0,68
HK.06860,10.0,9
HK.06862,27.0,21
HK.06865,16.0,20
HK.06866,49.0,35
HK.06868,59.0,61
HK.06869,95.0,89
HK.06871,,11
HK.06872,,1
HK.06877,8.0,22
HK.06878,65.0,58
HK.06881,42.0,63
HK.06882,67.0,54
HK.06883,63.0,58
HK.06885,9.0,18
HK.06886,70.0,68
HK.06887,50.0,70
HK.06888,11.0,3
HK.06889,60.0,62
HK.06890,95.0,97
HK.06893,81.0,92
HK.06896,13.0,1
HK.06898,74.0,42
HK.06899,71.0,58
HK.06908,6.0,3
HK.06909,10.0,11
HK.06911,53.0,65
HK.06913,3.0,3
HK.06918,30.0,11
HK.06919,33.0,48
HK.06922,5.0,2
HK.06928,22.0,23
HK.06929,54.0,41
HK.06933,93.0,25
HK.06936,45.0,33
HK.06938,,70
HK.06939,86.0,5
HK.06955,2.0,1
HK.06958,43.0,75
HK.06959,11.0,21
HK.06960,3.0,5
HK.06963,74.0,78
HK.06966,82.0,77
HK.06968,50.0,3
HK.06969,47.0,88
HK.06978,1.0,45
HK.06979,50.0,41
HK.06980,,96
HK.06988,18.0,93
HK.06989,17.0,45
HK.06990,76.0,47
HK.06993,85.0,86
HK.06996,32.0,11
HK.06998,,54
HK.06999,65.0,58
HK.07489,,2
HK.07618,,50
HK.07630,,5
HK.07666,,92
HK.07688,,35
HK.09600,11.0,28
HK.09606,21.0,30
HK.09608,36.0,69
HK.09609,,34
HK.09611,,20
HK.09616,50.0,64
HK.09618,53.0,37
HK.09626,20.0,21
HK.09633,43.0,33
HK.09636,23.0,43
HK.09638,83.0,68
HK.09639,40.0,47
HK.09658,26.0,19
HK.09660,13.0,20
HK.09663,5.0,17
HK.09668,60.0,77
HK.09669,11.0,26
HK.09676,21.0,70
HK.09677,77.0,80
HK.09678,1.0,14
HK.09680,25.0,49
HK.09686,73.0,86
HK.09688,83.0,81
HK.09689,66.0,4
HK.09690,36.0,54
HK.09696,18.0,18
HK.09698,47.0,29
HK.09699,43.0,83
HK.09857,70.0,89
HK.09858,80.0,86
HK.09860,39.0,75
HK.09863,34.0,40
HK.09866,15.0,7
HK.09868,11.0,14
HK.09869,75.0,5
HK.09876,46.0,93
HK.09877,47.0,42
HK.09878,29.0,16
HK.09879,84.0,66
HK.09880,19.0,15
HK.09881,80.0,58
HK.09882,62.0,21
HK.09885,33.0,68
HK.09886,50.0,41
HK.09887,74.0,32
HK.09888,32.0,15
HK.09889,55.0,39
HK.09890,14.0,15
HK.09893,90.0,33
HK.09896,6.0,4
HK.09898,22.0,19
HK.09899,7.0,5
HK.09900,87.0,20
HK.09901,80.0,84
HK.09903,,2
HK.09906,62.0,58
HK.09908,66.0,45
HK.09909,30.0,20
HK.09911,62.0,83
HK.09913,51.0,39
HK.09916,69.0,62
HK.09918,58.0,64
HK.09919,43.0,60
HK.09922,9.0,10
HK.09923,9.0,13
HK.09926,43.0,55
HK.09927,,11
