code,rs_percentile_12m,rs_percentile_3m
HK.01617,78.0,3
HK.01618,25.0,39
HK.01620,93.0,97
HK.01621,91.0,91
HK.01622,38.0,12
HK.01623,88.0,90
HK.01626,98.0,93
HK.01627,15.0,7
HK.01628,18.0,13
HK.01629,84.0,85
HK.01630,97.0,6
HK.01631,94.0,36
HK.01632,19.0,62
HK.01633,97.0,83
HK.01635,26.0,36
HK.01636,14.0,59
HK.01637,96.0,96
HK.01638,2.0,5
HK.01640,1.0,42
HK.01641,,12
HK.01643,32.0,10
HK.01645,84.0,74
HK.01647,43.0,71
HK.01650,90.0,82
HK.01651,83.0,11
HK.01652,83.0,11
HK.01653,66.0,2
HK.01655,40.0,45
HK.01656,90.0,52
HK.01657,95.0,37
HK.01658,72.0,81
HK.01660,36.0,28
HK.01661,92.0,72
HK.01662,3.0,29
HK.01663,38.0,80
HK.01666,34.0,40
HK.01667,80.0,54
HK.01668,65.0,59
HK.01669,91.0,78
HK.01671,61.0,73
HK.01672,27.0,36
HK.01673,59.0,15
HK.01675,11.0,16
HK.01676,93.0,98
HK.01679,93.0,30
HK.01680,4.0,76
HK.01681,56.0,63
HK.01682,28.0,10
HK.01683,4.0,8
HK.01685,85.0,8
HK.01686,61.0,83
HK.01689,34.0,68
HK.01690,94.0,91
HK.01691,60.0,82
HK.01692,32.0,43
HK.01693,90.0,6
HK.01695,35.0,40
HK.01696,11.0,29
HK.01697,16.0,26
HK.01698,11.0,26
HK.01701,22.0,78
HK.01702,85.0,91
HK.01703,4.0,3
HK.01705,95.0,95
HK.01707,50.0,59
HK.01708,35.0,30
HK.01709,9.0,22
HK.01710,99.0,99
HK.01711,76.0,45
HK.01712,87.0,96
HK.01713,25.0,29
HK.01715,60.0,33
HK.01716,98.0,10
HK.01717,14.0,28
HK.01718,93.0,87
HK.01719,20.0,10
HK.01720,81.0,5
HK.01721,24.0,59
HK.01722,91.0,91
HK.01723,1.0,11
HK.01725,3.0,5
HK.01726,16.0,21
HK.01727,19.0,49
HK.01728,65.0,59
HK.01729,70.0,73
HK.01731,72.0,54
HK.01732,49.0,30
HK.01733,61.0,78
HK.01735,67.0,56
HK.01736,53.0,81
HK.01737,89.0,75
HK.01738,7.0,19
HK.01739,11.0,16
HK.01740,92.0,86
HK.01741,15.0,16
HK.01742,61.0,25
HK.01745,8.0,94
HK.01746,89.0,83
HK.01747,46.0,49
HK.01748,65.0,59
HK.01749,23.0,76
HK.01750,86.0,72
HK.01751,27.0,27
HK.01752,82.0,39
HK.01753,97.0,99
HK.01755,65.0,59
HK.01756,18.0,39
HK.01757,99.0,2
HK.01758,26.0,20
HK.01759,33.0,62
HK.01760,11.0,7
HK.01762,57.0,42
HK.01763,18.0,7
HK.01765,44.0,36
HK.01766,58.0,77
HK.01767,79.0,85
HK.01768,,41
HK.01769,6.0,23
HK.01771,20.0,38
HK.01772,15.0,7
HK.01773,3.0,3
HK.01775,53.0,46
HK.01776,73.0,66
HK.01777,0.0,0
HK.01778,28.0,53
HK.01779,,13
HK.01780,98.0,87
HK.01782,11.0,19
HK.01783,79.0,33
HK.01785,70.0,66
HK.01786,39.0,48
HK.01787,36.0,86
HK.01788,76.0,90
HK.01789,43.0,14
HK.01790,79.0,73
HK.01792,81.0,92
HK.01793,98.0,99
HK.01795,27.0,73
HK.01796,1.0,92
HK.01797,80.0,90
HK.01798,8.0,11
HK.01799,10.0,13
HK.01800,26.0,30
HK.01801,79.0,76
HK.01802,59.0,59
HK.01803,37.0,44
HK.01808,27.0,8
HK.01809,67.0,61
HK.01810,30.0,65
HK.01811,40.0,43
HK.01812,23.0,40
HK.01813,9.0,23
HK.01815,91.0,97
HK.01816,68.0,79
HK.01817,52.0,67
HK.01818,29.0,46
HK.01820,78.0,57
HK.01822,30.0,8
HK.01823,39.0,23
HK.01825,99.0,99
HK.01826,98.0,99
HK.01827,58.0,77
HK.01828,63.0,87
HK.01830,73.0,53
HK.01831,95.0,78
HK.01832,94.0,94
HK.01833,5.0,8
HK.01835,96.0,90
HK.01836,37.0,14
HK.01837,84.0,21
HK.01841,95.0,96
HK.01842,74.0,94
HK.01843,95.0,96
HK.01845,89.0,93
HK.01846,40.0,24
HK.01847,22.0,24
HK.01848,55.0,74
HK.01849,65.0,59
HK.01850,2.0,4
HK.01851,97.0,98
HK.01853,30.0,41
HK.01854,43.0,11
HK.01855,2.0,8
HK.01856,72.0,82
HK.01857,51.0,44
HK.01858,14.0,18
HK.01860,23.0,39
HK.01861,85.0,67
HK.01862,78.0,59
HK.01865,79.0,28
HK.01866,76.0,79
HK.01867,72.0,63
HK.01868,4.0,26
HK.01869,6.0,17
HK.01870,3.0,16
HK.01871,70.0,48
HK.01872,34.0,65
HK.01873,28.0,48
HK.01875,89.0,71
HK.01876,31.0,23
HK.01877,40.0,40
HK.01878,43.0,74
HK.01879,,9
HK.01880,25.0,29
HK.01882,34.0,18
HK.01883,59.0,42
HK.01884,68.0,69
HK.01888,95.0,66
HK.01889,6.0,80
HK.01890,32.0,63
HK.01891,83.0,82
HK.01894,87.0,95
HK.01895,18.0,52
HK.01896,16.0,13
HK.01897,61.0,35
HK.01898,70.0,74
HK.01899,51.0,27
HK.01900,11.0,20
HK.01901,3.0,11
HK.01903,77.0,23
HK.01905,88.0,91
HK.01906,93.0,96
HK.01907,22.0,38
HK.01908,33.0,8
HK.01909,54.0,37
HK.01910,33.0,30
HK.01911,44.0,90
HK.01912,98.0,98
HK.01913,57.0,41
HK.01915,65.0,59
HK.01916,51.0,62
HK.01917,40.0,24
HK.01918,5.0,38
HK.01919,82.0,74
HK.01920,15.0,7
HK.01921,19.0,15
HK.01925,73.0,49
HK.01927,94.0,94
HK.01928,28.0,30
HK.01929,44.0,30
HK.01930,34.0,9
HK.01931,2.0,8
HK.01932,19.0,7
HK.01933,62.0,18
HK.01935,46.0,68
HK.01936,83.0,70
HK.01937,25.0,32
HK.01938,17.0,41
HK.01939,4.0,54
HK.01940,89.0,89
HK.01941,95.0,95
HK.01942,3.0,41
HK.01943,93.0,94
HK.01945,53.0,35
HK.01947,90.0,84
HK.01948,41.0,55
HK.01949,69.0,89
HK.01950,30.0,65
HK.01951,50.0,52
HK.01952,24.0,48
HK.01953,98.0,77
HK.01955,76.0,77
HK.01957,87.0,70
HK.01958,6.0,28
HK.01959,98.0,98
HK.01960,88.0,91
HK.01961,8.0,59
HK.01962,80.0,80
HK.01963,75.0,78
HK.01965,54.0,61
HK.01966,24.0,40
HK.01967,24.0,56
HK.01968,57.0,46
HK.01969,5.0,20
HK.01970,69.0,61
HK.01971,39.0,35
HK.01972,81.0,75
HK.01973,26.0,41
HK.01975,87.0,91
HK.01977,71.0,70
HK.01978,13.0,6
HK.01979,14.0,11
HK.01980,70.0,83
HK.01981,34.0,70
HK.01982,37.0,46
HK.01983,69.0,35
HK.01985,91.0,18
HK.01986,78.0,80
HK.01987,84.0,54
HK.01988,59.0,78
HK.01989,,18
HK.01991,42.0,19
HK.01993,41.0,78
HK.01995,74.0,73
HK.01996,54.0,95
HK.01997,88.0,84
HK.01999,25.0,33
HK.02000,58.0,83
HK.02001,12.0,21
HK.02002,60.0,92
HK.02003,14.0,79
HK.02005,75.0,88
HK.02007,8.0,32
HK.02008,50.0,69
HK.02009,41.0,57
HK.02011,38.0,21
HK.02012,4.0,27
HK.02013,4.0,2
HK.02015,17.0,32
HK.02016,60.0,72
HK.02017,95.0,97
HK.02018,63.0,41
HK.02020,55.0,68
HK.02022,44.0,37
HK.02023,62.0,56
HK.02025,88.0,65
HK.02026,,18
HK.02028,99.0,98
HK.02030,55.0,63
HK.02031,90.0,88
HK.02033,17.0,28
HK.02038,29.0,15
HK.02039,41.0,46
HK.02048,86.0,98
HK.02050,29.0,20
HK.02051,21.0,80
HK.02057,58.0,23
HK.02068,19.0,27
HK.02076,54.0,69
HK.02078,73.0,75
HK.02080,63.0,78
HK.02086,68.0,69
HK.02088,65.0,59
HK.02096,66.0,42
HK.02097,8.0,11
HK.02098,22.0,77
HK.02099,92.0,96
HK.02100,9.0,5
HK.02101,72.0,71
HK.02102,87.0,83
HK.02105,7.0,34
HK.02107,93.0,88
HK.02108,86.0,32
HK.02110,5.0,3
HK.02111,60.0,87
HK.02112,10.0,67
HK.02113,1.0,0
HK.02116,80.0,54
HK.02119,56.0,64
HK.02120,75.0,91
HK.02121,12.0,11
HK.02122,5.0,2
HK.02125,25.0,66
HK.02126,47.0,84
HK.02127,65.0,59
HK.02128,15.0,6
HK.02129,91.0,87
HK.02130,56.0,54
HK.02131,65.0,59
HK.02132,81.0,34
HK.02135,48.0,68
HK.02136,78.0,47
HK.02137,15.0,22
HK.02138,69.0,93
HK.02139,88.0,72
HK.02142,72.0,65
HK.02145,3.0,6
HK.02146,91.0,89
HK.02147,82.0,95
HK.02149,32.0,72
HK.02150,24.0,38
HK.02152,71.0,84
HK.02153,57.0,80
HK.02155,34.0,38
HK.02156,63.0,55
HK.02157,35.0,32
HK.02158,12.0,4
HK.02159,79.0,74
HK.02160,4.0,63
HK.02161,13.0,21
HK.02162,86.0,67
HK.02163,65.0,59
HK.02165,31.0,31
HK.02166,92.0,28
HK.02167,85.0,94
HK.02168,48.0,82
HK.02169,35.0,79
HK.02170,15.0,35
HK.02171,22.0,12
HK.02172,25.0,24
HK.02175,46.0,29
HK.02176,4.0,15
HK.02177,69.0,67
HK.02178,96.0,81
HK.02179,55.0,48
HK.02180,57.0,64
HK.02181,39.0,74
HK.02182,78.0,88
HK.02185,2.0,2
HK.02186,25.0,25
HK.02187,27.0,8
HK.02188,3.0,3
HK.02189,79.0,67
HK.02190,60.0,72
HK.02192,34.0,28
HK.02193,92.0,81
HK.02195,11.0,26
HK.02196,52.0,69
HK.02197,79.0,85
HK.02198,89.0,92
HK.02199,87.0,91
HK.02202,15.0,24
HK.02203,9.0,6
HK.02205,23.0,15
HK.02208,32.0,21
HK.02209,70.0,89
HK.02210,34.0,71
HK.02211,58.0,95
HK.02212,74.0,67
HK.02215,22.0,71
HK.02216,6.0,52
HK.02218,89.0,94
HK.02219,63.0,45
HK.02221,32.0,51
HK.02222,44.0,42
HK.02223,46.0,21
HK.02225,98.0,96
HK.02226,87.0,95
HK.02227,94.0,92
HK.02228,40.0,37
HK.02230,43.0,55
HK.02231,3.0,95
HK.02232,72.0,71
HK.02233,38.0,78
HK.02235,48.0,44
HK.02236,78.0,74
HK.02237,12.0,33
HK.02238,31.0,79
HK.02239,88.0,67
HK.02245,73.0,90
HK.02246,9.0,38
HK.02250,10.0,88
HK.02251,21.0,21
HK.02252,42.0,19
HK.02255,2.0,1
HK.02256,22.0,15
HK.02257,10.0,25
HK.02258,84.0,18
HK.02259,,94
HK.02260,53.0,46
HK.02262,3.0,6
HK.02263,75.0,70
HK.02265,55.0,30
HK.02266,73.0,35
HK.02268,89.0,94
HK.02269,91.0,93
HK.02270,93.0,61
HK.02271,70.0,42
HK.02273,62.0,48
HK.02276,48.0,83
HK.02279,55.0,12
HK.02280,77.0,59
HK.02281,43.0,36
HK.02282,38.0,61
HK.02283,18.0,19
HK.02285,89.0,95
HK.02286,91.0,97
HK.02288,63.0,83
HK.02289,56.0,27
HK.02290,,87
HK.02291,45.0,71
HK.02293,37.0,57
HK.02295,95.0,96
HK.02297,7.0,4
HK.02298,41.0,27
HK.02299,84.0,69
HK.02302,26.0,18
HK.02306,59.0,52
HK.02307,34.0,73
HK.02309,34.0,45
HK.02310,97.0,87
HK.02313,19.0,16
HK.02314,81.0,53
HK.02315,92.0,77
HK.02317,81.0,80
HK.02318,57.0,52
HK.02319,82.0,65
HK.02320,97.0,98
HK.02321,76.0,51
HK.02322,8.0,10
HK.02325,4.0,3
HK.02326,65.0,59
HK.02327,42.0,35
HK.02328,74.0,85
HK.02329,26.0,51
HK.02330,79.0,8
HK.02331,25.0,22
HK.02333,11.0,19
HK.02336,83.0,72
HK.02337,50.0,49
HK.02338,86.0,26
HK.02339,97.0,87
HK.02340,51.0,38
HK.02342,2.0,9
HK.02343,91.0,92
HK.02347,69.0,65
HK.02348,46.0,49
HK.02349,86.0,82
HK.02350,64.0,70
HK.02352,20.0,70
HK.02355,20.0,14
HK.02356,87.0,79
HK.02357,31.0,37
HK.02358,86.0,92
HK.02359,93.0,89
HK.02360,59.0,78
HK.02361,53.0,9
HK.02362,65.0,59
HK.02363,11.0,3
HK.02367,27.0,17
HK.02368,49.0,62
HK.02369,6.0,3
HK.02370,95.0,83
HK.02371,18.0,22
HK.02372,96.0,55
HK.02373,37.0,69
HK.02376,39.0,66
HK.02377,45.0,35
HK.02378,57.0,35
HK.02380,37.0,37
HK.02381,97.0,98
HK.02382,60.0,84
HK.02383,45.0,50
HK.02385,49.0,31
HK.02386,44.0,75
HK.02388,86.0,76
HK.02389,71.0,49
HK.02390,38.0,29
HK.02391,24.0,33
HK.02392,34.0,34
HK.02393,9.0,30
HK.02396,,32
HK.02399,33.0,71
HK.02400,12.0,18
HK.02402,5.0,9
HK.02405,2.0,4
HK.02407,30.0,53
HK.02408,,86
HK.02409,76.0,76
HK.02410,2.0,1
HK.02411,40.0,33
HK.02415,12.0,67
HK.02416,85.0,22
HK.02418,64.0,66
HK.02419,53.0,86
HK.02420,92.0,97
HK.02421,42.0,31
HK.02422,95.0,10
HK.02423,60.0,49
HK.02425,47.0,38
HK.02427,96.0,92
HK.02429,35.0,44
HK.02431,0.0,0
HK.02432,8.0,6
HK.02433,34.0,27
HK.02436,96.0,33
HK.02438,23.0,31
HK.02439,19.0,2
HK.02440,4.0,17
HK.02442,99.0,98
HK.02443,8.0,9
HK.02450,95.0,91
HK.02451,87.0,87
HK.02453,6.0,22
HK.02455,73.0,67
HK.02457,87.0,84
HK.02458,85.0,88
HK.02459,21.0,89
HK.02460,36.0,46
HK.02465,20.0,12
HK.02469,1.0,5
HK.02473,1.0,14
HK.02476,,5
HK.02477,0.0,7
HK.02479,65.0,59
HK.02480,31.0,76
HK.02481,67.0,48
HK.02482,4.0,6
HK.02483,74.0,70
HK.02486,14.0,17
HK.02487,1.0,1
HK.02488,44.0,65
HK.02489,37.0,78
HK.02490,23.0,24
HK.02493,,21
HK.02495,4.0,4
HK.02496,12.0,21
HK.02497,41.0,13
HK.02498,4.0,3
HK.02499,59.0,48
HK.02500,11.0,45
HK.02501,93.0,95
HK.02502,76.0,68
HK.02503,34.0,80
HK.02505,9.0,21
HK.02506,28.0,48
HK.02507,68.0,79
HK.02508,13.0,27
HK.02509,51.0,55
HK.02510,93.0,97
HK.02511,68.0,73
HK.02512,36.0,47
HK.02513,,1
HK.02515,98.0,98
HK.02516,28.0,7
HK.02517,7.0,8
HK.02518,71.0,67
HK.02519,24.0,47
HK.02520,83.0,81
HK.02521,91.0,35
HK.02522,19.0,66
HK.02525,,51
HK.02526,,94
HK.02528,95.0,63
HK.02529,64.0,51
HK.02530,81.0,51
HK.02531,28.0,82
HK.02533,9.0,13
HK.02535,70.0,94
HK.02536,1.0,2
HK.02539,,12
HK.02540,21.0,75
HK.02543,,90
HK.02545,50.0,56
HK.02546,,80
HK.02549,50.0,75
HK.02550,37.0,57
HK.02551,14.0,37
HK.02552,37.0,43
HK.02553,,1
HK.02555,17.0,14
HK.02556,88.0,81
HK.02558,44.0,36
HK.02559,20.0,26
HK.02560,47.0,41
HK.02561,19.0,50
HK.02562,0.0,0
HK.02563,76.0,91
HK.02565,2.0,24
HK.02566,21.0,45
HK.02567,7.0,19
HK.02569,87.0,87
HK.02570,0.0,0
HK.02571,75.0,33
HK.02573,45.0,79
HK.02575,,2
HK.02576,61.0,14
HK.02577,7.0,14
HK.02579,,18
HK.02580,45.0,51
HK.02581,,70
HK.02582,0.0,0
HK.02583,,86
HK.02585,94.0,93
HK.02586,15.0,15
HK.02587,0.0,0
HK.02588,60.0,38
HK.02589,19.0,14
HK.02590,4.0,6
HK.02591,1.0,3
HK.02592,7.0,46
HK.02593,41.0,61
HK.02595,,9
HK.02596,69.0,62
HK.02597,94.0,82
HK.02598,8.0,17
HK.02600,49.0,57
HK.02601,53.0,64
HK.02602,63.0,81
HK.02603,39.0,37
HK.02605,8.0,22
HK.02607,59.0,36
HK.02608,56.0,59
HK.02609,10.0,28
HK.02610,12.0,35
HK.02611,69.0,70
HK.02613,72.0,61
HK.02616,61.0,89
HK.02617,0.0,11
HK.02618,35.0,16
HK.02619,,19
HK.02621,33.0,41
HK.02623,94.0,10
HK.02625,2.0,1
HK.02627,24.0,59
HK.02628,75.0,72
HK.02629,15.0,59
HK.02630,,83
HK.02631,57.0,5
HK.02632,,5
HK.02633,38.0,44
HK.02635,,13
HK.02637,,43
HK.02638,69.0,56
HK.02643,1.0,2
HK.02648,51.0,24
HK.02649,,59
HK.02650,,1
HK.02651,96.0,97
HK.02652,,1
HK.02655,,16
HK.02656,,4
HK.02657,,85
HK.02658,,20
HK.02659,,7
HK.02660,73.0,71
HK.02661,,2
HK.02663,85.0,13
HK.02665,,2
HK.02666,41.0,45
HK.02668,95.0,95
HK.02669,35.0,52
HK.02670,,1
HK.02671,,93
HK.02675,,37
HK.02676,,40
HK.02677,,31
HK.02678,60.0,14
HK.02680,29.0,24
HK.02682,46.0,73
HK.02683,71.0,50
HK.02685,,1
HK.02687,,97
HK.02688,50.0,83
HK.02689,53.0,10
HK.02691,,64
HK.02692,,6
HK.02693,,46
HK.02695,,7
HK.02696,48.0,36
HK.02698,,38
HK.02699,28.0,82
HK.02700,74.0,69
HK.02701,,7
HK.02706,,65
HK.02714,,88
HK.02715,,5
HK.02718,,1
HK.02720,,93
HK.02722,25.0,12
HK.02723,,62
HK.02726,,5
HK.02727,22.0,21
HK.02728,99.0,99
HK.02729,,91
HK.02738,96.0,99
HK.02768,,26
HK.02772,16.0,40
HK.02777,1.0,1
HK.02779,26.0,82
HK.02788,,44
HK.02789,74.0,25
HK.02798,62.0,83
HK.02799,25.0,71
HK.02858,7.0,10
HK.02863,94.0,81
HK.02865,3.0,1
HK.02866,44.0,67
HK.02869,58.0,50
HK.02877,77.0,83
HK.02878,11.0,15
HK.02880,36.0,46
HK.02881,90.0,54
HK.02882,20.0,44
HK.02883,73.0,85
HK.02885,87.0,85
HK.02886,78.0,82
HK.02888,88.0,73
HK.02889,,1
HK.02892,85.0,33
HK.02898,53.0,59
HK.02899,71.0,64
HK.03200,,19
HK.03268,,55
HK.03277,,77
HK.03288,40.0,17
HK.03296,,49
HK.03300,23.0,7
HK.03301,20.0,82
HK.03302,73.0,25
HK.03303,19.0,21
HK.03306,76.0,82
HK.03309,13.0,29
HK.03310,,6
HK.03311,48.0,63
HK.03313,14.0,36
HK.03315,27.0,33
HK.03316,56.0,33
HK.03317,,8
HK.03318,91.0,92
HK.03319,20.0,17
HK.03320,58.0,31
HK.03321,89.0,17
HK.03322,53.0,50
HK.03323,12.0,9
HK.03328,81.0,83
HK.03329,77.0,19
HK.03330,88.0,92
HK.03332,7.0,68
HK.03336,72.0,4
HK.03337,52.0,86
HK.03339,83.0,87
HK.03347,82.0,88
HK.03348,80.0,53
HK.03355,,74
HK.03360,61.0,62
HK.03363,76.0,74
HK.03366,27.0,20
HK.03368,33.0,5
HK.03369,71.0,73
HK.03377,5.0,8
HK.03378,,68
HK.03380,61.0,29
HK.03382,54.0,64
HK.03383,6.0,13
HK.03388,,37
HK.03389,93.0,90
HK.03390,55.0,66
HK.03393,31.0,4
HK.03395,21.0,19
HK.03396,92.0,88
HK.03398,16.0,1
HK.03399,38.0,35
HK.03600,90.0,72
HK.03601,11.0,5
HK.03603,91.0,87
HK.03606,55.0,66
HK.03613,27.0,21
HK.03616,36.0,39
HK.03618,68.0,50
HK.03623,25.0,74
HK.03625,,3
HK.03626,14.0,84
HK.03628,73.0,85
HK.03633,56.0,79
HK.03636,,66
HK.03638,1.0,0
HK.03639,31.0,95
HK.03650,2.0,1
HK.03658,48.0,31
HK.03660,4.0,2
HK.03662,57.0,75
HK.03666,30.0,59
HK.03668,72.0,80
HK.03669,22.0,51
HK.03677,5.0,5
HK.03678,16.0,38
HK.03680,78.0,51
HK.03681,24.0,39
HK.03683,5.0,17
HK.03686,24.0,11
HK.03688,7.0,3
HK.03689,77.0,78
HK.03690,46.0,25
HK.03692,69.0,76
HK.03696,,91
HK.03698,84.0,65
HK.03699,84.0,86
HK.03700,24.0,15
HK.03708,45.0,61
HK.03709,24.0,23
HK.03718,70.0,56
HK.03728,55.0,55
HK.03737,62.0,77
HK.03738,32.0,88
HK.03750,52.0,8
HK.03759,92.0,92
HK.03768,9.0,6
HK.03773,87.0,32
HK.03774,98.0,94
HK.03778,57.0,51
HK.03788,64.0,87
HK.03789,95.0,86
HK.03798,68.0,65
HK.03800,22.0,64
HK.03808,86.0,74
HK.03813,44.0,66
HK.03816,98.0,98
HK.03818,14.0,21
HK.03822,44.0,51
HK.03828,43.0,46
HK.03830,94.0,53
HK.03833,68.0,80
HK.03836,12.0,9
HK.03838,70.0,77
HK.03839,82.0,42
HK.03848,50.0,25
HK.03858,72.0,56
HK.03860,71.0,66
HK.03866,82.0,80
HK.03868,18.0,23
HK.03869,30.0,57
HK.03877,81.0,81
HK.03878,42.0,12
HK.03880,20.0,13
HK.03881,,86
HK.03882,22.0,31
HK.03883,8.0,26
HK.03886,24.0,24
HK.03887,,66
HK.03888,57.0,56
HK.03889,22.0,85
HK.03893,94.0,89
HK.03896,29.0,23
HK.03898,26.0,13
HK.03899,54.0,64
HK.03900,11.0,4
HK.03903,65.0,59
HK.03908,68.0,38
HK.03913,13.0,20
HK.03918,28.0,27
HK.03919,85.0,97
HK.03928,96.0,78
HK.03931,9.0,6
HK.03933,24.0,28
HK.03938,94.0,25
HK.03939,91.0,95
HK.03958,53.0,66
HK.03963,14.0,16
HK.03968,73.0,77
HK.03969,55.0,44
HK.03978,16.0,8
HK.03983,35.0,29
HK.03986,,5
HK.03988,86.0,86
HK.03989,49.0,34
HK.03990,16.0,25
HK.03991,10.0,17
HK.03993,48.0,24
HK.03996,45.0,43
HK.03997,83.0,1
HK.03998,73.0,62
HK.03999,60.0,69
HK.06030,51.0,28
HK.06031,,65
HK.06033,37.0,55
HK.06036,94.0,14
HK.06038,92.0,94
HK.06049,44.0,47
HK.06051,6.0,14
HK.06055,32.0,76
HK.06058,77.0,42
HK.06060,22.0,36
HK.06063,97.0,92
HK.06066,54.0,47
HK.06068,23.0,32
HK.06069,13.0,10
HK.06078,52.0,69
HK.06080,45.0,27
HK.06082,,8
HK.06083,84.0,29
HK.06086,4.0,33
HK.06088,49.0,23
HK.06090,,46
HK.06093,45.0,20
HK.06098,52.0,42
HK.06099,59.0,42
HK.06100,28.0,67
HK.06108,55.0,75
HK.06110,2.0,2
HK.06113,18.0,30
HK.06117,44.0,40
HK.06118,41.0,68
HK.06119,54.0,59
HK.06123,45.0,11
HK.06127,86.0,46
HK.06128,11.0,65
HK.06133,78.0,59
HK.06136,90.0,57
HK.06138,44.0,53
HK.06158,75.0,96
HK.06160,83.0,83
HK.06162,0.0,0
HK.06163,95.0,95
HK.06166,,81
HK.06168,5.0,16
HK.06169,37.0,64
HK.06178,40.0,41
HK.06181,10.0,45
HK.06182,85.0,92
HK.06185,39.0,77
HK.06186,21.0,9
HK.06188,20.0,10
HK.06189,65.0,59
HK.06190,86.0,53
HK.06193,90.0,74
HK.06196,33.0,61
HK.06198,77.0,83
HK.06199,48.0,49
HK.06600,,4
HK.06601,71.0,68
HK.06603,1.0,3
HK.06608,9.0,13
HK.06609,77.0,83
HK.06610,7.0,78
HK.06611,65.0,59
HK.06613,36.0,26
HK.06616,90.0,90
HK.06618,24.0,30
HK.06622,33.0,45
HK.06623,65.0,59
HK.06626,55.0,84
HK.06628,2.0,4
HK.06633,79.0,84
HK.06636,,11
HK.06639,59.0,59
HK.06651,,5
HK.06655,77.0,86
HK.06656,,68
HK.06657,47.0,39
HK.06658,,90
HK.06660,9.0,56
HK.06661,68.0,56
HK.06663,74.0,74
HK.06666,72.0,86
HK.06667,69.0,62
HK.06668,77.0,82
HK.06669,7.0,12
HK.06676,24.0,62
HK.06677,29.0,38
HK.06680,26.0,22
HK.06681,1.0,4
HK.06682,17.0,23
HK.06683,7.0,10
HK.06686,40.0,29
HK.06687,,31
HK.06690,53.0,68
HK.06693,83.0,88
HK.06696,97.0,59
HK.06698,38.0,63
HK.06699,90.0,85
HK.06805,74.0,53
HK.06806,42.0,44
HK.06808,29.0,45
HK.06809,,16
HK.06810,,21
HK.06811,89.0,91
HK.06812,82.0,56
HK.06816,68.0,50
HK.06818,39.0,31
HK.06820,36.0,33
HK.06821,94.0,95
HK.06822,60.0,64
HK.06823,76.0,68
HK.06826,31.0,61
HK.06828,61.0,85
HK.06829,86.0,95
HK.06830,32.0,46
HK.06831,29.0,6
HK.06833,29.0,21
HK.06838,59.0,78
HK.06839,10.0,11
HK.06855,16.0,24
HK.06858,53.0,69
HK.06860,12.0,14
HK.06862,25.0,19
HK.06865,16.0,19
HK.06866,55.0,43
HK.06868,61.0,64
HK.06869,95.0,86
HK.06871,,12
HK.06872,,1
HK.06877,8.0,22
HK.06878,65.0,59
HK.06881,40.0,57
HK.06882,67.0,54
HK.06883,63.0,59
HK.06885,9.0,25
HK.06886,68.0,66
HK.06887,47.0,81
HK.06888,11.0,3
HK.06889,60.0,64
HK.06890,95.0,97
HK.06893,82.0,92
HK.06896,11.0,1
HK.06898,75.0,47
HK.06899,72.0,59
HK.06908,5.0,2
HK.06909,6.0,4
HK.06911,52.0,67
HK.06913,3.0,3
HK.06918,27.0,16
HK.06919,32.0,45
HK.06922,5.0,3
HK.06928,34.0,45
HK.06929,64.0,50
HK.06933,93.0,16
HK.06936,46.0,33
HK.06938,,55
HK.06939,85.0,6
HK.06955,1.0,1
HK.06958,37.0,53
HK.06959,13.0,31
HK.06960,3.0,5
HK.06963,75.0,80
HK.06966,82.0,77
HK.06968,47.0,3
HK.06969,46.0,81
HK.06978,1.0,20
HK.06979,48.0,41
HK.06980,,95
HK.06988,14.0,88
HK.06989,17.0,49
HK.06990,73.0,39
HK.06993,87.0,90
HK.06996,33.0,18
HK.06998,,34
HK.06999,65.0,59
HK.07489,,1
HK.07618,,72
HK.07630,,5
HK.07666,,89
HK.07688,,72
HK.09600,13.0,37
HK.09606,22.0,36
HK.09608,42.0,81
HK.09609,,27
HK.09611,,20
HK.09616,49.0,63
HK.09618,54.0,36
HK.09626,22.0,23
HK.09633,44.0,32
HK.09636,23.0,42
HK.09638,83.0,71
HK.09639,43.0,44
HK.09658,27.0,19
HK.09660,14.0,22
HK.09663,5.0,14
HK.09668,56.0,70
HK.09669,10.0,26
HK.09676,17.0,48
HK.09677,77.0,80
HK.09678,1.0,23
HK.09680,38.0,55
HK.09686,74.0,85
HK.09688,84.0,84
HK.09689,67.0,4
HK.09690,37.0,61
HK.09696,15.0,12
HK.09698,46.0,32
HK.09699,42.0,82
HK.09857,70.0,88
HK.09858,76.0,84
HK.09860,40.0,82
HK.09863,34.0,34
HK.09866,15.0,6
HK.09868,9.0,10
HK.09869,61.0,3
HK.09876,45.0,92
HK.09877,50.0,52
HK.09878,26.0,12
HK.09879,82.0,62
HK.09880,19.0,12
HK.09881,81.0,59
HK.09882,59.0,20
HK.09885,30.0,53
HK.09886,50.0,32
HK.09887,67.0,17
HK.09888,31.0,17
HK.09889,55.0,39
HK.09890,15.0,20
HK.09893,90.0,35
HK.09896,6.0,5
HK.09898,23.0,21
HK.09899,7.0,4
HK.09900,82.0,16
HK.09901,80.0,82
HK.09903,,0
HK.09906,62.0,59
HK.09908,61.0,39
HK.09909,33.0,27
HK.09911,69.0,86
HK.09913,51.0,42
HK.09916,67.0,54
HK.09918,68.0,74
HK.09919,35.0,41
HK.09922,11.0,15
HK.09923,8.0,9
HK.09926,49.0,78
HK.09927,,7
