code,rs_percentile_12m,rs_percentile_3m
HK.09911,67.0,85
HK.09913,54.0,46
HK.09916,60.0,45
HK.09918,68.0,74
HK.09919,34.0,36
HK.09922,10.0,10
HK.09923,8.0,8
HK.09926,40.0,60
HK.09927,,5
HK.09928,62.0,60
HK.09929,98.0,18
HK.09930,30.0,37
HK.09933,63.0,64
HK.09936,91.0,65
HK.09938,92.0,80
HK.09939,28.0,73
HK.09955,15.0,37
HK.09958,21.0,50
HK.09959,76.0,86
HK.09960,40.0,43
HK.09961,23.0,29
HK.09963,99.0,63
HK.09966,49.0,63
HK.09968,97.0,98
HK.09969,83.0,83
HK.09973,,52
HK.09978,99.0,99
HK.09979,42.0,78
HK.09980,,25
HK.09981,,10
HK.09982,55.0,72
HK.09983,6.0,9
HK.09985,22.0,15
HK.09986,63.0,57
HK.09987,51.0,31
HK.09988,40.0,23
HK.09989,46.0,47
HK.09990,57.0,19
HK.09991,53.0,53
HK.09992,26.0,44
HK.09993,13.0,32
HK.09995,56.0,39
HK.09996,53.0,78
HK.09998,89.0,94
HK.09999,54.0,35
