code,rs_percentile_12m,rs_percentile_3m
HK.01616,61.0,55
HK.01617,89.0,71
HK.01618,29.0,29
HK.01620,93.0,97
HK.01621,92.0,93
HK.01622,29.0,13
HK.01623,79.0,83
HK.01626,98.0,83
HK.01627,12.0,5
HK.01628,22.0,20
HK.01629,85.0,91
HK.01630,97.0,3
HK.01631,95.0,62
HK.01632,8.0,49
HK.01633,97.0,90
HK.01635,30.0,38
HK.01636,13.0,55
HK.01637,96.0,95
HK.01638,2.0,3
HK.01640,1.0,31
HK.01641,,5
HK.01643,18.0,4
HK.01645,81.0,64
HK.01647,67.0,83
HK.01650,89.0,92
HK.01651,83.0,19
HK.01652,64.0,10
HK.01653,20.0,3
HK.01655,44.0,38
HK.01656,89.0,49
HK.01657,96.0,66
HK.01658,75.0,80
HK.01660,34.0,49
HK.01661,90.0,28
HK.01662,4.0,88
HK.01663,45.0,80
HK.01666,34.0,34
HK.01667,74.0,75
HK.01668,61.0,55
HK.01669,89.0,76
HK.01671,75.0,89
HK.01672,23.0,25
HK.01673,50.0,17
HK.01675,11.0,37
HK.01676,92.0,98
HK.01679,92.0,48
HK.01680,31.0,95
HK.01681,70.0,76
HK.01682,18.0,11
HK.01683,3.0,6
HK.01685,83.0,5
HK.01686,74.0,88
HK.01688,,14
HK.01689,28.0,62
HK.01690,94.0,92
HK.01691,67.0,86
HK.01692,24.0,27
HK.01693,92.0,22
HK.01695,28.0,27
HK.01696,12.0,38
HK.01697,12.0,23
HK.01698,17.0,31
HK.01701,15.0,53
HK.01702,79.0,86
HK.01703,1.0,2
HK.01705,95.0,94
HK.01707,39.0,55
HK.01708,32.0,37
HK.01709,10.0,25
HK.01710,99.0,99
HK.01711,84.0,85
HK.01712,89.0,95
HK.01713,19.0,19
HK.01715,47.0,9
HK.01716,97.0,5
HK.01717,7.0,20
HK.01718,93.0,42
HK.01719,25.0,30
HK.01720,89.0,63
HK.01721,25.0,55
HK.01722,93.0,95
HK.01723,10.0,94
HK.01725,2.0,5
HK.01726,13.0,12
HK.01727,17.0,41
HK.01728,61.0,55
HK.01729,71.0,88
HK.01731,62.0,35
HK.01732,37.0,18
HK.01733,57.0,67
HK.01735,80.0,89
HK.01736,15.0,28
HK.01737,92.0,90
HK.01738,20.0,73
HK.01739,5.0,8
HK.01740,90.0,71
HK.01741,21.0,24
HK.01742,58.0,30
HK.01745,9.0,95
HK.01746,86.0,81
HK.01747,55.0,72
HK.01748,61.0,55
HK.01749,27.0,77
HK.01750,93.0,97
HK.01751,17.0,10
HK.01752,66.0,14
HK.01753,97.0,98
HK.01755,61.0,55
HK.01756,11.0,29
HK.01757,98.0,4
HK.01758,23.0,5
HK.01759,53.0,80
HK.01760,10.0,12
HK.01762,43.0,18
HK.01763,25.0,11
HK.01765,36.0,40
HK.01766,68.0,73
HK.01767,76.0,81
HK.01768,,37
HK.01769,5.0,18
HK.01771,25.0,71
HK.01772,11.0,4
HK.01773,2.0,1
HK.01775,55.0,59
HK.01776,72.0,61
HK.01777,0.0,0
HK.01778,29.0,44
HK.01779,,52
HK.01780,98.0,87
HK.01782,12.0,21
HK.01783,76.0,29
HK.01785,66.0,58
HK.01786,41.0,51
HK.01787,38.0,47
HK.01788,80.0,90
HK.01789,45.0,15
HK.01790,65.0,68
HK.01792,91.0,98
HK.01793,99.0,99
HK.01795,28.0,60
HK.01796,4.0,87
HK.01797,78.0,81
HK.01798,6.0,9
HK.01799,12.0,20
HK.01800,24.0,22
HK.01801,83.0,72
HK.01802,54.0,55
HK.01803,37.0,39
HK.01808,11.0,9
HK.01809,56.0,39
HK.01810,39.0,50
HK.01811,36.0,27
HK.01812,28.0,42
HK.01813,8.0,17
HK.01815,91.0,90
HK.01816,67.0,64
HK.01817,75.0,91
HK.01818,32.0,19
HK.01820,75.0,60
HK.01822,36.0,72
HK.01823,28.0,15
HK.01825,94.0,98
HK.01826,99.0,99
HK.01827,77.0,92
HK.01828,68.0,86
HK.01830,74.0,64
HK.01831,95.0,68
HK.01832,94.0,94
HK.01833,7.0,17
HK.01835,97.0,93
HK.01836,46.0,33
HK.01837,79.0,16
HK.01841,95.0,94
HK.01842,49.0,78
HK.01843,96.0,95
HK.01845,91.0,96
HK.01846,40.0,38
HK.01847,24.0,17
HK.01848,57.0,62
HK.01849,61.0,55
HK.01850,11.0,20
HK.01851,97.0,92
HK.01853,32.0,45
HK.01854,33.0,7
HK.01855,2.0,7
HK.01856,75.0,89
HK.01857,45.0,40
HK.01858,15.0,19
HK.01860,55.0,89
HK.01861,70.0,34
HK.01862,73.0,55
HK.01865,81.0,60
HK.01866,81.0,76
HK.01867,43.0,16
HK.01868,3.0,4
HK.01869,3.0,53
HK.01870,4.0,64
HK.01871,91.0,96
HK.01872,23.0,10
HK.01873,50.0,76
HK.01875,87.0,75
HK.01876,41.0,34
HK.01877,46.0,61
HK.01878,70.0,86
HK.01879,,53
HK.01880,29.0,33
HK.01882,41.0,32
HK.01883,58.0,42
HK.01884,63.0,45
HK.01888,96.0,90
HK.01889,12.0,66
HK.01890,31.0,46
HK.01891,87.0,91
HK.01894,83.0,91
HK.01895,18.0,51
HK.01896,16.0,26
HK.01897,58.0,33
HK.01898,67.0,47
HK.01899,48.0,33
HK.01900,8.0,11
HK.01901,3.0,6
HK.01903,51.0,4
HK.01905,87.0,86
HK.01906,95.0,98
HK.01907,11.0,10
HK.01908,40.0,7
HK.01909,60.0,49
HK.01910,31.0,31
HK.01911,50.0,81
HK.01912,98.0,98
HK.01913,55.0,43
HK.01915,61.0,55
HK.01916,51.0,45
HK.01917,20.0,10
HK.01918,10.0,82
HK.01919,85.0,75
HK.01920,15.0,27
HK.01921,9.0,11
HK.01925,76.0,51
HK.01927,95.0,95
HK.01928,26.0,19
HK.01929,51.0,19
HK.01930,32.0,11
HK.01931,1.0,4
HK.01932,34.0,58
HK.01933,80.0,41
HK.01935,31.0,41
HK.01936,78.0,64
HK.01937,34.0,23
HK.01938,14.0,5
HK.01939,37.0,95
HK.01940,87.0,76
HK.01941,96.0,95
HK.01942,4.0,21
HK.01943,92.0,91
HK.01945,41.0,18
HK.01947,87.0,60
HK.01948,51.0,44
HK.01949,77.0,93
HK.01950,19.0,31
HK.01951,54.0,36
HK.01952,35.0,30
HK.01953,98.0,83
HK.01955,68.0,58
HK.01956,,13
HK.01957,84.0,53
HK.01958,7.0,15
HK.01959,98.0,96
HK.01960,88.0,93
HK.01961,5.0,55
HK.01962,77.0,77
HK.01963,79.0,70
HK.01965,62.0,63
HK.01966,42.0,83
HK.01967,23.0,33
HK.01968,51.0,22
HK.01969,9.0,45
HK.01970,66.0,58
HK.01971,30.0,36
HK.01972,80.0,74
HK.01973,19.0,45
HK.01975,88.0,91
HK.01977,70.0,65
HK.01978,11.0,14
HK.01979,18.0,10
HK.01980,76.0,87
HK.01981,33.0,69
HK.01982,34.0,31
HK.01983,70.0,37
HK.01985,88.0,7
HK.01986,78.0,64
HK.01987,73.0,43
HK.01988,63.0,72
HK.01989,,34
HK.01991,52.0,25
HK.01993,32.0,33
HK.01995,73.0,64
HK.01996,50.0,92
HK.01997,88.0,85
HK.01999,19.0,15
HK.02000,63.0,85
HK.02001,8.0,10
HK.02002,87.0,97
HK.02003,31.0,92
HK.02005,78.0,86
HK.02007,13.0,66
HK.02008,29.0,47
HK.02009,51.0,65
HK.02011,33.0,15
HK.02012,3.0,5
HK.02013,4.0,4
HK.02015,25.0,43
HK.02016,64.0,63
HK.02017,97.0,97
HK.02018,66.0,58
HK.02020,54.0,41
HK.02022,36.0,33
HK.02023,57.0,52
HK.02025,83.0,63
HK.02026,,58
HK.02028,99.0,99
HK.02030,51.0,59
HK.02031,88.0,84
HK.02033,15.0,30
HK.02038,26.0,13
HK.02039,54.0,45
HK.02048,92.0,99
HK.02050,40.0,44
HK.02051,10.0,48
HK.02057,49.0,23
HK.02068,30.0,33
HK.02076,50.0,37
HK.02078,50.0,34
HK.02080,89.0,96
HK.02086,66.0,69
HK.02088,61.0,55
HK.02096,69.0,58
HK.02097,6.0,5
HK.02098,18.0,70
HK.02099,93.0,89
HK.02100,7.0,6
HK.02101,83.0,78
HK.02102,87.0,85
HK.02105,18.0,86
HK.02107,91.0,79
HK.02108,83.0,62
HK.02110,9.0,13
HK.02111,51.0,63
HK.02112,27.0,73
HK.02113,4.0,0
HK.02116,81.0,66
HK.02119,51.0,59
HK.02120,80.0,89
HK.02121,7.0,7
HK.02122,2.0,6
HK.02125,15.0,44
HK.02126,87.0,96
HK.02127,61.0,55
HK.02128,20.0,7
HK.02129,94.0,95
HK.02130,53.0,51
HK.02131,61.0,55
HK.02132,82.0,52
HK.02135,55.0,82
HK.02136,79.0,60
HK.02137,15.0,21
HK.02138,82.0,95
HK.02139,86.0,69
HK.02142,79.0,66
HK.02145,3.0,11
HK.02146,85.0,45
HK.02147,30.0,26
HK.02149,39.0,77
HK.02150,39.0,69
HK.02152,67.0,74
HK.02153,63.0,81
HK.02155,37.0,48
HK.02156,59.0,43
HK.02157,29.0,31
HK.02158,13.0,10
HK.02159,79.0,63
HK.02160,8.0,69
HK.02161,18.0,22
HK.02162,82.0,46
HK.02163,61.0,55
HK.02165,29.0,27
HK.02166,90.0,18
HK.02167,85.0,92
HK.02168,37.0,71
HK.02169,29.0,68
HK.02170,19.0,41
HK.02171,34.0,40
HK.02172,17.0,18
HK.02175,27.0,12
HK.02176,3.0,13
HK.02177,56.0,74
HK.02178,94.0,28
HK.02179,32.0,19
HK.02180,47.0,32
HK.02181,22.0,34
HK.02182,88.0,95
HK.02185,2.0,1
HK.02186,30.0,26
HK.02187,33.0,25
HK.02188,2.0,9
HK.02189,75.0,67
HK.02190,68.0,73
HK.02192,38.0,37
HK.02193,92.0,88
HK.02195,18.0,45
HK.02196,57.0,81
HK.02197,71.0,76
HK.02198,86.0,89
HK.02199,84.0,86
HK.02202,36.0,75
HK.02203,12.0,17
HK.02205,12.0,11
HK.02208,23.0,21
HK.02209,73.0,76
HK.02210,42.0,70
HK.02211,17.0,13
HK.02212,68.0,69
HK.02215,68.0,98
HK.02216,15.0,85
HK.02218,86.0,77
HK.02219,65.0,38
HK.02221,27.0,63
HK.02222,32.0,23
HK.02223,28.0,18
HK.02225,97.0,92
HK.02226,83.0,92
HK.02227,94.0,85
HK.02228,60.0,82
HK.02230,37.0,45
HK.02231,4.0,94
HK.02232,72.0,69
HK.02233,52.0,62
HK.02235,49.0,40
HK.02236,48.0,79
HK.02237,12.0,16
HK.02238,48.0,89
HK.02239,82.0,26
HK.02245,88.0,93
HK.02246,13.0,46
HK.02250,5.0,40
HK.02251,22.0,26
HK.02252,43.0,36
HK.02255,1.0,1
HK.02256,22.0,26
HK.02257,6.0,23
HK.02258,91.0,74
HK.02259,,84
HK.02260,47.0,34
HK.02262,3.0,5
HK.02263,74.0,73
HK.02265,58.0,40
HK.02266,80.0,80
HK.02268,87.0,91
HK.02269,90.0,90
HK.02270,91.0,39
HK.02271,74.0,82
HK.02272,,2
HK.02273,67.0,63
HK.02276,64.0,82
HK.02279,64.0,14
HK.02280,72.0,55
HK.02281,39.0,52
HK.02282,37.0,43
HK.02283,16.0,21
HK.02285,88.0,93
HK.02286,91.0,96
HK.02288,68.0,86
HK.02289,44.0,26
HK.02290,,95
HK.02291,41.0,21
HK.02293,24.0,37
HK.02295,95.0,93
HK.02297,8.0,6
HK.02298,29.0,13
HK.02299,81.0,74
HK.02302,20.0,6
HK.02306,38.0,35
HK.02307,53.0,74
HK.02309,57.0,73
HK.02310,97.0,49
HK.02313,16.0,17
HK.02314,82.0,38
HK.02315,94.0,91
HK.02317,85.0,89
HK.02318,62.0,43
HK.02319,77.0,43
HK.02320,96.0,94
HK.02321,78.0,68
HK.02322,4.0,2
HK.02325,4.0,3
HK.02326,81.0,89
HK.02327,39.0,36
HK.02328,76.0,75
HK.02329,37.0,82
HK.02330,81.0,26
HK.02331,18.0,21
HK.02333,9.0,12
HK.02335,,3
HK.02336,31.0,4
HK.02337,46.0,53
HK.02338,85.0,28
HK.02339,97.0,94
HK.02340,44.0,61
HK.02342,30.0,97
HK.02343,92.0,88
HK.02347,78.0,84
HK.02348,46.0,51
HK.02349,89.0,81
HK.02350,65.0,82
HK.02352,21.0,85
HK.02355,21.0,19
HK.02356,87.0,69
HK.02357,42.0,63
HK.02358,68.0,45
HK.02359,93.0,89
HK.02360,65.0,79
HK.02361,45.0,8
HK.02362,61.0,55
HK.02363,17.0,19
HK.02367,25.0,22
HK.02368,49.0,57
HK.02369,6.0,2
HK.02370,94.0,47
HK.02371,13.0,16
HK.02372,96.0,38
HK.02373,47.0,65
HK.02376,51.0,60
HK.02377,34.0,29
HK.02378,46.0,21
HK.02380,40.0,36
HK.02381,97.0,96
HK.02382,69.0,75
HK.02383,42.0,50
HK.02385,35.0,16
HK.02386,49.0,75
HK.02388,85.0,71
HK.02389,75.0,68
HK.02390,71.0,83
HK.02391,20.0,28
HK.02392,44.0,66
HK.02393,31.0,83
HK.02396,,45
HK.02399,17.0,37
HK.02400,14.0,27
HK.02402,6.0,10
HK.02405,1.0,3
HK.02407,15.0,22
HK.02408,,86
HK.02409,73.0,80
HK.02410,4.0,2
HK.02411,46.0,65
HK.02415,14.0,70
HK.02416,79.0,7
HK.02418,54.0,37
HK.02419,64.0,86
HK.02420,90.0,94
HK.02421,44.0,29
HK.02422,96.0,30
HK.02423,71.0,53
HK.02425,48.0,50
HK.02427,96.0,70
HK.02429,11.0,16
HK.02431,0.0,0
HK.02432,9.0,13
HK.02433,57.0,50
HK.02436,96.0,42
HK.02438,14.0,46
HK.02439,17.0,2
HK.02440,9.0,53
HK.02442,99.0,5
HK.02443,2.0,1
HK.02450,97.0,97
HK.02451,81.0,80
HK.02453,10.0,36
HK.02455,73.0,68
HK.02457,95.0,98
HK.02458,80.0,80
HK.02459,24.0,62
HK.02460,42.0,59
HK.02465,25.0,14
HK.02469,2.0,34
HK.02473,1.0,12
HK.02476,,28
HK.02477,1.0,26
HK.02479,61.0,55
HK.02480,23.0,69
HK.02481,63.0,48
HK.02482,2.0,2
HK.02483,73.0,67
HK.02486,17.0,28
HK.02487,0.0,0
HK.02488,50.0,68
HK.02489,59.0,76
HK.02490,32.0,36
HK.02493,,31
HK.02495,4.0,9
HK.02496,13.0,25
HK.02497,27.0,5
HK.02498,5.0,7
HK.02499,53.0,40
HK.02500,10.0,76
HK.02501,95.0,96
HK.02502,84.0,74
HK.02503,78.0,92
HK.02505,10.0,51
HK.02506,28.0,28
HK.02507,69.0,69
HK.02508,15.0,26
HK.02509,57.0,74
HK.02510,94.0,95
HK.02511,75.0,86
HK.02512,26.0,27
HK.02513,,1
HK.02515,99.0,99
HK.02516,21.0,6
HK.02517,6.0,9
HK.02518,70.0,73
HK.02519,24.0,49
HK.02520,73.0,77
HK.02521,90.0,31
HK.02522,33.0,75
HK.02525,,52
HK.02526,,84
HK.02528,95.0,64
HK.02529,64.0,48
HK.02530,79.0,48
HK.02531,3.0,1
HK.02533,16.0,37
HK.02535,70.0,88
HK.02536,1.0,3
HK.02539,,16
HK.02540,19.0,60
HK.02543,73.0,89
HK.02545,60.0,75
HK.02546,,87
HK.02549,45.0,63
HK.02550,44.0,70
HK.02551,9.0,45
HK.02552,46.0,63
HK.02553,,1
HK.02555,19.0,28
HK.02556,91.0,93
HK.02558,35.0,37
HK.02559,21.0,70
HK.02560,40.0,24
HK.02561,15.0,34
HK.02562,0.0,0
HK.02563,70.0,88
HK.02565,3.0,47
HK.02566,22.0,70
HK.02567,11.0,39
HK.02569,90.0,91
HK.02570,0.0,0
HK.02571,77.0,67
HK.02573,48.0,52
HK.02575,,3
HK.02576,63.0,17
HK.02577,5.0,12
HK.02579,,14
HK.02580,34.0,17
HK.02581,,77
HK.02582,0.0,0
HK.02583,,4
HK.02585,93.0,78
HK.02586,66.0,96
HK.02587,0.0,0
HK.02588,55.0,33
HK.02589,18.0,6
HK.02590,3.0,4
HK.02591,1.0,4
HK.02592,14.0,67
HK.02593,59.0,82
HK.02595,,65
HK.02596,65.0,52
HK.02597,91.0,48
HK.02598,6.0,8
HK.02600,53.0,48
HK.02601,56.0,48
HK.02602,77.0,84
HK.02603,22.0,23
HK.02605,12.0,69
HK.02607,58.0,39
HK.02608,44.0,55
HK.02609,5.0,17
HK.02610,11.0,25
HK.02611,64.0,47
HK.02613,67.0,42
HK.02616,53.0,74
HK.02617,3.0,71
HK.02618,31.0,11
HK.02619,,31
HK.02621,27.0,29
HK.02623,94.0,12
HK.02625,1.0,0
HK.02627,28.0,55
HK.02628,79.0,70
HK.02629,13.0,55
HK.02630,,36
HK.02631,66.0,62
HK.02632,,7
HK.02633,35.0,34
HK.02635,,40
HK.02637,,37
HK.02638,68.0,51
HK.02643,2.0,6
HK.02648,64.0,42
HK.02649,,55
HK.02650,,36
HK.02651,97.0,97
HK.02652,,1
HK.02655,,27
HK.02656,,0
HK.02657,,86
HK.02658,,87
HK.02659,,4
HK.02660,71.0,61
HK.02661,,2
HK.02663,83.0,16
HK.02665,,3
HK.02666,40.0,39
HK.02668,94.0,73
HK.02669,37.0,39
HK.02670,,1
HK.02671,,93
HK.02675,,61
HK.02676,,85
HK.02677,,25
HK.02678,59.0,11
HK.02680,42.0,36
HK.02682,50.0,69
HK.02683,73.0,63
HK.02685,,3
HK.02687,,97
HK.02688,48.0,75
HK.02689,52.0,12
HK.02691,,62
HK.02692,,25
HK.02693,,45
HK.02695,,8
HK.02696,47.0,41
HK.02698,,27
HK.02699,18.0,30
HK.02700,74.0,70
HK.02701,,24
HK.02706,,64
HK.02714,,83
HK.02715,,10
HK.02718,,3
HK.02720,,79
HK.02722,33.0,15
HK.02723,,9
HK.02726,,12
HK.02727,32.0,42
HK.02728,51.0,92
HK.02729,,27
HK.02738,95.0,99
HK.02768,,91
HK.02772,14.0,29
HK.02777,1.0,2
HK.02779,27.0,70
HK.02788,,29
HK.02789,76.0,29
HK.02798,71.0,81
HK.02799,38.0,67
HK.02858,7.0,8
HK.02863,93.0,79
HK.02865,5.0,3
HK.02866,47.0,64
HK.02869,63.0,50
HK.02877,81.0,88
HK.02878,10.0,22
HK.02880,41.0,48
HK.02881,84.0,18
HK.02882,28.0,46
HK.02883,74.0,77
HK.02885,85.0,87
HK.02886,76.0,78
HK.02888,86.0,73
HK.02889,,1
HK.02892,84.0,31
HK.02898,53.0,55
HK.02899,76.0,44
HK.03200,,37
HK.03268,,70
HK.03277,,60
HK.03288,41.0,14
HK.03296,,63
HK.03300,26.0,7
HK.03301,56.0,90
HK.03302,86.0,71
HK.03303,19.0,16
HK.03306,81.0,86
HK.03309,8.0,16
HK.03310,,33
HK.03311,72.0,83
HK.03313,26.0,66
HK.03315,24.0,27
HK.03316,57.0,30
HK.03317,,32
HK.03318,92.0,92
HK.03319,32.0,26
HK.03320,62.0,40
HK.03321,94.0,79
HK.03322,72.0,82
HK.03323,7.0,5
HK.03328,84.0,83
HK.03329,43.0,7
HK.03330,86.0,83
HK.03332,13.0,87
HK.03336,67.0,3
HK.03337,50.0,80
HK.03339,81.0,71
HK.03347,80.0,88
HK.03348,75.0,47
HK.03355,,82
HK.03360,73.0,67
HK.03363,69.0,46
HK.03366,36.0,44
HK.03368,37.0,26
HK.03369,66.0,67
HK.03377,4.0,12
HK.03378,,49
HK.03380,43.0,14
HK.03382,57.0,61
HK.03383,7.0,13
HK.03388,,89
HK.03389,94.0,91
HK.03390,51.0,64
HK.03393,22.0,3
HK.03395,44.0,77
HK.03396,96.0,97
HK.03398,54.0,11
HK.03399,33.0,22
HK.03600,89.0,76
HK.03601,12.0,11
HK.03603,87.0,77
HK.03606,57.0,66
HK.03613,21.0,10
HK.03616,26.0,9
HK.03618,72.0,52
HK.03623,32.0,83
HK.03625,,6
HK.03626,68.0,96
HK.03628,78.0,86
HK.03633,49.0,73
HK.03636,,75
HK.03638,1.0,1
HK.03639,46.0,93
HK.03650,3.0,3
HK.03658,38.0,18
HK.03660,2.0,1
HK.03661,,28
HK.03662,52.0,77
HK.03666,26.0,55
HK.03668,69.0,59
HK.03669,20.0,57
HK.03677,7.0,11
HK.03678,20.0,44
HK.03680,84.0,84
HK.03681,26.0,33
HK.03683,2.0,2
HK.03686,25.0,18
HK.03688,3.0,2
HK.03689,62.0,29
HK.03690,48.0,29
HK.03692,71.0,79
HK.03696,,92
HK.03698,86.0,46
HK.03699,85.0,90
HK.03700,19.0,7
HK.03708,81.0,94
HK.03709,20.0,17
HK.03718,66.0,50
HK.03728,67.0,61
HK.03737,73.0,82
HK.03738,65.0,94
HK.03750,35.0,5
HK.03759,91.0,90
HK.03768,4.0,4
HK.03773,86.0,42
HK.03774,98.0,93
HK.03778,58.0,58
HK.03788,72.0,73
HK.03789,96.0,79
HK.03798,73.0,76
HK.03800,34.0,79
HK.03808,80.0,29
HK.03813,62.0,84
HK.03816,98.0,98
HK.03818,15.0,38
HK.03822,63.0,64
HK.03828,49.0,72
HK.03830,94.0,71
HK.03833,77.0,66
HK.03836,9.0,6
HK.03838,72.0,81
HK.03839,69.0,31
HK.03848,50.0,43
HK.03858,60.0,6
HK.03860,65.0,72
HK.03866,83.0,70
HK.03868,23.0,37
HK.03869,23.0,52
HK.03877,80.0,76
HK.03878,41.0,25
HK.03880,51.0,72
HK.03881,,78
HK.03882,25.0,66
HK.03883,10.0,52
HK.03886,12.0,7
HK.03887,,90
HK.03888,60.0,68
HK.03889,76.0,97
HK.03893,94.0,63
HK.03896,45.0,59
HK.03898,23.0,14
HK.03899,43.0,35
HK.03900,20.0,6
HK.03903,61.0,55
HK.03908,69.0,32
HK.03913,12.0,12
HK.03918,27.0,39
HK.03919,90.0,98
HK.03928,96.0,58
HK.03931,12.0,32
HK.03933,22.0,19
HK.03938,93.0,22
HK.03939,92.0,91
HK.03958,56.0,65
HK.03963,10.0,17
HK.03968,76.0,74
HK.03969,50.0,29
HK.03978,27.0,16
HK.03983,36.0,35
HK.03986,,28
HK.03988,86.0,83
HK.03989,64.0,68
HK.03990,17.0,22
HK.03991,11.0,31
HK.03993,62.0,20
HK.03996,46.0,40
HK.03997,64.0,1
HK.03998,63.0,28
HK.03999,65.0,74
HK.06030,49.0,20
HK.06031,,18
HK.06033,33.0,51
HK.06036,94.0,51
HK.06038,92.0,94
HK.06049,52.0,48
HK.06051,6.0,36
HK.06055,43.0,72
HK.06058,74.0,41
HK.06060,30.0,20
HK.06063,97.0,86
HK.06066,51.0,37
HK.06067,,51
HK.06068,17.0,22
HK.06069,14.0,12
HK.06078,47.0,53
HK.06080,42.0,12
HK.06082,,73
HK.06083,74.0,13
HK.06086,8.0,76
HK.06088,45.0,65
HK.06090,,83
HK.06093,28.0,6
HK.06098,56.0,43
HK.06099,60.0,44
HK.06100,30.0,46
HK.06106,,74
HK.06108,47.0,61
HK.06110,3.0,10
HK.06113,14.0,20
HK.06117,36.0,28
HK.06118,37.0,48
HK.06119,46.0,55
HK.06123,69.0,67
HK.06127,89.0,88
HK.06128,9.0,65
HK.06132,,15
HK.06133,77.0,55
HK.06136,88.0,44
HK.06138,45.0,53
HK.06158,85.0,96
HK.06160,83.0,74
HK.06162,0.0,0
HK.06163,96.0,92
HK.06166,,90
HK.06168,5.0,13
HK.06169,30.0,62
HK.06178,36.0,35
HK.06181,14.0,38
HK.06182,74.0,80
HK.06185,66.0,78
HK.06186,25.0,10
HK.06188,10.0,2
HK.06189,61.0,55
HK.06190,83.0,42
HK.06193,90.0,83
HK.06196,36.0,48
HK.06198,79.0,85
HK.06199,53.0,61
HK.06600,,4
HK.06601,78.0,77
HK.06603,2.0,4
HK.06608,11.0,15
HK.06609,78.0,82
HK.06610,5.0,26
HK.06611,61.0,55
HK.06613,40.0,25
HK.06616,87.0,82
HK.06618,31.0,49
HK.06622,40.0,66
HK.06623,6.0,1
HK.06626,59.0,67
HK.06628,7.0,41
HK.06633,79.0,84
HK.06636,,15
HK.06639,54.0,55
HK.06651,,19
HK.06655,78.0,80
HK.06656,,38
HK.06657,74.0,84
HK.06658,,94
HK.06660,15.0,78
HK.06661,65.0,52
HK.06663,80.0,89
HK.06666,86.0,92
HK.06667,63.0,53
HK.06668,77.0,80
HK.06669,7.0,11
HK.06675,,23
HK.06676,24.0,70
HK.06677,18.0,11
HK.06680,38.0,32
HK.06681,1.0,4
HK.06682,35.0,77
HK.06683,10.0,35
HK.06686,34.0,26
HK.06687,,21
HK.06690,48.0,42
HK.06693,86.0,77
HK.06696,97.0,55
HK.06698,23.0,37
HK.06699,88.0,81
HK.06805,69.0,34
HK.06806,43.0,44
HK.06808,29.0,44
HK.06809,,66
HK.06810,,32
HK.06811,90.0,90
HK.06812,76.0,51
HK.06816,57.0,64
HK.06818,38.0,22
HK.06820,36.0,59
HK.06821,92.0,90
HK.06822,56.0,55
HK.06823,74.0,61
HK.06826,30.0,53
HK.06828,67.0,76
HK.06829,90.0,97
HK.06830,30.0,25
HK.06831,33.0,10
HK.06833,24.0,11
HK.06838,88.0,96
HK.06839,10.0,9
HK.06855,13.0,17
HK.06858,50.0,59
HK.06860,11.0,13
HK.06862,21.0,7
HK.06865,16.0,15
HK.06866,35.0,26
HK.06868,55.0,51
HK.06869,96.0,91
HK.06871,,87
HK.06872,,1
HK.06877,11.0,46
HK.06878,61.0,55
HK.06881,40.0,44
HK.06882,71.0,59
HK.06883,57.0,55
HK.06885,15.0,49
HK.06886,63.0,53
HK.06887,63.0,78
HK.06888,13.0,8
HK.06889,64.0,73
HK.06890,95.0,85
HK.06893,85.0,93
HK.06896,9.0,4
HK.06898,54.0,19
HK.06899,68.0,55
HK.06908,16.0,16
HK.06909,8.0,24
HK.06911,42.0,72
HK.06913,3.0,4
HK.06918,37.0,46
HK.06919,26.0,28
HK.06922,5.0,7
HK.06928,27.0,26
HK.06929,65.0,57
HK.06933,91.0,20
HK.06936,43.0,23
HK.06938,,44
HK.06939,82.0,49
HK.06955,3.0,3
HK.06958,22.0,22
HK.06959,14.0,26
HK.06960,4.0,10
HK.06963,63.0,59
HK.06966,80.0,77
HK.06968,54.0,15
HK.06969,65.0,60
HK.06978,1.0,51
HK.06979,55.0,60
HK.06980,,87
HK.06988,6.0,70
HK.06989,14.0,37
HK.06990,73.0,34
HK.06993,38.0,3
HK.06996,37.0,19
HK.06998,,69
HK.06999,61.0,55
HK.07489,,2
HK.07618,,67
HK.07630,,40
HK.07666,,90
HK.07688,,95
HK.09600,26.0,35
HK.09606,32.0,59
HK.09608,35.0,64
HK.09609,,18
HK.09611,,30
HK.09616,46.0,53
HK.09618,59.0,33
HK.09626,17.0,20
HK.09630,,33
HK.09633,40.0,24
HK.09636,23.0,47
HK.09638,79.0,60
HK.09639,36.0,42
HK.09658,28.0,15
HK.09660,19.0,26
HK.09663,7.0,9
HK.09668,42.0,31
HK.09669,9.0,44
HK.09676,29.0,44
HK.09677,74.0,78
HK.09678,1.0,26
HK.09680,59.0,84
HK.09686,70.0,84
HK.09688,86.0,88
HK.09689,51.0,6
HK.09690,33.0,43
HK.09696,15.0,8
HK.09698,60.0,73
HK.09699,53.0,82
HK.09857,69.0,85
HK.09858,82.0,83
HK.09860,48.0,87
HK.09863,33.0,30
HK.09866,13.0,5
HK.09868,10.0,12
HK.09869,39.0,1
HK.09876,49.0,93
HK.09877,55.0,68
HK.09878,42.0,39
HK.09879,81.0,58
HK.09880,26.0,34
HK.09881,77.0,55
HK.09882,55.0,7
HK.09885,12.0,40
HK.09886,39.0,39
HK.09887,53.0,16
HK.09888,27.0,22
HK.09889,53.0,38
HK.09890,14.0,25
HK.09893,85.0,13
HK.09896,6.0,4
HK.09898,22.0,23
HK.09899,7.0,9
HK.09900,86.0,37
HK.09901,77.0,79
HK.09903,,13
HK.09906,58.0,55
HK.09908,55.0,31
HK.09909,25.0,13
