code,rs_percentile_12m,rs_percentile_3m
HK.01616,62.0,54
HK.01617,85.0,29
HK.01618,30.0,34
HK.01620,93.0,97
HK.01621,90.0,92
HK.01622,26.0,6
HK.01623,80.0,81
HK.01626,99.0,94
HK.01627,11.0,5
HK.01628,26.0,19
HK.01629,86.0,91
HK.01630,95.0,1
HK.01631,95.0,65
HK.01632,11.0,47
HK.01633,97.0,92
HK.01635,29.0,45
HK.01636,13.0,54
HK.01637,96.0,95
HK.01638,2.0,4
HK.01640,2.0,35
HK.01641,,6
HK.01643,34.0,22
HK.01645,82.0,45
HK.01647,51.0,74
HK.01650,91.0,91
HK.01651,82.0,17
HK.01652,60.0,3
HK.01653,26.0,4
HK.01655,47.0,51
HK.01656,89.0,48
HK.01657,96.0,75
HK.01658,73.0,79
HK.01660,43.0,50
HK.01661,93.0,62
HK.01662,4.0,80
HK.01663,44.0,80
HK.01666,32.0,36
HK.01667,72.0,51
HK.01668,62.0,54
HK.01669,91.0,80
HK.01671,67.0,81
HK.01672,22.0,34
HK.01673,78.0,62
HK.01675,13.0,40
HK.01676,92.0,98
HK.01679,92.0,42
HK.01680,14.0,90
HK.01681,68.0,81
HK.01682,15.0,8
HK.01683,3.0,4
HK.01685,82.0,5
HK.01686,73.0,88
HK.01689,31.0,66
HK.01690,94.0,92
HK.01691,61.0,83
HK.01692,24.0,38
HK.01693,91.0,20
HK.01695,32.0,31
HK.01696,11.0,30
HK.01697,16.0,30
HK.01698,15.0,38
HK.01701,24.0,76
HK.01702,80.0,85
HK.01703,2.0,2
HK.01705,94.0,93
HK.01707,41.0,54
HK.01708,32.0,28
HK.01709,9.0,23
HK.01710,99.0,99
HK.01711,82.0,82
HK.01712,87.0,95
HK.01713,17.0,14
HK.01715,49.0,9
HK.01716,97.0,5
HK.01717,10.0,13
HK.01718,93.0,33
HK.01719,24.0,26
HK.01720,87.0,51
HK.01721,22.0,54
HK.01722,92.0,93
HK.01723,2.0,24
HK.01725,2.0,4
HK.01726,11.0,7
HK.01727,15.0,33
HK.01728,62.0,54
HK.01729,72.0,88
HK.01731,70.0,47
HK.01732,53.0,30
HK.01733,60.0,61
HK.01735,75.0,81
HK.01736,17.0,18
HK.01737,89.0,81
HK.01738,22.0,35
HK.01739,7.0,6
HK.01740,92.0,80
HK.01741,19.0,13
HK.01742,60.0,25
HK.01745,9.0,94
HK.01746,86.0,75
HK.01747,52.0,58
HK.01748,62.0,54
HK.01749,25.0,76
HK.01750,93.0,97
HK.01751,16.0,10
HK.01752,70.0,12
HK.01753,97.0,99
HK.01755,62.0,54
HK.01756,17.0,35
HK.01757,98.0,4
HK.01758,22.0,11
HK.01759,51.0,84
HK.01760,10.0,9
HK.01762,45.0,22
HK.01763,22.0,9
HK.01765,41.0,39
HK.01766,65.0,73
HK.01767,73.0,77
HK.01768,,48
HK.01769,5.0,15
HK.01771,31.0,68
HK.01772,13.0,5
HK.01773,2.0,1
HK.01775,56.0,45
HK.01776,72.0,66
HK.01777,0.0,0
HK.01778,27.0,42
HK.01779,,59
HK.01780,98.0,89
HK.01782,8.0,8
HK.01783,79.0,58
HK.01785,67.0,61
HK.01786,35.0,39
HK.01787,35.0,40
HK.01788,79.0,89
HK.01789,52.0,20
HK.01790,66.0,67
HK.01792,91.0,97
HK.01793,99.0,99
HK.01795,31.0,64
HK.01796,1.0,5
HK.01797,82.0,90
HK.01798,7.0,11
HK.01799,11.0,18
HK.01800,23.0,24
HK.01801,83.0,83
HK.01802,55.0,54
HK.01803,37.0,43
HK.01808,12.0,7
HK.01809,61.0,48
HK.01810,35.0,66
HK.01811,36.0,33
HK.01812,26.0,42
HK.01813,9.0,18
HK.01815,92.0,94
HK.01816,66.0,70
HK.01817,75.0,90
HK.01818,32.0,13
HK.01820,76.0,59
HK.01822,47.0,59
HK.01823,42.0,30
HK.01825,93.0,98
HK.01826,98.0,99
HK.01827,85.0,92
HK.01828,71.0,90
HK.01830,75.0,63
HK.01831,95.0,63
HK.01832,93.0,91
HK.01833,6.0,19
HK.01835,97.0,91
HK.01836,44.0,27
HK.01837,82.0,20
HK.01841,95.0,96
HK.01842,78.0,95
HK.01843,96.0,95
HK.01845,85.0,91
HK.01846,35.0,30
HK.01847,34.0,41
HK.01848,54.0,65
HK.01849,62.0,54
HK.01850,15.0,29
HK.01851,97.0,95
HK.01853,33.0,77
HK.01854,34.0,6
HK.01855,1.0,4
HK.01856,74.0,86
HK.01857,48.0,40
HK.01858,15.0,25
HK.01860,50.0,91
HK.01861,70.0,32
HK.01862,73.0,54
HK.01865,81.0,49
HK.01866,75.0,44
HK.01867,58.0,24
HK.01868,3.0,3
HK.01869,4.0,24
HK.01870,9.0,80
HK.01871,87.0,91
HK.01872,27.0,56
HK.01873,64.0,87
HK.01875,88.0,80
HK.01876,39.0,34
HK.01877,46.0,75
HK.01878,56.0,75
HK.01879,,47
HK.01880,27.0,38
HK.01882,37.0,19
HK.01883,58.0,40
HK.01884,66.0,44
HK.01888,95.0,83
HK.01889,9.0,87
HK.01890,34.0,45
HK.01891,87.0,89
HK.01894,81.0,89
HK.01895,19.0,50
HK.01896,15.0,22
HK.01897,52.0,18
HK.01898,66.0,44
HK.01899,48.0,33
HK.01900,11.0,17
HK.01901,4.0,7
HK.01903,72.0,12
HK.01905,87.0,87
HK.01906,95.0,97
HK.01907,13.0,11
HK.01908,43.0,11
HK.01909,50.0,27
HK.01910,25.0,23
HK.01911,49.0,84
HK.01912,98.0,98
HK.01913,53.0,36
HK.01915,62.0,54
HK.01916,52.0,51
HK.01917,36.0,25
HK.01918,11.0,86
HK.01919,84.0,73
HK.01920,16.0,28
HK.01921,12.0,12
HK.01925,79.0,65
HK.01927,94.0,93
HK.01928,26.0,19
HK.01929,47.0,18
HK.01930,34.0,10
HK.01931,1.0,3
HK.01932,31.0,44
HK.01933,79.0,62
HK.01935,29.0,36
HK.01936,81.0,63
HK.01937,27.0,21
HK.01938,15.0,10
HK.01939,17.0,94
HK.01940,90.0,91
HK.01941,96.0,94
HK.01942,3.0,14
HK.01943,93.0,91
HK.01945,32.0,18
HK.01947,87.0,56
HK.01948,52.0,52
HK.01949,70.0,83
HK.01950,21.0,46
HK.01951,54.0,45
HK.01952,35.0,67
HK.01953,98.0,86
HK.01955,73.0,68
HK.01957,86.0,69
HK.01958,5.0,15
HK.01959,98.0,97
HK.01960,83.0,86
HK.01961,6.0,54
HK.01962,77.0,79
HK.01963,77.0,68
HK.01965,65.0,60
HK.01966,33.0,69
HK.01967,16.0,34
HK.01968,68.0,66
HK.01969,8.0,41
HK.01970,66.0,56
HK.01971,36.0,25
HK.01972,79.0,73
HK.01973,22.0,26
HK.01975,88.0,93
HK.01977,70.0,63
HK.01978,12.0,13
HK.01979,14.0,7
HK.01980,76.0,84
HK.01981,35.0,70
HK.01982,35.0,32
HK.01983,70.0,37
HK.01985,89.0,16
HK.01986,78.0,72
HK.01987,81.0,41
HK.01988,59.0,69
HK.01989,,62
HK.01991,59.0,36
HK.01993,41.0,69
HK.01995,68.0,49
HK.01996,44.0,88
HK.01997,88.0,86
HK.01999,20.0,18
HK.02000,63.0,87
HK.02001,9.0,12
HK.02002,78.0,96
HK.02003,40.0,94
HK.02005,77.0,87
HK.02007,9.0,47
HK.02008,33.0,42
HK.02009,47.0,65
HK.02011,39.0,18
HK.02012,2.0,4
HK.02013,4.0,6
HK.02015,18.0,26
HK.02016,61.0,65
HK.02017,97.0,98
HK.02018,57.0,48
HK.02020,56.0,59
HK.02022,24.0,9
HK.02023,64.0,50
HK.02025,85.0,65
HK.02026,,23
HK.02028,99.0,98
HK.02030,51.0,60
HK.02031,88.0,83
HK.02033,14.0,20
HK.02038,24.0,16
HK.02039,50.0,46
HK.02048,87.0,98
HK.02050,37.0,41
HK.02051,17.0,76
HK.02057,47.0,22
HK.02068,27.0,34
HK.02076,47.0,37
HK.02078,66.0,61
HK.02080,82.0,91
HK.02086,65.0,76
HK.02088,62.0,54
HK.02096,70.0,62
HK.02097,7.0,7
HK.02098,18.0,77
HK.02099,92.0,89
HK.02100,6.0,5
HK.02101,85.0,82
HK.02102,85.0,82
HK.02105,14.0,78
HK.02107,92.0,75
HK.02108,82.0,56
HK.02110,10.0,14
HK.02111,57.0,86
HK.02112,7.0,62
HK.02113,6.0,0
HK.02116,81.0,58
HK.02119,49.0,50
HK.02120,81.0,92
HK.02121,8.0,5
HK.02122,3.0,5
HK.02125,14.0,41
HK.02126,85.0,97
HK.02127,62.0,54
HK.02128,16.0,6
HK.02129,92.0,92
HK.02130,55.0,50
HK.02131,62.0,54
HK.02132,84.0,50
HK.02135,52.0,78
HK.02136,78.0,47
HK.02137,12.0,17
HK.02138,76.0,95
HK.02139,87.0,71
HK.02142,85.0,84
HK.02145,3.0,7
HK.02146,90.0,80
HK.02147,29.0,27
HK.02149,36.0,67
HK.02150,42.0,65
HK.02152,68.0,73
HK.02153,71.0,86
HK.02155,33.0,37
HK.02156,59.0,49
HK.02157,40.0,74
HK.02158,14.0,12
HK.02159,77.0,52
HK.02160,5.0,71
HK.02161,19.0,19
HK.02162,86.0,64
HK.02163,62.0,54
HK.02165,28.0,22
HK.02166,90.0,15
HK.02167,85.0,92
HK.02168,36.0,72
HK.02169,27.0,69
HK.02170,18.0,48
HK.02171,34.0,36
HK.02172,17.0,17
HK.02175,36.0,22
HK.02176,4.0,16
HK.02177,58.0,66
HK.02178,95.0,68
HK.02179,53.0,47
HK.02180,44.0,26
HK.02181,25.0,34
HK.02182,83.0,92
HK.02185,2.0,2
HK.02186,23.0,20
HK.02187,33.0,21
HK.02188,2.0,3
HK.02189,74.0,64
HK.02190,61.0,72
HK.02192,38.0,44
HK.02193,93.0,91
HK.02195,28.0,77
HK.02196,58.0,81
HK.02197,68.0,71
HK.02198,88.0,84
HK.02199,84.0,87
HK.02202,29.0,72
HK.02203,16.0,25
HK.02205,18.0,10
HK.02208,24.0,26
HK.02209,65.0,78
HK.02210,43.0,71
HK.02211,34.0,38
HK.02212,73.0,73
HK.02215,81.0,98
HK.02216,10.0,75
HK.02218,78.0,40
HK.02219,65.0,40
HK.02221,22.0,56
HK.02222,35.0,25
HK.02223,34.0,22
HK.02225,98.0,92
HK.02226,85.0,93
HK.02227,94.0,88
HK.02228,67.0,88
HK.02230,39.0,46
HK.02231,3.0,84
HK.02232,74.0,73
HK.02233,44.0,73
HK.02235,50.0,37
HK.02236,57.0,66
HK.02237,14.0,22
HK.02238,38.0,84
HK.02239,86.0,39
HK.02245,84.0,90
HK.02246,10.0,44
HK.02250,6.0,78
HK.02251,35.0,56
HK.02252,41.0,28
HK.02255,1.0,1
HK.02256,23.0,23
HK.02257,4.0,21
HK.02258,91.0,75
HK.02259,,85
HK.02260,45.0,30
HK.02262,4.0,6
HK.02263,74.0,76
HK.02265,54.0,43
HK.02266,73.0,61
HK.02268,88.0,93
HK.02269,91.0,92
HK.02270,92.0,40
HK.02271,64.0,57
HK.02273,61.0,61
HK.02276,77.0,94
HK.02279,70.0,27
HK.02280,72.0,54
HK.02281,41.0,47
HK.02282,27.0,30
HK.02283,18.0,19
HK.02285,88.0,94
HK.02286,91.0,98
HK.02288,70.0,87
HK.02289,48.0,23
HK.02290,,92
HK.02291,43.0,22
HK.02293,24.0,38
HK.02295,95.0,93
HK.02297,7.0,6
HK.02298,29.0,13
HK.02299,83.0,76
HK.02302,19.0,7
HK.02306,46.0,48
HK.02307,49.0,79
HK.02309,68.0,79
HK.02310,97.0,70
HK.02313,17.0,11
HK.02314,80.0,33
HK.02315,94.0,91
HK.02317,81.0,85
HK.02318,59.0,47
HK.02319,79.0,47
HK.02320,97.0,94
HK.02321,79.0,66
HK.02322,4.0,2
HK.02325,3.0,3
HK.02326,81.0,88
HK.02327,42.0,37
HK.02328,75.0,79
HK.02329,39.0,71
HK.02330,83.0,38
HK.02331,22.0,21
HK.02333,9.0,12
HK.02335,,2
HK.02336,59.0,23
HK.02337,50.0,72
HK.02338,86.0,32
HK.02339,97.0,93
HK.02340,45.0,45
HK.02342,7.0,88
HK.02343,92.0,88
HK.02347,75.0,77
HK.02348,47.0,50
HK.02349,87.0,87
HK.02350,65.0,79
HK.02352,21.0,84
HK.02355,21.0,15
HK.02356,87.0,79
HK.02357,42.0,64
HK.02358,86.0,89
HK.02359,93.0,89
HK.02360,59.0,79
HK.02361,42.0,6
HK.02362,62.0,54
HK.02363,12.0,5
HK.02367,23.0,19
HK.02368,46.0,62
HK.02369,7.0,3
HK.02370,94.0,50
HK.02371,18.0,15
HK.02372,96.0,30
HK.02373,43.0,57
HK.02376,52.0,72
HK.02377,35.0,32
HK.02378,53.0,28
HK.02380,37.0,33
HK.02381,97.0,97
HK.02382,55.0,76
HK.02383,44.0,46
HK.02385,39.0,18
HK.02386,47.0,70
HK.02388,86.0,74
HK.02389,71.0,59
HK.02390,67.0,80
HK.02391,19.0,24
HK.02392,38.0,48
HK.02393,21.0,83
HK.02396,,15
HK.02399,20.0,39
HK.02400,18.0,49
HK.02402,6.0,17
HK.02405,1.0,3
HK.02407,17.0,28
HK.02408,,85
HK.02409,74.0,80
HK.02410,3.0,1
HK.02411,48.0,60
HK.02415,14.0,71
HK.02416,81.0,4
HK.02418,67.0,72
HK.02419,55.0,85
HK.02420,91.0,95
HK.02421,42.0,30
HK.02422,96.0,83
HK.02423,64.0,47
HK.02425,49.0,58
HK.02427,96.0,57
HK.02429,17.0,24
HK.02431,0.0,0
HK.02432,9.0,11
HK.02433,43.0,40
HK.02436,96.0,34
HK.02438,14.0,43
HK.02439,23.0,3
HK.02440,7.0,35
HK.02442,99.0,10
HK.02443,3.0,2
HK.02450,96.0,96
HK.02451,90.0,95
HK.02453,9.0,29
HK.02455,78.0,76
HK.02457,88.0,85
HK.02458,80.0,80
HK.02459,20.0,66
HK.02460,39.0,57
HK.02465,20.0,14
HK.02469,2.0,16
HK.02473,1.0,17
HK.02476,,22
HK.02477,0.0,16
HK.02479,62.0,54
HK.02480,22.0,60
HK.02481,64.0,47
HK.02482,2.0,2
HK.02483,71.0,58
HK.02486,11.0,12
HK.02487,0.0,1
HK.02488,50.0,71
HK.02489,60.0,80
HK.02490,29.0,24
HK.02493,,39
HK.02495,4.0,6
HK.02496,10.0,19
HK.02497,31.0,5
HK.02498,5.0,12
HK.02499,56.0,40
HK.02500,8.0,78
HK.02501,95.0,97
HK.02502,83.0,63
HK.02503,77.0,89
HK.02505,9.0,30
HK.02506,28.0,28
HK.02507,61.0,68
HK.02508,12.0,15
HK.02509,56.0,74
HK.02510,94.0,96
HK.02511,72.0,84
HK.02512,33.0,41
HK.02513,,1
HK.02515,99.0,99
HK.02516,19.0,4
HK.02517,7.0,14
HK.02518,68.0,60
HK.02519,23.0,47
HK.02520,76.0,79
HK.02521,90.0,28
HK.02522,32.0,83
HK.02525,,56
HK.02526,,59
HK.02528,96.0,59
HK.02529,60.0,46
HK.02530,75.0,36
HK.02531,16.0,10
HK.02533,14.0,39
HK.02535,68.0,84
HK.02536,1.0,3
HK.02539,,8
HK.02540,20.0,38
HK.02543,72.0,89
HK.02545,46.0,48
HK.02546,,86
HK.02549,51.0,73
HK.02550,39.0,43
HK.02551,10.0,39
HK.02552,47.0,66
HK.02553,,2
HK.02555,18.0,22
HK.02556,91.0,94
HK.02558,42.0,47
HK.02559,16.0,41
HK.02560,42.0,33
HK.02561,18.0,49
HK.02562,0.0,0
HK.02563,70.0,87
HK.02565,3.0,34
HK.02566,16.0,70
HK.02567,12.0,35
HK.02569,90.0,90
HK.02570,0.0,0
HK.02571,79.0,70
HK.02573,52.0,68
HK.02575,,4
HK.02576,56.0,9
HK.02577,6.0,25
HK.02579,,14
HK.02580,38.0,21
HK.02581,,70
HK.02582,0.0,0
HK.02583,,20
HK.02585,94.0,76
HK.02586,28.0,85
HK.02587,0.0,0
HK.02588,58.0,37
HK.02589,13.0,3
HK.02590,4.0,6
HK.02591,1.0,3
HK.02592,8.0,42
HK.02593,55.0,77
HK.02595,,18
HK.02596,67.0,59
HK.02597,90.0,41
HK.02598,6.0,10
HK.02600,54.0,49
HK.02601,56.0,58
HK.02602,69.0,80
HK.02603,28.0,49
HK.02605,11.0,40
HK.02607,57.0,38
HK.02608,50.0,54
HK.02609,8.0,16
HK.02610,11.0,21
HK.02611,64.0,57
HK.02613,69.0,39
HK.02616,51.0,83
HK.02617,3.0,75
HK.02618,31.0,12
HK.02619,,27
HK.02621,35.0,49
HK.02623,94.0,13
HK.02625,1.0,0
HK.02627,30.0,54
HK.02628,77.0,70
HK.02629,13.0,54
HK.02630,,68
HK.02631,66.0,51
HK.02632,,13
HK.02633,40.0,43
HK.02635,,36
HK.02637,,30
HK.02638,68.0,51
HK.02643,1.0,5
HK.02648,61.0,44
HK.02649,,54
HK.02650,,23
HK.02651,97.0,95
HK.02652,,1
HK.02655,,23
HK.02656,,0
HK.02657,,86
HK.02658,,73
HK.02659,,10
HK.02660,71.0,58
HK.02661,,2
HK.02663,81.0,9
HK.02665,,4
HK.02666,40.0,44
HK.02668,95.0,91
HK.02669,37.0,45
HK.02670,,1
HK.02671,,93
HK.02675,,60
HK.02676,,72
HK.02677,,24
HK.02678,67.0,19
HK.02680,35.0,34
HK.02682,41.0,65
HK.02683,73.0,57
HK.02685,,1
HK.02687,,96
HK.02688,45.0,74
HK.02689,48.0,12
HK.02691,,68
HK.02692,,15
HK.02693,,40
HK.02695,,7
HK.02696,52.0,62
HK.02698,,27
HK.02699,22.0,71
HK.02700,75.0,78
HK.02701,,37
HK.02706,,82
HK.02714,,88
HK.02715,,11
HK.02718,,3
HK.02720,,85
HK.02722,28.0,14
HK.02723,,17
HK.02726,,7
HK.02727,25.0,35
HK.02728,43.0,90
HK.02729,,15
HK.02738,94.0,99
HK.02768,,94
HK.02772,16.0,38
HK.02777,1.0,1
HK.02779,29.0,73
HK.02788,,49
HK.02789,74.0,25
HK.02798,71.0,85
HK.02799,35.0,72
HK.02858,9.0,10
HK.02863,93.0,61
HK.02865,5.0,3
HK.02866,45.0,64
HK.02869,65.0,49
HK.02877,78.0,85
HK.02878,8.0,19
HK.02880,37.0,44
HK.02881,83.0,17
HK.02882,30.0,48
HK.02883,70.0,67
HK.02885,84.0,83
HK.02886,76.0,78
HK.02888,87.0,73
HK.02889,,1
HK.02892,85.0,30
HK.02898,53.0,54
HK.02899,76.0,50
HK.03200,,58
HK.03268,,81
HK.03277,,78
HK.03288,39.0,14
HK.03296,,64
HK.03300,28.0,8
HK.03301,21.0,45
HK.03302,78.0,34
HK.03303,15.0,16
HK.03306,78.0,82
HK.03309,11.0,26
HK.03310,,33
HK.03311,69.0,76
HK.03313,26.0,68
HK.03315,24.0,30
HK.03316,53.0,26
HK.03317,,12
HK.03318,91.0,91
HK.03319,28.0,19
HK.03320,58.0,35
HK.03321,89.0,11
HK.03322,70.0,78
HK.03323,8.0,8
HK.03328,82.0,82
HK.03329,59.0,24
HK.03330,88.0,84
HK.03332,7.0,91
HK.03336,73.0,4
HK.03337,48.0,72
HK.03339,80.0,70
HK.03347,83.0,92
HK.03348,74.0,39
HK.03355,,84
HK.03360,73.0,67
HK.03363,69.0,50
HK.03366,39.0,56
HK.03368,38.0,16
HK.03369,65.0,66
HK.03377,4.0,7
HK.03378,,37
HK.03380,49.0,18
HK.03382,57.0,61
HK.03383,8.0,15
HK.03388,,83
HK.03389,94.0,92
HK.03390,51.0,61
HK.03393,24.0,3
HK.03395,40.0,71
HK.03396,95.0,96
HK.03398,30.0,2
HK.03399,32.0,22
HK.03600,89.0,79
HK.03601,10.0,5
HK.03603,89.0,81
HK.03606,56.0,64
HK.03613,20.0,12
HK.03616,29.0,14
HK.03618,71.0,44
HK.03623,33.0,82
HK.03625,,4
HK.03626,41.0,93
HK.03628,75.0,84
HK.03633,48.0,72
HK.03636,,74
HK.03638,1.0,0
HK.03639,29.0,90
HK.03650,3.0,3
HK.03658,41.0,20
HK.03660,3.0,2
HK.03662,50.0,74
HK.03666,27.0,54
HK.03668,68.0,48
HK.03669,16.0,29
HK.03677,7.0,10
HK.03678,18.0,58
HK.03680,83.0,86
HK.03681,30.0,48
HK.03683,2.0,7
HK.03686,24.0,17
HK.03688,4.0,3
HK.03689,66.0,61
HK.03690,45.0,24
HK.03692,73.0,85
HK.03696,,96
HK.03698,85.0,49
HK.03699,84.0,90
HK.03700,15.0,7
HK.03708,76.0,94
HK.03709,19.0,16
HK.03718,64.0,42
HK.03728,66.0,60
HK.03737,71.0,83
HK.03738,68.0,96
HK.03750,40.0,5
HK.03759,92.0,91
HK.03768,4.0,5
HK.03773,86.0,34
HK.03774,98.0,95
HK.03778,59.0,57
HK.03788,73.0,75
HK.03789,96.0,88
HK.03798,71.0,81
HK.03800,33.0,82
HK.03808,83.0,40
HK.03813,58.0,84
HK.03816,98.0,98
HK.03818,16.0,25
HK.03822,53.0,69
HK.03828,48.0,68
HK.03830,94.0,64
HK.03833,77.0,59
HK.03836,9.0,5
HK.03838,72.0,80
HK.03839,67.0,33
HK.03848,45.0,29
HK.03858,69.0,10
HK.03860,67.0,61
HK.03866,82.0,70
HK.03868,23.0,33
HK.03869,25.0,52
HK.03877,79.0,77
HK.03878,42.0,16
HK.03880,30.0,20
HK.03881,,79
HK.03882,26.0,60
HK.03883,6.0,14
HK.03886,12.0,10
HK.03887,,88
HK.03888,61.0,76
HK.03889,66.0,97
HK.03893,94.0,68
HK.03896,38.0,57
HK.03898,23.0,13
HK.03899,43.0,39
HK.03900,20.0,8
HK.03903,62.0,54
HK.03908,71.0,48
HK.03913,14.0,12
HK.03918,25.0,25
HK.03919,89.0,98
HK.03928,96.0,68
HK.03931,15.0,35
HK.03933,27.0,23
HK.03938,93.0,21
HK.03939,92.0,89
HK.03958,54.0,67
HK.03963,11.0,16
HK.03968,76.0,75
HK.03969,48.0,29
HK.03978,22.0,13
HK.03983,32.0,29
HK.03986,,27
HK.03988,86.0,82
HK.03989,53.0,47
HK.03990,20.0,30
HK.03991,8.0,15
HK.03993,60.0,28
HK.03996,45.0,39
HK.03997,70.0,1
HK.03998,64.0,28
HK.03999,60.0,67
HK.06030,51.0,36
HK.06031,,26
HK.06033,29.0,41
HK.06036,94.0,38
HK.06038,92.0,93
HK.06049,45.0,45
HK.06051,6.0,31
HK.06055,44.0,76
HK.06058,77.0,42
HK.06060,29.0,42
HK.06063,97.0,76
HK.06066,54.0,46
HK.06067,,38
HK.06068,18.0,24
HK.06069,13.0,13
HK.06078,48.0,66
HK.06080,41.0,8
HK.06082,,81
HK.06083,81.0,25
HK.06086,7.0,77
HK.06088,43.0,69
HK.06090,,64
HK.06093,27.0,6
HK.06098,53.0,37
HK.06099,67.0,57
HK.06100,31.0,35
HK.06106,,71
HK.06108,49.0,65
HK.06110,2.0,7
HK.06113,14.0,31
HK.06117,41.0,32
HK.06118,36.0,43
HK.06119,48.0,54
HK.06123,56.0,43
HK.06127,89.0,88
HK.06128,9.0,58
HK.06132,,26
HK.06133,78.0,54
HK.06136,83.0,13
HK.06138,41.0,44
HK.06158,87.0,97
HK.06160,83.0,77
HK.06162,0.0,0
HK.06163,96.0,94
HK.06166,,93
HK.06168,5.0,9
HK.06169,34.0,59
HK.06178,38.0,43
HK.06181,14.0,28
HK.06182,87.0,94
HK.06185,57.0,88
HK.06186,23.0,10
HK.06188,5.0,1
HK.06189,62.0,54
HK.06190,84.0,51
HK.06193,90.0,83
HK.06196,33.0,49
HK.06198,78.0,82
HK.06199,49.0,52
HK.06600,,3
HK.06601,78.0,81
HK.06603,2.0,3
HK.06608,9.0,9
HK.06609,79.0,86
HK.06610,10.0,77
HK.06611,62.0,54
HK.06613,44.0,31
HK.06616,88.0,84
HK.06618,28.0,50
HK.06622,34.0,48
HK.06623,62.0,54
HK.06626,55.0,75
HK.06628,6.0,37
HK.06633,77.0,83
HK.06636,,16
HK.06639,55.0,54
HK.06651,,19
HK.06655,78.0,82
HK.06656,,72
HK.06657,58.0,44
HK.06658,,94
HK.06660,13.0,74
HK.06661,65.0,51
HK.06663,84.0,90
HK.06666,75.0,83
HK.06667,61.0,46
HK.06668,76.0,80
HK.06669,6.0,15
HK.06675,,17
HK.06676,25.0,70
HK.06677,29.0,30
HK.06680,31.0,25
HK.06681,2.0,5
HK.06682,31.0,79
HK.06683,10.0,26
HK.06686,38.0,27
HK.06687,,36
HK.06690,46.0,43
HK.06693,84.0,77
HK.06696,97.0,54
HK.06698,29.0,49
HK.06699,89.0,85
HK.06805,70.0,32
HK.06806,44.0,51
HK.06808,26.0,42
HK.06809,,69
HK.06810,,39
HK.06811,90.0,90
HK.06812,77.0,50
HK.06816,68.0,62
HK.06818,38.0,20
HK.06820,33.0,46
HK.06821,93.0,95
HK.06822,58.0,54
HK.06823,75.0,66
HK.06826,26.0,57
HK.06828,60.0,78
HK.06829,89.0,96
HK.06830,27.0,23
HK.06831,32.0,7
HK.06833,19.0,11
HK.06838,79.0,93
HK.06839,18.0,19
HK.06855,17.0,31
HK.06858,50.0,58
HK.06860,12.0,11
HK.06862,22.0,14
HK.06865,19.0,15
HK.06866,33.0,22
HK.06868,57.0,50
HK.06869,95.0,92
HK.06871,,87
HK.06872,,2
HK.06877,11.0,21
HK.06878,62.0,54
HK.06881,41.0,61
HK.06882,73.0,57
HK.06883,59.0,54
HK.06885,21.0,56
HK.06886,65.0,65
HK.06887,64.0,82
HK.06888,8.0,2
HK.06889,60.0,65
HK.06890,95.0,94
HK.06893,84.0,92
HK.06896,10.0,4
HK.06898,54.0,21
HK.06899,69.0,54
HK.06908,7.0,6
HK.06909,10.0,12
HK.06911,44.0,75
HK.06913,3.0,3
HK.06918,34.0,39
HK.06919,27.0,43
HK.06922,4.0,3
HK.06928,32.0,24
HK.06929,60.0,49
HK.06933,92.0,36
HK.06936,43.0,26
HK.06938,,46
HK.06939,85.0,50
HK.06955,2.0,1
HK.06958,27.0,23
HK.06959,15.0,29
HK.06960,3.0,8
HK.06963,70.0,73
HK.06966,81.0,75
HK.06968,54.0,13
HK.06969,60.0,75
HK.06978,1.0,25
HK.06979,48.0,42
HK.06980,,85
HK.06988,17.0,91
HK.06989,15.0,43
HK.06990,76.0,47
HK.06993,48.0,9
HK.06996,36.0,27
HK.06998,,69
HK.06999,62.0,54
HK.07489,,2
HK.07618,,65
HK.07630,,81
HK.07666,,93
HK.07688,,88
HK.09600,13.0,8
HK.09606,34.0,74
HK.09608,38.0,74
HK.09609,,23
HK.09611,,46
HK.09616,45.0,51
HK.09618,55.0,36
HK.09626,19.0,22
HK.09633,41.0,29
HK.09636,26.0,51
HK.09638,80.0,61
HK.09639,36.0,42
HK.09658,29.0,19
HK.09660,13.0,24
HK.09663,8.0,20
HK.09668,48.0,47
HK.09669,8.0,35
HK.09676,29.0,38
HK.09677,75.0,77
HK.09678,1.0,18
HK.09680,48.0,82
HK.09686,72.0,85
HK.09688,87.0,90
HK.09689,58.0,9
HK.09690,16.0,16
HK.09696,17.0,9
HK.09698,55.0,71
HK.09699,48.0,82
HK.09857,66.0,81
HK.09858,80.0,78
HK.09860,18.0,36
HK.09863,34.0,26
HK.09866,12.0,5
HK.09868,10.0,10
HK.09869,46.0,1
HK.09876,48.0,93
HK.09877,43.0,42
HK.09878,34.0,20
HK.09879,80.0,56
HK.09880,24.0,43
HK.09881,79.0,54
HK.09882,67.0,22
HK.09885,14.0,51
HK.09886,37.0,60
HK.09887,57.0,14
HK.09888,27.0,27
HK.09889,50.0,32
HK.09890,15.0,35
HK.09893,86.0,13
HK.09896,6.0,6
HK.09898,22.0,26
HK.09899,7.0,16
HK.09900,83.0,27
HK.09901,74.0,74
HK.09903,,23
HK.09906,59.0,54
HK.09908,56.0,31
HK.09909,25.0,11
HK.09911,72.0,90
HK.09913,59.0,63
HK.09916,69.0,64
HK.09918,61.0,59
