code,rs_percentile_12m,rs_percentile_3m
HK.09926,41.0,45
HK.09927,,6
HK.09928,64.0,63
HK.09929,98.0,11
HK.09930,29.0,36
HK.09933,67.0,69
HK.09936,90.0,68
HK.09938,93.0,76
HK.09939,22.0,64
HK.09955,13.0,33
HK.09958,18.0,59
HK.09959,76.0,81
HK.09960,35.0,33
HK.09961,22.0,24
HK.09963,99.0,64
HK.09966,50.0,59
HK.09968,97.0,98
HK.09969,81.0,78
HK.09973,,71
HK.09978,99.0,99
HK.09979,32.0,40
HK.09980,,16
HK.09981,,12
HK.09982,55.0,69
HK.09983,6.0,13
HK.09985,20.0,17
HK.09986,58.0,56
HK.09987,47.0,26
HK.09988,42.0,31
HK.09989,32.0,15
HK.09990,47.0,13
HK.09991,57.0,59
HK.09992,31.0,51
HK.09993,16.0,33
HK.09995,54.0,38
HK.09996,50.0,74
HK.09998,89.0,94
HK.09999,49.0,38
