code,rs_percentile_12m,rs_percentile_3m
HK.01616,62.0,55
HK.01617,89.0,65
HK.01618,32.0,37
HK.01620,93.0,97
HK.01621,90.0,90
HK.01622,28.0,7
HK.01623,80.0,82
HK.01626,98.0,87
HK.01627,10.0,4
HK.01628,29.0,34
HK.01629,86.0,91
HK.01630,96.0,2
HK.01631,95.0,61
HK.01632,10.0,48
HK.01633,97.0,88
HK.01635,31.0,38
HK.01636,13.0,55
HK.01637,96.0,95
HK.01638,3.0,6
HK.01640,1.0,31
HK.01641,,6
HK.01643,25.0,9
HK.01645,81.0,52
HK.01647,51.0,75
HK.01650,91.0,93
HK.01651,84.0,16
HK.01652,65.0,10
HK.01653,26.0,4
HK.01655,44.0,38
HK.01656,89.0,48
HK.01657,96.0,78
HK.01658,74.0,80
HK.01660,48.0,67
HK.01661,90.0,27
HK.01662,3.0,82
HK.01663,45.0,80
HK.01666,33.0,38
HK.01667,75.0,75
HK.01668,62.0,55
HK.01669,90.0,80
HK.01671,72.0,86
HK.01672,29.0,37
HK.01673,78.0,63
HK.01675,11.0,39
HK.01676,93.0,98
HK.01679,92.0,41
HK.01680,32.0,95
HK.01681,68.0,81
HK.01682,18.0,9
HK.01683,3.0,6
HK.01685,79.0,3
HK.01686,72.0,87
HK.01689,28.0,63
HK.01690,94.0,92
HK.01691,63.0,83
HK.01692,25.0,37
HK.01693,92.0,24
HK.01695,32.0,32
HK.01696,8.0,24
HK.01697,13.0,29
HK.01698,15.0,33
HK.01701,16.0,52
HK.01702,80.0,85
HK.01703,2.0,2
HK.01705,95.0,93
HK.01707,42.0,55
HK.01708,31.0,28
HK.01709,14.0,49
HK.01710,99.0,99
HK.01711,83.0,84
HK.01712,88.0,95
HK.01713,18.0,15
HK.01715,48.0,9
HK.01716,97.0,12
HK.01717,8.0,16
HK.01718,93.0,33
HK.01719,24.0,29
HK.01720,90.0,71
HK.01721,22.0,55
HK.01722,91.0,92
HK.01723,3.0,66
HK.01725,2.0,7
HK.01726,10.0,8
HK.01727,18.0,36
HK.01728,62.0,55
HK.01729,68.0,85
HK.01731,70.0,46
HK.01732,57.0,39
HK.01733,64.0,68
HK.01735,74.0,82
HK.01736,16.0,27
HK.01737,91.0,90
HK.01738,21.0,74
HK.01739,6.0,12
HK.01740,90.0,75
HK.01741,18.0,14
HK.01742,60.0,27
HK.01745,7.0,92
HK.01746,87.0,79
HK.01747,57.0,65
HK.01748,62.0,55
HK.01749,27.0,77
HK.01750,92.0,97
HK.01751,22.0,17
HK.01752,69.0,18
HK.01753,97.0,98
HK.01755,62.0,55
HK.01756,12.0,28
HK.01757,98.0,4
HK.01758,18.0,11
HK.01759,48.0,85
HK.01760,10.0,9
HK.01762,39.0,16
HK.01763,22.0,9
HK.01765,36.0,31
HK.01766,65.0,72
HK.01767,72.0,77
HK.01768,,59
HK.01769,5.0,20
HK.01771,31.0,69
HK.01772,13.0,6
HK.01773,2.0,1
HK.01775,49.0,47
HK.01776,72.0,70
HK.01777,0.0,0
HK.01778,27.0,43
HK.01779,,59
HK.01780,98.0,90
HK.01782,13.0,21
HK.01783,78.0,38
HK.01785,67.0,63
HK.01786,40.0,43
HK.01787,41.0,51
HK.01788,80.0,90
HK.01789,49.0,19
HK.01790,66.0,68
HK.01792,90.0,97
HK.01793,99.0,99
HK.01795,29.0,60
HK.01796,1.0,5
HK.01797,76.0,78
HK.01798,7.0,11
HK.01799,12.0,22
HK.01800,24.0,25
HK.01801,84.0,84
HK.01802,55.0,55
HK.01803,38.0,38
HK.01808,12.0,9
HK.01809,59.0,45
HK.01810,34.0,46
HK.01811,35.0,28
HK.01812,30.0,47
HK.01813,8.0,10
HK.01815,92.0,92
HK.01816,65.0,69
HK.01817,75.0,90
HK.01818,35.0,19
HK.01820,75.0,60
HK.01822,37.0,69
HK.01823,33.0,22
HK.01825,94.0,98
HK.01826,99.0,99
HK.01827,77.0,92
HK.01828,67.0,87
HK.01830,75.0,67
HK.01831,95.0,72
HK.01832,94.0,94
HK.01833,6.0,17
HK.01835,97.0,93
HK.01836,44.0,29
HK.01837,83.0,22
HK.01841,95.0,96
HK.01842,41.0,71
HK.01843,96.0,95
HK.01845,73.0,77
HK.01846,42.0,38
HK.01847,34.0,41
HK.01848,53.0,64
HK.01849,62.0,55
HK.01850,15.0,30
HK.01851,97.0,95
HK.01853,33.0,46
HK.01854,34.0,7
HK.01855,1.0,4
HK.01856,77.0,88
HK.01857,45.0,38
HK.01858,15.0,23
HK.01860,49.0,87
HK.01861,71.0,33
HK.01862,71.0,55
HK.01865,82.0,64
HK.01866,78.0,62
HK.01867,55.0,23
HK.01868,3.0,4
HK.01869,3.0,16
HK.01870,6.0,71
HK.01871,87.0,91
HK.01872,27.0,31
HK.01873,60.0,81
HK.01875,87.0,76
HK.01876,40.0,34
HK.01877,46.0,71
HK.01878,64.0,82
HK.01879,,41
HK.01880,27.0,35
HK.01882,39.0,28
HK.01883,58.0,41
HK.01884,64.0,45
HK.01888,96.0,84
HK.01889,4.0,32
HK.01890,33.0,49
HK.01891,88.0,90
HK.01894,83.0,91
HK.01895,18.0,51
HK.01896,16.0,23
HK.01897,56.0,24
HK.01898,66.0,42
HK.01899,51.0,36
HK.01900,8.0,11
HK.01901,4.0,6
HK.01903,58.0,5
HK.01905,87.0,86
HK.01906,95.0,97
HK.01907,10.0,8
HK.01908,46.0,12
HK.01909,45.0,22
HK.01910,30.0,27
HK.01911,53.0,83
HK.01912,98.0,98
HK.01913,57.0,40
HK.01915,62.0,55
HK.01916,52.0,53
HK.01917,28.0,15
HK.01918,10.0,83
HK.01919,84.0,73
HK.01920,15.0,38
HK.01921,12.0,15
HK.01925,77.0,51
HK.01927,94.0,93
HK.01928,25.0,18
HK.01929,52.0,18
HK.01930,31.0,11
HK.01931,1.0,3
HK.01932,24.0,26
HK.01933,76.0,41
HK.01935,34.0,48
HK.01936,80.0,64
HK.01937,28.0,15
HK.01938,16.0,12
HK.01939,29.0,95
HK.01940,88.0,75
HK.01941,96.0,95
HK.01942,4.0,17
HK.01943,93.0,93
HK.01945,29.0,22
HK.01947,87.0,59
HK.01948,52.0,53
HK.01949,74.0,91
HK.01950,21.0,48
HK.01951,53.0,44
HK.01952,40.0,45
HK.01953,98.0,80
HK.01955,69.0,50
HK.01957,86.0,71
HK.01958,5.0,12
HK.01959,98.0,96
HK.01960,87.0,92
HK.01961,5.0,55
HK.01962,77.0,79
HK.01963,77.0,69
HK.01965,64.0,61
HK.01966,33.0,70
HK.01967,19.0,40
HK.01968,67.0,40
HK.01969,9.0,53
HK.01970,65.0,52
HK.01971,28.0,18
HK.01972,79.0,72
HK.01973,12.0,15
HK.01975,88.0,92
HK.01977,71.0,67
HK.01978,11.0,14
HK.01979,14.0,8
HK.01980,76.0,85
HK.01981,37.0,68
HK.01982,34.0,32
HK.01983,70.0,41
HK.01985,88.0,10
HK.01986,78.0,65
HK.01987,81.0,58
HK.01988,60.0,72
HK.01989,,35
HK.01991,53.0,24
HK.01993,41.0,69
HK.01995,71.0,63
HK.01996,44.0,89
HK.01997,88.0,85
HK.01999,19.0,14
HK.02000,49.0,79
HK.02001,8.0,15
HK.02002,84.0,96
HK.02003,38.0,92
HK.02005,78.0,88
HK.02007,11.0,48
HK.02008,29.0,40
HK.02009,48.0,66
HK.02011,35.0,17
HK.02012,2.0,6
HK.02013,4.0,4
HK.02015,22.0,42
HK.02016,60.0,65
HK.02017,97.0,98
HK.02018,58.0,42
HK.02020,54.0,60
HK.02022,34.0,25
HK.02023,64.0,51
HK.02025,85.0,68
HK.02026,,45
HK.02028,99.0,99
HK.02030,50.0,58
HK.02031,89.0,84
HK.02033,16.0,23
HK.02038,23.0,11
HK.02039,50.0,42
HK.02048,89.0,99
HK.02050,36.0,34
HK.02051,19.0,75
HK.02057,48.0,21
HK.02068,29.0,36
HK.02076,48.0,44
HK.02078,52.0,34
HK.02080,89.0,96
HK.02086,60.0,65
HK.02088,62.0,55
HK.02096,71.0,67
HK.02097,6.0,6
HK.02098,20.0,79
HK.02099,92.0,90
HK.02100,7.0,7
HK.02101,83.0,77
HK.02102,85.0,76
HK.02105,17.0,86
HK.02107,92.0,79
HK.02108,82.0,63
HK.02110,12.0,26
HK.02111,58.0,81
HK.02112,7.0,41
HK.02113,4.0,0
HK.02116,82.0,66
HK.02119,47.0,53
HK.02120,81.0,90
HK.02121,8.0,6
HK.02122,2.0,7
HK.02125,13.0,36
HK.02126,88.0,97
HK.02127,62.0,55
HK.02128,15.0,5
HK.02129,93.0,95
HK.02130,53.0,48
HK.02131,62.0,55
HK.02132,82.0,52
HK.02135,54.0,81
HK.02136,77.0,45
HK.02137,14.0,19
HK.02138,77.0,95
HK.02139,87.0,74
HK.02142,86.0,83
HK.02145,3.0,10
HK.02146,90.0,82
HK.02147,31.0,49
HK.02149,37.0,69
HK.02150,42.0,66
HK.02152,68.0,74
HK.02153,71.0,86
HK.02155,33.0,32
HK.02156,59.0,51
HK.02157,34.0,59
HK.02158,14.0,12
HK.02159,78.0,59
HK.02160,6.0,75
HK.02161,17.0,19
HK.02162,86.0,65
HK.02163,62.0,55
HK.02165,27.0,21
HK.02166,90.0,16
HK.02167,85.0,93
HK.02168,37.0,70
HK.02169,29.0,69
HK.02170,22.0,63
HK.02171,43.0,48
HK.02172,18.0,23
HK.02175,32.0,16
HK.02176,3.0,12
HK.02177,52.0,67
HK.02178,95.0,30
HK.02179,33.0,19
HK.02180,44.0,25
HK.02181,15.0,18
HK.02182,84.0,94
HK.02185,2.0,1
HK.02186,30.0,30
HK.02187,38.0,28
HK.02188,2.0,4
HK.02189,77.0,72
HK.02190,65.0,73
HK.02192,38.0,43
HK.02193,93.0,91
HK.02195,15.0,32
HK.02196,57.0,78
HK.02197,75.0,79
HK.02198,88.0,87
HK.02199,83.0,85
HK.02202,38.0,79
HK.02203,16.0,25
HK.02205,14.0,11
HK.02208,23.0,25
HK.02209,70.0,67
HK.02210,42.0,70
HK.02211,33.0,46
HK.02212,68.0,68
HK.02215,73.0,98
HK.02216,15.0,89
HK.02218,86.0,81
HK.02219,65.0,41
HK.02221,25.0,59
HK.02222,35.0,25
HK.02223,34.0,23
HK.02225,97.0,94
HK.02226,84.0,93
HK.02227,94.0,85
HK.02228,66.0,85
HK.02230,39.0,46
HK.02231,4.0,93
HK.02232,72.0,66
HK.02233,51.0,71
HK.02235,50.0,40
HK.02236,57.0,67
HK.02237,14.0,22
HK.02238,36.0,81
HK.02239,81.0,18
HK.02245,89.0,94
HK.02246,10.0,25
HK.02250,6.0,61
HK.02251,25.0,30
HK.02252,40.0,41
HK.02255,1.0,1
HK.02256,22.0,27
HK.02257,5.0,31
HK.02258,91.0,75
HK.02259,,86
HK.02260,48.0,33
HK.02262,4.0,6
HK.02263,73.0,76
HK.02265,55.0,41
HK.02266,80.0,79
HK.02268,87.0,90
HK.02269,91.0,90
HK.02270,91.0,39
HK.02271,70.0,73
HK.02273,64.0,65
HK.02276,71.0,89
HK.02279,70.0,24
HK.02280,72.0,55
HK.02281,32.0,28
HK.02282,34.0,38
HK.02283,18.0,21
HK.02285,88.0,94
HK.02286,91.0,96
HK.02288,70.0,86
HK.02289,47.0,24
HK.02290,,93
HK.02291,35.0,25
HK.02293,24.0,37
HK.02295,95.0,93
HK.02297,7.0,5
HK.02298,29.0,17
HK.02299,83.0,76
HK.02302,18.0,6
HK.02306,46.0,49
HK.02307,52.0,74
HK.02309,68.0,70
HK.02310,97.0,50
HK.02313,17.0,13
HK.02314,81.0,38
HK.02315,95.0,92
HK.02317,86.0,88
HK.02318,57.0,46
HK.02319,79.0,50
HK.02320,97.0,96
HK.02321,79.0,68
HK.02322,5.0,4
HK.02325,4.0,3
HK.02326,81.0,89
HK.02327,43.0,35
HK.02328,75.0,80
HK.02329,38.0,81
HK.02330,83.0,34
HK.02331,19.0,22
HK.02333,9.0,13
HK.02335,,2
HK.02336,35.0,5
HK.02337,50.0,68
HK.02338,85.0,23
HK.02339,97.0,93
HK.02340,47.0,50
HK.02342,14.0,94
HK.02343,92.0,87
HK.02347,79.0,81
HK.02348,50.0,51
HK.02349,83.0,68
HK.02350,69.0,84
HK.02352,21.0,84
HK.02355,19.0,16
HK.02356,87.0,71
HK.02357,43.0,65
HK.02358,78.0,62
HK.02359,93.0,88
HK.02360,60.0,79
HK.02361,47.0,9
HK.02362,62.0,55
HK.02363,11.0,5
HK.02367,23.0,19
HK.02368,46.0,53
HK.02369,5.0,2
HK.02370,94.0,36
HK.02371,17.0,15
HK.02372,96.0,31
HK.02373,46.0,63
HK.02376,54.0,75
HK.02377,39.0,40
HK.02378,50.0,22
HK.02380,37.0,35
HK.02381,97.0,97
HK.02382,60.0,73
HK.02383,42.0,42
HK.02385,36.0,18
HK.02386,47.0,72
HK.02388,85.0,71
HK.02389,74.0,60
HK.02390,67.0,80
HK.02391,20.0,23
HK.02392,38.0,49
HK.02393,21.0,84
HK.02396,,38
HK.02399,17.0,36
HK.02400,14.0,25
HK.02402,5.0,7
HK.02405,1.0,3
HK.02407,17.0,25
HK.02408,,86
HK.02409,73.0,80
HK.02410,3.0,2
HK.02411,53.0,72
HK.02415,13.0,57
HK.02416,79.0,4
HK.02418,64.0,65
HK.02419,61.0,86
HK.02420,91.0,95
HK.02421,43.0,27
HK.02422,96.0,60
HK.02423,68.0,62
HK.02425,45.0,52
HK.02427,96.0,47
HK.02429,13.0,18
HK.02431,0.0,0
HK.02432,8.0,10
HK.02433,47.0,33
HK.02436,96.0,48
HK.02438,12.0,35
HK.02439,19.0,2
HK.02440,9.0,47
HK.02442,99.0,8
HK.02443,2.0,1
HK.02450,97.0,97
HK.02451,88.0,92
HK.02453,6.0,18
HK.02455,75.0,71
HK.02457,92.0,95
HK.02458,80.0,80
HK.02459,18.0,53
HK.02460,39.0,58
HK.02465,21.0,13
HK.02469,2.0,12
HK.02473,1.0,14
HK.02476,,24
HK.02477,1.0,30
HK.02479,62.0,55
HK.02480,24.0,70
HK.02481,64.0,46
HK.02482,2.0,2
HK.02483,73.0,68
HK.02486,17.0,13
HK.02487,0.0,0
HK.02488,48.0,67
HK.02489,65.0,80
HK.02490,25.0,24
HK.02493,,35
HK.02495,5.0,8
HK.02496,11.0,33
HK.02497,23.0,3
HK.02498,5.0,7
HK.02499,53.0,40
HK.02500,7.0,66
HK.02501,95.0,96
HK.02502,83.0,61
HK.02503,80.0,91
HK.02505,15.0,69
HK.02506,25.0,23
HK.02507,65.0,68
HK.02508,14.0,30
HK.02509,56.0,73
HK.02510,93.0,94
HK.02511,78.0,88
HK.02512,27.0,27
HK.02513,,1
HK.02515,98.0,98
HK.02516,16.0,4
HK.02517,5.0,12
HK.02518,61.0,53
HK.02519,22.0,48
HK.02520,76.0,79
HK.02521,89.0,26
HK.02522,28.0,82
HK.02525,,53
HK.02526,,46
HK.02528,96.0,65
HK.02529,64.0,47
HK.02530,77.0,41
HK.02531,7.0,3
HK.02533,14.0,31
HK.02535,69.0,85
HK.02536,1.0,3
HK.02539,,14
HK.02540,17.0,44
HK.02543,73.0,89
HK.02545,50.0,63
HK.02546,,90
HK.02549,47.0,64
HK.02550,41.0,58
HK.02551,9.0,45
HK.02552,54.0,73
HK.02553,,1
HK.02555,20.0,28
HK.02556,91.0,92
HK.02558,41.0,45
HK.02559,18.0,52
HK.02560,40.0,21
HK.02561,15.0,35
HK.02562,0.0,0
HK.02563,68.0,87
HK.02565,2.0,22
HK.02566,16.0,70
HK.02567,11.0,37
HK.02569,90.0,92
HK.02570,0.0,0
HK.02571,79.0,77
HK.02573,51.0,66
HK.02575,,3
HK.02576,67.0,19
HK.02577,6.0,21
HK.02579,,14
HK.02580,39.0,19
HK.02581,,71
HK.02582,0.0,0
HK.02583,,9
HK.02585,93.0,74
HK.02586,41.0,92
HK.02587,0.0,0
HK.02588,55.0,34
HK.02589,20.0,8
HK.02590,3.0,4
HK.02591,1.0,5
HK.02592,8.0,52
HK.02593,48.0,70
HK.02595,,43
HK.02596,67.0,60
HK.02597,90.0,39
HK.02598,6.0,10
HK.02600,54.0,51
HK.02601,55.0,58
HK.02602,74.0,85
HK.02603,23.0,29
HK.02605,10.0,44
HK.02607,58.0,37
HK.02608,46.0,55
HK.02609,7.0,15
HK.02610,10.0,23
HK.02611,63.0,58
HK.02613,69.0,39
HK.02616,59.0,83
HK.02617,3.0,72
HK.02618,31.0,12
HK.02619,,28
HK.02621,26.0,31
HK.02623,94.0,15
HK.02625,1.0,0
HK.02627,30.0,55
HK.02628,76.0,72
HK.02629,13.0,55
HK.02630,,45
HK.02631,67.0,58
HK.02632,,10
HK.02633,39.0,43
HK.02635,,27
HK.02637,,33
HK.02638,68.0,52
HK.02643,1.0,4
HK.02648,66.0,49
HK.02649,,55
HK.02650,,29
HK.02651,97.0,97
HK.02652,,1
HK.02655,,20
HK.02656,,0
HK.02657,,86
HK.02658,,85
HK.02659,,5
HK.02660,71.0,63
HK.02661,,2
HK.02663,81.0,10
HK.02665,,4
HK.02666,39.0,39
HK.02668,95.0,88
HK.02669,38.0,39
HK.02670,,1
HK.02671,,93
HK.02675,,65
HK.02676,,80
HK.02677,,27
HK.02678,60.0,14
HK.02680,35.0,34
HK.02682,42.0,64
HK.02683,74.0,63
HK.02685,,1
HK.02687,,98
HK.02688,44.0,71
HK.02689,45.0,9
HK.02691,,64
HK.02692,,12
HK.02693,,45
HK.02695,,7
HK.02696,58.0,61
HK.02698,,31
HK.02699,23.0,60
HK.02700,74.0,78
HK.02701,,25
HK.02706,,52
HK.02714,,88
HK.02715,,8
HK.02718,,3
HK.02720,,80
HK.02722,30.0,13
HK.02723,,10
HK.02726,,5
HK.02727,27.0,35
HK.02728,46.0,92
HK.02729,,10
HK.02738,94.0,99
HK.02768,,92
HK.02772,17.0,33
HK.02777,1.0,1
HK.02779,28.0,70
HK.02788,,48
HK.02789,76.0,29
HK.02798,69.0,88
HK.02799,36.0,67
HK.02858,8.0,8
HK.02863,94.0,73
HK.02865,4.0,2
HK.02866,46.0,64
HK.02869,65.0,50
HK.02877,79.0,87
HK.02878,8.0,18
HK.02880,40.0,47
HK.02881,84.0,18
HK.02882,27.0,36
HK.02883,72.0,74
HK.02885,85.0,87
HK.02886,76.0,78
HK.02888,87.0,72
HK.02889,,1
HK.02892,85.0,31
HK.02898,53.0,55
HK.02899,76.0,59
HK.03200,,33
HK.03268,,77
HK.03277,,62
HK.03288,38.0,13
HK.03296,,59
HK.03300,27.0,8
HK.03301,50.0,90
HK.03302,75.0,32
HK.03303,19.0,16
HK.03306,80.0,85
HK.03309,12.0,30
HK.03310,,29
HK.03311,71.0,77
HK.03313,26.0,66
HK.03315,26.0,33
HK.03316,57.0,30
HK.03317,,13
HK.03318,91.0,92
HK.03319,30.0,22
HK.03320,59.0,39
HK.03321,94.0,86
HK.03322,73.0,82
HK.03323,6.0,6
HK.03328,83.0,83
HK.03329,59.0,23
HK.03330,88.0,88
HK.03332,10.0,87
HK.03336,68.0,3
HK.03337,52.0,75
HK.03339,81.0,72
HK.03347,84.0,90
HK.03348,73.0,44
HK.03355,,73
HK.03360,71.0,65
HK.03363,70.0,46
HK.03366,38.0,44
HK.03368,43.0,28
HK.03369,66.0,67
HK.03377,4.0,12
HK.03378,,46
HK.03380,46.0,16
HK.03382,59.0,62
HK.03383,5.0,9
HK.03388,,85
HK.03389,94.0,91
HK.03390,52.0,63
HK.03393,23.0,3
HK.03395,41.0,76
HK.03396,96.0,97
HK.03398,44.0,3
HK.03399,35.0,25
HK.03600,89.0,79
HK.03601,9.0,8
HK.03603,90.0,77
HK.03606,56.0,64
HK.03613,21.0,12
HK.03616,30.0,12
HK.03618,72.0,52
HK.03623,33.0,82
HK.03625,,5
HK.03626,55.0,94
HK.03628,79.0,86
HK.03633,49.0,73
HK.03636,,78
HK.03638,1.0,1
HK.03639,39.0,92
HK.03650,3.0,3
HK.03658,37.0,17
HK.03660,3.0,1
HK.03662,50.0,71
HK.03666,27.0,55
HK.03668,69.0,53
HK.03669,16.0,38
HK.03677,7.0,11
HK.03678,17.0,45
HK.03680,86.0,88
HK.03681,32.0,47
HK.03683,2.0,6
HK.03686,28.0,23
HK.03688,3.0,2
HK.03689,66.0,43
HK.03690,47.0,31
HK.03692,73.0,84
HK.03696,,91
HK.03698,86.0,50
HK.03699,85.0,91
HK.03700,21.0,8
HK.03708,77.0,93
HK.03709,20.0,21
HK.03718,64.0,50
HK.03728,67.0,61
HK.03737,72.0,78
HK.03738,65.0,94
HK.03750,39.0,6
HK.03759,92.0,90
HK.03768,4.0,4
HK.03773,86.0,35
HK.03774,98.0,95
HK.03778,60.0,57
HK.03788,73.0,79
HK.03789,96.0,86
HK.03798,56.0,48
HK.03800,31.0,83
HK.03808,81.0,34
HK.03813,56.0,82
HK.03816,98.0,98
HK.03818,12.0,25
HK.03822,69.0,80
HK.03828,48.0,66
HK.03830,94.0,67
HK.03833,78.0,70
HK.03836,12.0,9
HK.03838,71.0,81
HK.03839,70.0,41
HK.03848,46.0,33
HK.03858,64.0,8
HK.03860,66.0,72
HK.03866,82.0,70
HK.03868,22.0,32
HK.03869,25.0,53
HK.03877,80.0,80
HK.03878,44.0,26
HK.03880,43.0,44
HK.03881,,78
HK.03882,33.0,75
HK.03883,9.0,34
HK.03886,12.0,8
HK.03887,,89
HK.03888,60.0,70
HK.03889,47.0,94
HK.03893,94.0,63
HK.03896,41.0,46
HK.03898,23.0,14
HK.03899,42.0,36
HK.03900,22.0,9
HK.03903,62.0,55
HK.03908,71.0,51
HK.03913,15.0,14
HK.03918,25.0,32
HK.03919,89.0,98
HK.03928,96.0,69
HK.03931,14.0,32
HK.03933,26.0,24
HK.03938,93.0,26
HK.03939,92.0,93
HK.03958,53.0,66
HK.03963,10.0,16
HK.03968,76.0,74
HK.03969,46.0,26
HK.03978,26.0,14
HK.03983,34.0,29
HK.03986,,21
HK.03988,86.0,83
HK.03989,54.0,50
HK.03990,20.0,29
HK.03991,11.0,28
HK.03993,65.0,36
HK.03996,43.0,36
HK.03997,56.0,1
HK.03998,69.0,35
HK.03999,67.0,72
HK.06030,49.0,32
HK.06031,,17
HK.06033,29.0,42
HK.06036,94.0,61
HK.06038,92.0,94
HK.06049,49.0,43
HK.06051,6.0,32
HK.06055,43.0,73
HK.06058,75.0,49
HK.06060,30.0,37
HK.06063,97.0,74
HK.06066,51.0,44
HK.06067,,53
HK.06068,17.0,22
HK.06069,12.0,11
HK.06078,48.0,61
HK.06080,43.0,11
HK.06082,,66
HK.06083,80.0,21
HK.06086,8.0,73
HK.06088,45.0,62
HK.06090,,78
HK.06093,26.0,6
HK.06098,54.0,38
HK.06099,61.0,51
HK.06100,31.0,39
HK.06106,,73
HK.06108,48.0,65
HK.06110,2.0,8
HK.06113,15.0,26
HK.06117,40.0,32
HK.06118,38.0,49
HK.06119,48.0,55
HK.06123,58.0,58
HK.06127,89.0,88
HK.06128,10.0,65
HK.06132,,13
HK.06133,77.0,55
HK.06136,87.0,37
HK.06138,42.0,50
HK.06158,84.0,96
HK.06160,83.0,76
HK.06162,0.0,0
HK.06163,96.0,94
HK.06166,,91
HK.06168,5.0,11
HK.06169,29.0,60
HK.06178,37.0,42
HK.06181,15.0,24
HK.06182,81.0,87
HK.06185,72.0,92
HK.06186,24.0,10
HK.06188,11.0,2
HK.06189,62.0,55
HK.06190,84.0,48
HK.06193,89.0,83
HK.06196,36.0,50
HK.06198,79.0,83
HK.06199,54.0,63
HK.06600,,5
HK.06601,80.0,84
HK.06603,1.0,3
HK.06608,12.0,22
HK.06609,77.0,82
HK.06610,7.0,66
HK.06611,62.0,55
HK.06613,40.0,28
HK.06616,87.0,81
HK.06618,28.0,45
HK.06622,33.0,46
HK.06623,62.0,55
HK.06626,57.0,66
HK.06628,9.0,60
HK.06633,76.0,83
HK.06636,,20
HK.06639,54.0,55
HK.06651,,15
HK.06655,76.0,82
HK.06656,,59
HK.06657,71.0,70
HK.06658,,95
HK.06660,13.0,74
HK.06661,66.0,52
HK.06663,83.0,89
HK.06666,82.0,89
HK.06667,65.0,51
HK.06668,76.0,81
HK.06669,7.0,13
HK.06675,,12
HK.06676,25.0,64
HK.06677,28.0,42
HK.06680,28.0,21
HK.06681,2.0,4
HK.06682,30.0,73
HK.06683,9.0,28
HK.06686,37.0,26
HK.06687,,28
HK.06690,46.0,40
HK.06693,85.0,81
HK.06696,97.0,55
HK.06698,22.0,35
HK.06699,89.0,84
HK.06805,70.0,33
HK.06806,42.0,48
HK.06808,26.0,42
HK.06809,,58
HK.06810,,35
HK.06811,90.0,90
HK.06812,76.0,50
HK.06816,68.0,64
HK.06818,36.0,20
HK.06820,33.0,45
HK.06821,93.0,92
HK.06822,58.0,55
HK.06823,75.0,65
HK.06826,29.0,53
HK.06828,59.0,76
HK.06829,89.0,96
HK.06830,27.0,24
HK.06831,29.0,5
HK.06833,25.0,11
HK.06838,87.0,96
HK.06839,16.0,16
HK.06855,17.0,27
HK.06858,51.0,59
HK.06860,11.0,11
HK.06862,21.0,11
HK.06865,17.0,14
HK.06866,31.0,20
HK.06868,56.0,51
HK.06869,95.0,89
HK.06871,,81
HK.06872,,2
HK.06877,10.0,24
HK.06878,62.0,55
HK.06881,39.0,58
HK.06882,72.0,58
HK.06883,59.0,55
HK.06885,16.0,37
HK.06886,61.0,65
HK.06887,68.0,84
HK.06888,10.0,2
HK.06889,63.0,65
HK.06890,95.0,94
HK.06893,84.0,93
HK.06896,10.0,4
HK.06898,55.0,19
HK.06899,69.0,55
HK.06908,8.0,5
HK.06909,9.0,18
HK.06911,47.0,79
HK.06913,3.0,4
HK.06918,44.0,66
HK.06919,26.0,38
HK.06922,4.0,3
HK.06928,31.0,23
HK.06929,60.0,50
HK.06933,91.0,30
HK.06936,42.0,26
HK.06938,,57
HK.06939,85.0,63
HK.06955,2.0,1
HK.06958,29.0,32
HK.06959,15.0,26
HK.06960,4.0,11
HK.06963,65.0,69
HK.06966,81.0,78
HK.06968,42.0,9
HK.06969,61.0,72
HK.06978,1.0,16
HK.06979,55.0,61
HK.06980,,84
HK.06988,7.0,62
HK.06989,16.0,44
HK.06990,76.0,45
HK.06993,44.0,6
HK.06996,39.0,26
HK.06998,,80
HK.06999,62.0,55
HK.07489,,2
HK.07618,,62
HK.07630,,62
HK.07666,,94
HK.07688,,92
HK.09600,38.0,70
HK.09606,43.0,78
HK.09608,39.0,71
HK.09609,,23
HK.09611,,33
HK.09616,43.0,50
HK.09618,58.0,36
HK.09626,18.0,21
HK.09633,40.0,28
HK.09636,22.0,47
HK.09638,81.0,60
HK.09639,34.0,38
HK.09658,28.0,19
HK.09660,14.0,20
HK.09663,9.0,26
HK.09668,41.0,29
HK.09669,9.0,43
HK.09676,30.0,45
HK.09677,75.0,78
HK.09678,1.0,15
HK.09680,56.0,83
HK.09686,71.0,84
HK.09688,87.0,90
HK.09689,54.0,6
HK.09690,17.0,16
HK.09696,18.0,11
HK.09698,51.0,71
HK.09699,49.0,84
HK.09857,66.0,81
HK.09858,80.0,77
HK.09860,39.0,83
HK.09863,31.0,27
HK.09866,13.0,7
HK.09868,10.0,17
HK.09869,29.0,1
HK.09876,50.0,94
HK.09877,45.0,53
HK.09878,38.0,26
HK.09879,81.0,57
HK.09880,24.0,38
HK.09881,78.0,55
HK.09882,56.0,8
HK.09885,13.0,49
HK.09886,38.0,42
HK.09887,66.0,20
HK.09888,27.0,26
HK.09889,50.0,33
HK.09890,15.0,26
HK.09893,87.0,17
HK.09896,6.0,5
HK.09898,22.0,25
HK.09899,7.0,10
HK.09900,85.0,40
HK.09901,74.0,75
HK.09903,,7
HK.09906,59.0,55
HK.09908,56.0,31
HK.09909,26.0,14
HK.09911,68.0,88
HK.09913,58.0,65
HK.09916,70.0,69
HK.09918,61.0,60
