code,rs_percentile_12m,rs_percentile_3m
HK.01617,72.0,3
HK.01618,28.0,32
HK.01620,92.0,96
HK.01621,91.0,91
HK.01622,42.0,22
HK.01623,84.0,81
HK.01626,99.0,97
HK.01627,11.0,5
HK.01628,21.0,12
HK.01629,82.0,85
HK.01630,97.0,4
HK.01631,95.0,42
HK.01632,12.0,47
HK.01633,97.0,86
HK.01635,29.0,38
HK.01636,14.0,57
HK.01637,95.0,95
HK.01638,2.0,4
HK.01640,1.0,20
HK.01641,,10
HK.01643,43.0,22
HK.01645,78.0,43
HK.01647,42.0,71
HK.01650,89.0,81
HK.01651,79.0,13
HK.01652,79.0,9
HK.01653,14.0,4
HK.01655,44.0,49
HK.01656,89.0,50
HK.01657,95.0,38
HK.01658,74.0,82
HK.01660,40.0,36
HK.01661,92.0,63
HK.01662,4.0,64
HK.01663,41.0,81
HK.01666,34.0,37
HK.01667,74.0,45
HK.01668,64.0,57
HK.01669,91.0,79
HK.01671,62.0,75
HK.01672,12.0,18
HK.01673,56.0,24
HK.01675,10.0,17
HK.01676,93.0,98
HK.01679,93.0,21
HK.01680,11.0,91
HK.01681,52.0,63
HK.01682,13.0,5
HK.01683,3.0,7
HK.01685,82.0,4
HK.01686,60.0,82
HK.01689,32.0,65
HK.01690,94.0,91
HK.01691,60.0,80
HK.01692,25.0,22
HK.01693,90.0,6
HK.01695,33.0,38
HK.01696,12.0,35
HK.01697,17.0,31
HK.01698,9.0,21
HK.01701,23.0,72
HK.01702,75.0,80
HK.01703,2.0,2
HK.01705,95.0,94
HK.01707,46.0,57
HK.01708,33.0,30
HK.01709,7.0,21
HK.01710,99.0,99
HK.01711,82.0,80
HK.01712,88.0,96
HK.01713,24.0,24
HK.01715,56.0,28
HK.01716,97.0,11
HK.01717,11.0,21
HK.01718,92.0,81
HK.01719,27.0,18
HK.01720,81.0,5
HK.01721,23.0,57
HK.01722,92.0,91
HK.01723,1.0,4
HK.01725,3.0,6
HK.01726,17.0,12
HK.01727,18.0,59
HK.01728,64.0,57
HK.01729,68.0,79
HK.01731,69.0,52
HK.01732,56.0,32
HK.01733,67.0,79
HK.01735,61.0,51
HK.01736,19.0,23
HK.01737,90.0,83
HK.01738,17.0,29
HK.01739,7.0,15
HK.01740,92.0,85
HK.01741,14.0,16
HK.01742,59.0,26
HK.01745,20.0,97
HK.01746,86.0,76
HK.01747,38.0,32
HK.01748,64.0,57
HK.01749,29.0,81
HK.01750,95.0,97
HK.01751,31.0,64
HK.01752,81.0,31
HK.01753,97.0,99
HK.01755,64.0,57
HK.01756,21.0,45
HK.01757,98.0,3
HK.01758,24.0,17
HK.01759,47.0,77
HK.01760,10.0,15
HK.01762,44.0,18
HK.01763,22.0,11
HK.01765,46.0,43
HK.01766,56.0,68
HK.01767,75.0,81
HK.01768,,41
HK.01769,5.0,19
HK.01771,20.0,41
HK.01772,13.0,12
HK.01773,3.0,3
HK.01775,53.0,54
HK.01776,72.0,62
HK.01777,0.0,0
HK.01778,37.0,72
HK.01779,,51
HK.01780,97.0,76
HK.01782,11.0,18
HK.01783,77.0,41
HK.01785,70.0,67
HK.01786,38.0,47
HK.01787,40.0,78
HK.01788,79.0,90
HK.01789,43.0,14
HK.01790,78.0,72
HK.01792,92.0,98
HK.01793,99.0,99
HK.01795,30.0,64
HK.01796,1.0,23
HK.01797,80.0,88
HK.01798,8.0,12
HK.01799,10.0,15
HK.01800,25.0,27
HK.01801,80.0,74
HK.01802,57.0,57
HK.01803,40.0,41
HK.01808,17.0,10
HK.01809,65.0,53
HK.01810,30.0,47
HK.01811,39.0,38
HK.01812,24.0,44
HK.01813,7.0,16
HK.01815,91.0,96
HK.01816,66.0,74
HK.01817,59.0,73
HK.01818,37.0,35
HK.01820,77.0,54
HK.01822,24.0,5
HK.01823,40.0,16
HK.01825,95.0,98
HK.01826,99.0,99
HK.01827,76.0,88
HK.01828,56.0,87
HK.01830,75.0,63
HK.01831,95.0,83
HK.01832,94.0,93
HK.01833,5.0,8
HK.01835,97.0,92
HK.01836,40.0,13
HK.01837,82.0,19
HK.01841,95.0,96
HK.01842,59.0,88
HK.01843,95.0,95
HK.01845,88.0,92
HK.01846,52.0,52
HK.01847,21.0,17
HK.01848,53.0,72
HK.01849,64.0,57
HK.01850,8.0,9
HK.01851,96.0,96
HK.01853,30.0,39
HK.01854,51.0,20
HK.01855,2.0,7
HK.01856,81.0,88
HK.01857,51.0,49
HK.01858,15.0,25
HK.01860,27.0,66
HK.01861,79.0,59
HK.01862,74.0,57
HK.01865,78.0,37
HK.01866,80.0,79
HK.01867,75.0,67
HK.01868,3.0,7
HK.01869,4.0,11
HK.01870,18.0,93
HK.01871,88.0,93
HK.01872,33.0,64
HK.01873,39.0,71
HK.01875,89.0,75
HK.01876,38.0,27
HK.01877,36.0,32
HK.01878,43.0,70
HK.01879,,8
HK.01880,26.0,33
HK.01882,35.0,16
HK.01883,61.0,45
HK.01884,66.0,61
HK.01888,95.0,71
HK.01889,7.0,83
HK.01890,33.0,53
HK.01891,85.0,87
HK.01894,82.0,92
HK.01895,17.0,50
HK.01896,16.0,17
HK.01897,61.0,33
HK.01898,67.0,53
HK.01899,52.0,41
HK.01900,8.0,13
HK.01901,4.0,7
HK.01903,76.0,21
HK.01905,88.0,88
HK.01906,94.0,97
HK.01907,23.0,31
HK.01908,35.0,7
HK.01909,53.0,51
HK.01910,28.0,24
HK.01911,45.0,87
HK.01912,98.0,98
HK.01913,57.0,39
HK.01915,64.0,57
HK.01916,50.0,62
HK.01917,42.0,37
HK.01918,6.0,49
HK.01919,84.0,77
HK.01920,12.0,8
HK.01921,20.0,16
HK.01925,72.0,43
HK.01927,94.0,93
HK.01928,28.0,25
HK.01929,45.0,24
HK.01930,36.0,10
HK.01931,1.0,6
HK.01932,26.0,14
HK.01933,84.0,72
HK.01935,44.0,64
HK.01936,82.0,69
HK.01937,24.0,21
HK.01938,14.0,21
HK.01939,4.0,46
HK.01940,88.0,87
HK.01941,95.0,93
HK.01942,3.0,32
HK.01943,93.0,92
HK.01945,50.0,36
HK.01947,87.0,69
HK.01948,38.0,53
HK.01949,76.0,92
HK.01950,29.0,62
HK.01951,53.0,60
HK.01952,23.0,74
HK.01953,98.0,79
HK.01955,77.0,82
HK.01957,87.0,68
HK.01958,5.0,12
HK.01959,98.0,97
HK.01960,86.0,90
HK.01961,7.0,57
HK.01962,80.0,78
HK.01963,76.0,74
HK.01965,48.0,44
HK.01966,22.0,39
HK.01967,22.0,51
HK.01968,56.0,51
HK.01969,6.0,30
HK.01970,69.0,61
HK.01971,38.0,45
HK.01972,79.0,73
HK.01973,15.0,15
HK.01975,87.0,91
HK.01977,71.0,68
HK.01978,15.0,8
HK.01979,13.0,9
HK.01980,72.0,85
HK.01981,33.0,68
HK.01982,34.0,38
HK.01983,71.0,37
HK.01985,89.0,11
HK.01986,79.0,81
HK.01987,82.0,51
HK.01988,61.0,77
HK.01989,,19
HK.01991,56.0,32
HK.01993,39.0,77
HK.01995,73.0,71
HK.01996,72.0,94
HK.01997,89.0,85
HK.01999,22.0,27
HK.02000,55.0,80
HK.02001,11.0,20
HK.02002,71.0,94
HK.02003,20.0,90
HK.02005,78.0,89
HK.02007,7.0,39
HK.02008,40.0,53
HK.02009,47.0,72
HK.02011,36.0,18
HK.02012,3.0,21
HK.02013,4.0,2
HK.02015,21.0,41
HK.02016,62.0,73
HK.02017,96.0,95
HK.02018,60.0,40
HK.02020,54.0,52
HK.02022,41.0,31
HK.02023,69.0,74
HK.02025,86.0,61
HK.02026,,25
HK.02028,99.0,98
HK.02030,52.0,54
HK.02031,89.0,87
HK.02033,16.0,23
HK.02038,25.0,14
HK.02039,44.0,46
HK.02048,86.0,98
HK.02050,30.0,27
HK.02051,33.0,86
HK.02057,59.0,26
HK.02068,23.0,29
HK.02076,50.0,50
HK.02078,67.0,70
HK.02080,66.0,84
HK.02086,66.0,73
HK.02088,64.0,57
HK.02096,62.0,40
HK.02097,8.0,15
HK.02098,23.0,72
HK.02099,93.0,94
HK.02100,7.0,6
HK.02101,76.0,73
HK.02102,86.0,83
HK.02105,9.0,69
HK.02107,92.0,80
HK.02108,84.0,35
HK.02110,11.0,10
HK.02111,65.0,89
HK.02112,10.0,70
HK.02113,98.0,99
HK.02116,80.0,52
HK.02119,51.0,53
HK.02120,79.0,92
HK.02121,18.0,37
HK.02122,4.0,1
HK.02125,12.0,23
HK.02126,67.0,92
HK.02127,64.0,57
HK.02128,15.0,5
HK.02129,93.0,95
HK.02130,59.0,62
HK.02131,64.0,57
HK.02132,83.0,40
HK.02135,47.0,70
HK.02136,77.0,43
HK.02137,12.0,22
HK.02138,73.0,94
HK.02139,88.0,73
HK.02142,65.0,52
HK.02145,2.0,8
HK.02146,90.0,82
HK.02147,60.0,83
HK.02149,31.0,44
HK.02150,30.0,51
HK.02152,70.0,75
HK.02153,65.0,86
HK.02155,30.0,24
HK.02156,61.0,50
HK.02157,31.0,34
HK.02158,11.0,5
HK.02159,78.0,61
HK.02160,6.0,75
HK.02161,14.0,18
HK.02162,83.0,48
HK.02163,64.0,57
HK.02165,39.0,43
HK.02166,92.0,39
HK.02167,82.0,92
HK.02168,42.0,79
HK.02169,32.0,82
HK.02170,25.0,65
HK.02171,18.0,9
HK.02172,20.0,21
HK.02175,39.0,21
HK.02176,4.0,11
HK.02177,59.0,69
HK.02178,96.0,79
HK.02179,57.0,52
HK.02180,55.0,39
HK.02181,33.0,69
HK.02182,73.0,88
HK.02185,2.0,2
HK.02186,15.0,11
HK.02187,34.0,16
HK.02188,3.0,3
HK.02189,79.0,72
HK.02190,61.0,76
HK.02192,37.0,41
HK.02193,92.0,82
HK.02195,12.0,27
HK.02196,51.0,73
HK.02197,68.0,78
HK.02198,90.0,88
HK.02199,86.0,89
HK.02202,17.0,29
HK.02203,7.0,5
HK.02205,22.0,13
HK.02208,24.0,19
HK.02209,65.0,84
HK.02210,44.0,74
HK.02211,45.0,85
HK.02212,70.0,72
HK.02215,17.0,70
HK.02216,7.0,75
HK.02218,85.0,88
HK.02219,61.0,40
HK.02221,27.0,75
HK.02222,44.0,42
HK.02223,32.0,26
HK.02225,98.0,95
HK.02226,88.0,95
HK.02227,94.0,88
HK.02228,35.0,48
HK.02230,42.0,53
HK.02231,4.0,89
HK.02232,73.0,74
HK.02233,38.0,69
HK.02235,45.0,36
HK.02236,71.0,77
HK.02237,10.0,22
HK.02238,37.0,83
HK.02239,88.0,65
HK.02245,72.0,81
HK.02246,11.0,43
HK.02250,8.0,86
HK.02251,32.0,37
HK.02252,43.0,25
HK.02255,2.0,1
HK.02256,17.0,10
HK.02257,6.0,22
HK.02258,91.0,75
HK.02259,,93
HK.02260,47.0,35
HK.02262,3.0,5
HK.02263,77.0,74
HK.02265,49.0,35
HK.02266,57.0,9
HK.02268,89.0,93
HK.02269,90.0,91
HK.02270,93.0,50
HK.02271,69.0,48
HK.02273,59.0,51
HK.02276,48.0,86
HK.02279,61.0,17
HK.02280,75.0,57
HK.02281,38.0,30
HK.02282,32.0,38
HK.02283,16.0,16
HK.02285,88.0,95
HK.02286,91.0,97
HK.02288,70.0,89
HK.02289,52.0,24
HK.02290,,94
HK.02291,39.0,41
HK.02293,25.0,37
HK.02295,95.0,96
HK.02297,5.0,3
HK.02298,37.0,20
HK.02299,84.0,71
HK.02302,26.0,15
HK.02306,52.0,48
HK.02307,48.0,80
HK.02309,34.0,52
HK.02310,97.0,85
HK.02313,18.0,14
HK.02314,81.0,45
HK.02315,92.0,87
HK.02317,82.0,83
HK.02318,58.0,50
HK.02319,82.0,67
HK.02320,97.0,98
HK.02321,77.0,61
HK.02322,7.0,6
HK.02325,4.0,3
HK.02326,60.0,57
HK.02327,46.0,38
HK.02328,74.0,82
HK.02329,37.0,62
HK.02330,82.0,33
HK.02331,23.0,19
HK.02333,9.0,14
HK.02336,77.0,44
HK.02337,54.0,65
HK.02338,87.0,33
HK.02339,97.0,94
HK.02340,53.0,44
HK.02342,2.0,18
HK.02343,92.0,91
HK.02347,70.0,63
HK.02348,45.0,47
HK.02349,83.0,80
HK.02350,63.0,76
HK.02352,19.0,70
HK.02355,20.0,16
HK.02356,88.0,85
HK.02357,35.0,43
HK.02358,87.0,91
HK.02359,93.0,88
HK.02360,62.0,81
HK.02361,43.0,6
HK.02362,64.0,57
HK.02363,8.0,3
HK.02367,27.0,19
HK.02368,52.0,69
HK.02369,6.0,2
HK.02370,95.0,49
HK.02371,19.0,23
HK.02372,96.0,32
HK.02373,38.0,50
HK.02376,42.0,71
HK.02377,42.0,34
HK.02378,59.0,40
HK.02380,39.0,33
HK.02381,97.0,97
HK.02382,54.0,80
HK.02383,45.0,48
HK.02385,48.0,28
HK.02386,53.0,78
HK.02388,87.0,78
HK.02389,73.0,60
HK.02390,44.0,47
HK.02391,29.0,53
HK.02392,39.0,53
HK.02393,12.0,76
HK.02396,,9
HK.02399,26.0,54
HK.02400,11.0,14
HK.02402,5.0,11
HK.02405,2.0,3
HK.02407,20.0,25
HK.02408,,84
HK.02409,73.0,82
HK.02410,1.0,0
HK.02411,44.0,44
HK.02415,15.0,76
HK.02416,84.0,23
HK.02418,68.0,70
HK.02419,57.0,86
HK.02420,92.0,96
HK.02421,41.0,29
HK.02422,96.0,28
HK.02423,60.0,46
HK.02425,51.0,54
HK.02427,96.0,88
HK.02429,27.0,31
HK.02431,0.0,0
HK.02432,8.0,9
HK.02433,52.0,69
HK.02436,96.0,26
HK.02438,18.0,30
HK.02439,21.0,2
HK.02440,4.0,20
HK.02442,99.0,97
HK.02443,5.0,5
HK.02450,95.0,92
HK.02451,91.0,95
HK.02453,5.0,20
HK.02455,75.0,76
HK.02457,87.0,84
HK.02458,82.0,76
HK.02459,24.0,86
HK.02460,36.0,45
HK.02465,20.0,20
HK.02469,1.0,10
HK.02473,1.0,24
HK.02476,,6
HK.02477,1.0,15
HK.02479,64.0,57
HK.02480,26.0,72
HK.02481,65.0,46
HK.02482,5.0,4
HK.02483,73.0,61
HK.02486,13.0,14
HK.02487,1.0,1
HK.02488,49.0,69
HK.02489,38.0,67
HK.02490,25.0,30
HK.02493,,29
HK.02495,6.0,12
HK.02496,12.0,22
HK.02497,41.0,8
HK.02498,5.0,3
HK.02499,58.0,50
HK.02500,7.0,66
HK.02501,93.0,94
HK.02502,79.0,67
HK.02503,48.0,65
HK.02505,22.0,75
HK.02506,25.0,23
HK.02507,59.0,69
HK.02508,15.0,22
HK.02509,51.0,71
HK.02510,94.0,97
HK.02511,66.0,71
HK.02512,33.0,48
HK.02513,,1
HK.02515,99.0,99
HK.02516,23.0,7
HK.02517,7.0,9
HK.02518,73.0,71
HK.02519,25.0,55
HK.02520,83.0,84
HK.02521,90.0,33
HK.02522,24.0,77
HK.02525,,49
HK.02526,,93
HK.02528,95.0,50
HK.02529,62.0,50
HK.02530,77.0,38
HK.02531,35.0,83
HK.02533,9.0,13
HK.02535,71.0,93
HK.02536,2.0,2
HK.02539,,7
HK.02540,21.0,73
HK.02543,,90
HK.02545,49.0,60
HK.02546,,89
HK.02549,45.0,67
HK.02550,44.0,65
HK.02551,12.0,27
HK.02552,34.0,51
HK.02553,,2
HK.02555,17.0,16
HK.02556,90.0,91
HK.02558,43.0,34
HK.02559,21.0,25
HK.02560,43.0,25
HK.02561,16.0,45
HK.02562,0.0,0
HK.02563,74.0,91
HK.02565,2.0,21
HK.02566,21.0,60
HK.02567,8.0,20
HK.02569,87.0,84
HK.02570,0.0,0
HK.02571,72.0,30
HK.02573,49.0,78
HK.02575,,4
HK.02576,62.0,17
HK.02577,6.0,17
HK.02579,,17
HK.02580,44.0,43
HK.02581,,74
HK.02582,0.0,0
HK.02583,,75
HK.02585,93.0,78
HK.02586,18.0,51
HK.02587,0.0,0
HK.02588,58.0,36
HK.02589,13.0,4
HK.02590,4.0,7
HK.02591,1.0,2
HK.02592,7.0,44
HK.02593,40.0,53
HK.02595,,7
HK.02596,68.0,61
HK.02597,93.0,79
HK.02598,8.0,26
HK.02600,53.0,65
HK.02601,56.0,60
HK.02602,68.0,82
HK.02603,34.0,41
HK.02605,13.0,41
HK.02607,56.0,35
HK.02608,52.0,57
HK.02609,9.0,25
HK.02610,13.0,36
HK.02611,70.0,70
HK.02613,65.0,59
HK.02616,45.0,81
HK.02617,0.0,7
HK.02618,34.0,14
HK.02619,,14
HK.02621,27.0,26
HK.02623,94.0,9
HK.02625,0.0,0
HK.02627,26.0,57
HK.02628,77.0,74
HK.02629,14.0,57
HK.02630,,78
HK.02631,60.0,13
HK.02632,,6
HK.02633,36.0,41
HK.02635,,26
HK.02637,,62
HK.02638,69.0,53
HK.02643,1.0,18
HK.02648,53.0,27
HK.02649,,57
HK.02650,,9
HK.02651,96.0,97
HK.02652,,1
HK.02655,,17
HK.02656,,4
HK.02657,,81
HK.02658,,60
HK.02659,,5
HK.02660,70.0,62
HK.02661,,2
HK.02663,82.0,9
HK.02665,,3
HK.02666,42.0,44
HK.02668,96.0,96
HK.02669,36.0,48
HK.02670,,1
HK.02671,,82
HK.02675,,28
HK.02676,,46
HK.02677,,28
HK.02678,62.0,14
HK.02680,34.0,29
HK.02682,51.0,79
HK.02683,71.0,48
HK.02685,,1
HK.02687,,98
HK.02688,47.0,79
HK.02689,51.0,8
HK.02691,,65
HK.02692,,4
HK.02693,,47
HK.02695,,6
HK.02696,39.0,31
HK.02698,,46
HK.02699,27.0,83
HK.02700,74.0,80
HK.02701,,12
HK.02706,,72
HK.02714,,85
HK.02715,,7
HK.02718,,2
HK.02720,,91
HK.02722,27.0,12
HK.02723,,42
HK.02726,,8
HK.02727,22.0,20
HK.02728,47.0,95
HK.02729,,62
HK.02738,95.0,99
HK.02768,,79
HK.02772,8.0,23
HK.02777,1.0,1
HK.02779,21.0,76
HK.02788,,68
HK.02789,79.0,28
HK.02798,71.0,88
HK.02799,31.0,73
HK.02858,6.0,6
HK.02863,93.0,78
HK.02865,4.0,1
HK.02866,48.0,71
HK.02869,63.0,51
HK.02877,81.0,87
HK.02878,9.0,16
HK.02880,38.0,45
HK.02881,90.0,41
HK.02882,21.0,33
HK.02883,71.0,75
HK.02885,86.0,85
HK.02886,78.0,82
HK.02888,89.0,78
HK.02889,,1
HK.02892,89.0,54
HK.02898,54.0,57
HK.02899,74.0,68
HK.03200,,21
HK.03268,,61
HK.03277,,76
HK.03288,38.0,13
HK.03296,,45
HK.03300,21.0,5
HK.03301,10.0,39
HK.03302,70.0,17
HK.03303,20.0,19
HK.03306,77.0,83
HK.03309,14.0,34
HK.03310,,20
HK.03311,63.0,75
HK.03313,21.0,67
HK.03315,29.0,37
HK.03316,52.0,28
HK.03317,,6
HK.03318,91.0,92
HK.03319,22.0,15
HK.03320,57.0,29
HK.03321,89.0,23
HK.03322,75.0,84
HK.03323,9.0,9
HK.03328,83.0,83
HK.03329,80.0,32
HK.03330,89.0,93
HK.03332,12.0,92
HK.03336,76.0,5
HK.03337,63.0,87
HK.03339,84.0,79
HK.03347,83.0,91
HK.03348,78.0,53
HK.03355,,87
HK.03360,69.0,60
HK.03363,67.0,48
HK.03366,27.0,18
HK.03368,41.0,11
HK.03369,72.0,72
HK.03377,5.0,8
HK.03378,,73
HK.03380,55.0,25
HK.03382,60.0,68
HK.03383,9.0,18
HK.03388,,37
HK.03389,94.0,93
HK.03390,49.0,60
HK.03393,33.0,6
HK.03395,28.0,40
HK.03396,93.0,92
HK.03398,15.0,1
HK.03399,31.0,20
HK.03600,90.0,74
HK.03601,11.0,5
HK.03603,89.0,73
HK.03606,54.0,52
HK.03613,23.0,15
HK.03616,17.0,4
HK.03618,68.0,45
HK.03623,35.0,81
HK.03625,,3
HK.03626,21.0,87
HK.03628,79.0,87
HK.03633,47.0,69
HK.03636,,60
HK.03638,1.0,0
HK.03639,37.0,89
HK.03650,2.0,2
HK.03658,43.0,22
HK.03660,3.0,1
HK.03662,56.0,69
HK.03666,32.0,57
HK.03668,72.0,72
HK.03669,24.0,46
HK.03677,6.0,9
HK.03678,18.0,42
HK.03680,79.0,76
HK.03681,29.0,45
HK.03683,4.0,27
HK.03686,20.0,14
HK.03688,7.0,4
HK.03689,74.0,76
HK.03690,44.0,19
HK.03692,68.0,76
HK.03696,,94
HK.03698,85.0,54
HK.03699,83.0,84
HK.03700,19.0,12
HK.03708,90.0,97
HK.03709,19.0,14
HK.03718,69.0,48
HK.03728,68.0,53
HK.03737,70.0,81
HK.03738,40.0,91
HK.03750,45.0,6
HK.03759,92.0,90
HK.03768,5.0,4
HK.03773,87.0,43
HK.03774,98.0,96
HK.03778,61.0,60
HK.03788,73.0,88
HK.03789,95.0,86
HK.03798,69.0,75
HK.03800,26.0,77
HK.03808,83.0,51
HK.03813,50.0,77
HK.03816,98.0,98
HK.03818,15.0,25
HK.03822,62.0,81
HK.03828,51.0,69
HK.03830,94.0,60
HK.03833,73.0,82
HK.03836,10.0,7
HK.03838,72.0,81
HK.03839,81.0,42
HK.03848,48.0,29
HK.03858,73.0,28
HK.03860,73.0,77
HK.03866,83.0,78
HK.03868,18.0,24
HK.03869,28.0,55
HK.03877,80.0,80
HK.03878,46.0,15
HK.03880,25.0,16
HK.03881,,84
HK.03882,38.0,83
HK.03883,8.0,33
HK.03886,17.0,11
HK.03887,,85
HK.03888,53.0,45
HK.03889,10.0,45
HK.03893,94.0,74
HK.03896,29.0,23
HK.03898,25.0,10
HK.03899,52.0,49
HK.03900,14.0,4
HK.03903,64.0,57
HK.03908,67.0,37
HK.03913,10.0,9
HK.03918,22.0,25
HK.03919,90.0,98
HK.03928,96.0,75
HK.03931,10.0,17
HK.03933,24.0,23
HK.03938,94.0,22
HK.03939,92.0,94
HK.03958,54.0,66
HK.03963,13.0,18
HK.03968,75.0,77
HK.03969,51.0,36
HK.03978,16.0,8
HK.03983,36.0,23
HK.03986,,7
HK.03988,87.0,85
HK.03989,55.0,54
HK.03990,17.0,27
HK.03991,9.0,13
HK.03993,54.0,29
HK.03996,44.0,38
HK.03997,74.0,1
HK.03998,67.0,36
HK.03999,61.0,74
HK.06030,50.0,25
HK.06031,,34
HK.06033,40.0,53
HK.06036,94.0,10
HK.06038,92.0,94
HK.06049,46.0,43
HK.06051,6.0,15
HK.06055,31.0,70
HK.06058,76.0,50
HK.06060,26.0,37
HK.06063,98.0,92
HK.06066,54.0,46
HK.06068,22.0,32
HK.06069,13.0,11
HK.06078,47.0,61
HK.06080,53.0,23
HK.06082,,17
HK.06083,83.0,28
HK.06086,4.0,41
HK.06088,44.0,33
HK.06090,,66
HK.06093,27.0,5
HK.06098,54.0,42
HK.06099,60.0,42
HK.06100,31.0,69
HK.06108,51.0,68
HK.06110,2.0,2
HK.06113,14.0,23
HK.06117,43.0,37
HK.06118,41.0,66
HK.06119,55.0,57
HK.06123,45.0,23
HK.06127,85.0,55
HK.06128,5.0,29
HK.06133,78.0,57
HK.06136,89.0,43
HK.06138,43.0,50
HK.06158,70.0,84
HK.06160,81.0,74
HK.06162,0.0,0
HK.06163,96.0,95
HK.06166,,93
HK.06168,6.0,24
HK.06169,35.0,51
HK.06178,40.0,42
HK.06181,12.0,49
HK.06182,87.0,94
HK.06185,38.0,82
HK.06186,21.0,8
HK.06188,8.0,2
HK.06189,64.0,57
HK.06190,86.0,52
HK.06193,89.0,76
HK.06196,36.0,60
HK.06198,79.0,85
HK.06199,48.0,48
HK.06600,,3
HK.06601,72.0,67
HK.06603,1.0,3
HK.06608,9.0,9
HK.06609,79.0,89
HK.06610,7.0,63
HK.06611,64.0,57
HK.06613,32.0,23
HK.06616,88.0,85
HK.06618,24.0,27
HK.06622,32.0,42
HK.06623,64.0,57
HK.06626,55.0,78
HK.06628,2.0,4
HK.06633,79.0,84
HK.06636,,12
HK.06639,57.0,57
HK.06651,,8
HK.06655,78.0,86
HK.06656,,51
HK.06657,42.0,22
HK.06658,,87
HK.06660,9.0,66
HK.06661,67.0,54
HK.06663,53.0,39
HK.06666,73.0,88
HK.06667,50.0,29
HK.06668,76.0,78
HK.06669,6.0,18
HK.06675,,70
HK.06676,29.0,75
HK.06677,30.0,41
HK.06680,28.0,26
HK.06681,1.0,5
HK.06682,19.0,32
HK.06683,9.0,19
HK.06686,39.0,36
HK.06687,,37
HK.06690,52.0,54
HK.06693,86.0,87
HK.06696,96.0,57
HK.06698,35.0,48
HK.06699,89.0,84
HK.06805,72.0,27
HK.06806,45.0,46
HK.06808,28.0,35
HK.06809,,19
HK.06810,,19
HK.06811,88.0,88
HK.06812,80.0,59
HK.06816,70.0,60
HK.06818,41.0,28
HK.06820,32.0,26
HK.06821,94.0,95
HK.06822,60.0,57
HK.06823,75.0,67
HK.06826,30.0,60
HK.06828,62.0,85
HK.06829,84.0,94
HK.06830,30.0,43
HK.06831,30.0,5
HK.06833,20.0,12
HK.06838,65.0,80
HK.06839,13.0,13
HK.06855,13.0,16
HK.06858,52.0,63
HK.06860,12.0,18
HK.06862,25.0,14
HK.06865,13.0,12
HK.06866,37.0,30
HK.06868,59.0,60
HK.06869,96.0,92
HK.06871,,47
HK.06872,,1
HK.06877,11.0,31
HK.06878,64.0,57
HK.06881,43.0,64
HK.06882,71.0,47
HK.06883,61.0,57
HK.06885,7.0,14
HK.06886,63.0,59
HK.06887,47.0,73
HK.06888,19.0,7
HK.06889,59.0,70
HK.06890,95.0,96
HK.06893,84.0,92
HK.06896,10.0,1
HK.06898,71.0,31
HK.06899,71.0,57
HK.06908,6.0,2
HK.06909,9.0,14
HK.06911,55.0,72
HK.06913,3.0,3
HK.06918,26.0,13
HK.06919,40.0,61
HK.06922,4.0,2
HK.06928,25.0,22
HK.06929,59.0,41
HK.06933,93.0,35
HK.06936,48.0,31
HK.06938,,69
HK.06939,78.0,13
HK.06955,1.0,1
HK.06958,36.0,49
HK.06959,14.0,28
HK.06960,3.0,5
HK.06963,75.0,78
HK.06966,83.0,77
HK.06968,61.0,16
HK.06969,58.0,86
HK.06978,2.0,37
HK.06979,48.0,45
HK.06980,,92
HK.06988,11.0,84
HK.06989,15.0,35
HK.06990,72.0,33
HK.06993,87.0,89
HK.06996,26.0,16
HK.06998,,40
HK.06999,64.0,57
HK.07489,,1
HK.07618,,80
HK.07630,,7
HK.07666,,93
HK.07688,,89
HK.09600,11.0,15
HK.09606,21.0,34
HK.09608,41.0,80
HK.09609,,28
HK.09611,,30
HK.09616,48.0,61
HK.09618,51.0,29
HK.09626,17.0,11
HK.09633,44.0,30
HK.09636,31.0,50
HK.09638,82.0,70
HK.09639,36.0,47
HK.09658,29.0,19
HK.09660,14.0,26
HK.09663,9.0,27
HK.09668,57.0,69
HK.09669,10.0,28
HK.09676,16.0,25
HK.09677,76.0,79
HK.09678,1.0,13
HK.09680,27.0,28
HK.09686,71.0,85
HK.09688,84.0,84
HK.09689,61.0,3
HK.09690,33.0,44
HK.09696,15.0,19
HK.09698,44.0,33
HK.09699,39.0,77
HK.09857,66.0,81
HK.09858,80.0,81
HK.09860,36.0,71
HK.09863,29.0,29
HK.09866,12.0,4
HK.09868,11.0,14
HK.09869,55.0,2
HK.09876,56.0,92
HK.09877,53.0,53
HK.09878,30.0,15
HK.09879,81.0,64
HK.09880,20.0,23
HK.09881,81.0,57
HK.09882,58.0,18
HK.09885,25.0,52
HK.09886,54.0,47
HK.09887,58.0,17
HK.09888,25.0,21
HK.09889,54.0,36
HK.09890,14.0,20
HK.09893,87.0,16
HK.09896,6.0,5
HK.09898,20.0,16
HK.09899,6.0,3
HK.09900,84.0,26
HK.09901,79.0,79
HK.09903,,11
HK.09906,61.0,57
HK.09908,58.0,34
HK.09909,36.0,27
HK.09911,65.0,84
HK.09913,59.0,62
HK.09916,59.0,40
HK.09918,62.0,64
HK.09919,37.0,44
HK.09922,12.0,13
HK.09923,8.0,8
HK.09926,39.0,60
HK.09927,,8
