ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
SFBS,-0.007563914490506394,52,1,14,0.75
SFD,-0.1295280109913617,18,1,27,1.0
SFHG,-0.13898513576187013,17,1,7,0.7
SFIX,-0.23974379383047173,9,1,21,1.0
SFL,0.09176114324520258,82,0,0,0.2
SFM,-0.10583914461685279,22,1,8,0.75
SFNC,0.00938636122652774,62,0,0,0.8
SFST,0.007053233864157318,61,0,0,0.55
SG,0.07823401958579529,79,0,0,0.35
SGA,-0.0776274789125085,27,1,2,0.75
SGC,-0.08048436861324335,26,1,1,0.95
SGHC,0.02553956907031148,67,0,0,0.55
SGHT,0.3453025944962053,96,0,0,0.0
SGI,0.00979719370680061,63,0,0,0.8
SGLY,-0.7125040286763833,1,1,18,0.9
SGML,-0.12832041751744142,19,1,1,0.25
SGMT,0.3474916092778391,96,0,0,0.0
SGP,0.30351199193497536,95,0,0,0.0
SGRX,-0.684581870889208,1,1,53,1.0
SGRY,-0.10803528113246641,21,1,4,0.95
SGU,-0.0029449910969240314,56,0,0,0.75
SHAK,0.07859673435562131,79,1,8,0.4
SHAZ,-0.020047544510036902,45,1,13,0.7
SHBI,0.011004134846873247,63,1,1,0.95
SHC,0.02179554813583982,66,1,3,0.25
SHEL,0.11083605338239919,84,0,0,0.1
SHEN,-0.11685510465290104,20,1,3,0.8
SHFS,-0.28371275402923296,7,1,93,1.0
SHG,0.1587639793882593,89,0,0,0.05
SHIM,-0.08103812824318808,26,1,6,0.75
SHIP,0.15822708014930503,89,0,0,0.15
SHLS,-0.23605141182289766,9,1,33,1.0
SHMD,-0.32616562521582926,5,1,11,0.65
SHO,-0.03853909777072757,38,1,6,0.75
SHOE,-0.1551328353460687,15,1,10,0.85
SHOO,-0.052878848616322055,33,1,13,0.75
SHOP,0.0023577735424374843,59,1,5,0.25
SHPH,-0.13271056676568413,18,1,7,0.65
SHW,-0.05319494598478362,33,1,9,0.7
SIBN,0.06096346964103362,76,1,3,0.15
SID,0.2651624766036497,94,0,0,0.4
SIDU,-0.15372384213485912,15,1,7,0.5
SIEB,0.5147474883114345,97,0,0,0.05
SIF,-0.13419070126232066,18,1,5,0.95
SIFY,-0.09740647060216302,23,1,17,0.85
SIG,-0.08783486109397008,25,1,21,1.0
SIGA,-0.06205341764772625,31,0,0,0.7
SIGI,-0.03965712793431543,38,1,28,1.0
SIGIP,-0.0035307928413246805,55,0,0,0.8
SII,0.10279936855193125,83,0,0,0.0
SILC,0.0037790785402807125,60,0,0,0.5
SILO,-0.5421845749904439,2,1,42,1.0
SIM,-0.1325927326005704,18,1,3,0.35
SIMA,0.01615983641168465,65,0,0,0.7
SIMAU,-0.056944278274128346,32,0,0,0.75
SIMO,-0.018401474432746378,46,0,0,0.7
SINT,-0.00946416147450736,50,0,0,0.8
SION,-0.8449220535002843,0,1,21,1.0
SIRI,-0.02699130466309355,42,1,2,0.9
SITC,-0.13256868125412105,18,1,28,1.0
SITE,-0.054493061248182345,33,0,0,0.75
SITM,-0.13826776858659695,17,1,1,0.65
SJ,-0.18046706511711075,13,1,1,0.3
SJM,0.10260585859274932,83,1,2,0.3
SJT,0.07542044807721256,79,0,0,0.2
SKE,0.09675172372091348,82,0,0,0.15
SKIL,-0.19089384003139592,12,1,10,0.65
SKIN,0.015709883784212,65,0,0,0.55
SKK,-0.06653536416519383,30,1,11,0.85
SKM,0.09743830719713133,82,0,0,0.15
SKT,-0.045918847615745356,36,1,27,1.0
SKWD,-0.037642248201249714,39,1,21,1.0
SKY,-0.03121031329842475,41,1,8,0.4
SKYA,0.0943424926720284,82,0,0,0.35
SKYE,-0.620728827013225,1,1,32,1.0
SKYH,-0.02338912522539116,44,1,8,0.8
SKYQ,-0.08437384495647289,26,1,24,1.0
SKYW,-0.07183845864447069,28,1,21,1.0
SKYX,0.1478400982474718,88,0,0,0.35
SLAB,-0.0034726750421378728,55,0,0,0.8
SLB,0.12669811119157143,86,0,0,0.0
SLBT,-0.2938490571502627,6,1,2,0.9
SLDB,0.16028372402402674,89,0,0,0.0
SLDE,0.22316044986281008,93,0,0,0.1
SLDP,0.03795927350831463,71,0,0,0.25
SLE,0.5520562701227331,98,0,0,0.1
SLF,-0.0007562129517213224,57,1,1,0.85
SLG,0.005529376137176089,61,1,6,0.3
SLGB,-0.2913386264207096,6,1,19,0.95
SLGL,-0.16862458904327474,14,1,9,0.85
SLGN,-0.050240777500697095,34,1,8,0.85
SLI,-0.07859070481692691,27,1,4,0.5
SLM,0.030000695060150257,69,1,1,0.55
SLMBP,0.009189599586076912,62,0,0,0.65
SLMT,-0.1676018302773782,14,1,7,0.9
SLN,0.420085796888967,97,0,0,0.0
SLND,-0.06340716553234224,30,1,8,0.65
SLNG,0.2405749395947254,93,1,1,0.05
SLNH,0.012478114941764106,64,0,0,0.6
SLNHP,0.1432832385211223,88,0,0,0.0
SLP,0.02685504238473223,68,0,0,0.55
SLQT,-0.2839644023491101,7,1,10,0.75
SLRC,-0.03795479778176088,39,1,28,1.0
SLS,0.23231429366365167,93,0,0,0.05
SLSN,-0.0843361407418068,26,1,12,0.75
SLSR,0.016528648875549754,65,0,0,0.35
SLVM,-0.1154883100305492,20,1,19,0.95
SLXN,-0.8630203486951683,0,1,126,1.0
SM,0.2855976601333123,95,0,0,0.0
SMA,-0.020080060564422585,45,1,11,0.85
SMBC,-0.02303244315255093,44,1,25,1.0
SMBK,0.06018538552025329,76,0,0,0.6
SMC,0.1228592524752327,85,0,0,0.0
SMCI,0.24864056412974211,93,0,0,0.0
SMFG,0.057635630383333566,75,0,0,0.45
SMG,-0.07692868346217954,27,1,27,1.0
SMHI,0.12746994633453973,86,0,0,0.1
SMID,-0.14624944566156992,16,1,28,1.0
SMJF,-0.8422745733026895,0,1,8,0.4
SMMT,0.18999230398457098,91,0,0,0.55
SMP,0.0027972200018659948,60,0,0,0.8
SMPL,-0.0955482311558586,24,1,1,0.7
SMR,0.13974642892770206,87,0,0,0.4
SMRT,0.0423800397018758,72,1,3,0.15
SMSI,-0.03922889248166456,38,1,6,0.3
SMTC,0.13409774687058448,87,0,0,0.4
SMTI,0.2628590971998074,94,0,0,0.0
SMTK,-0.7801780861938349,0,1,32,1.0
SMWB,0.3364856652140982,96,1,1,0.05
SMX,0.09099300379821197,81,0,0,0.5
SMXT,-0.5065970333720861,2,1,18,0.95
SN,0.11245111459471559,84,1,5,0.25
SNA,-0.062212123882619194,31,1,26,1.0
SNAL,-0.39513404295630494,4,1,21,1.0
SNAP,0.03945365667704416,71,0,0,0.05
SND,0.11604742768037248,85,0,0,0.1
SNDA,-0.0022355466164024618,56,0,0,0.8
SNDL,0.10502225333303798,83,0,0,0.25
SNDR,-0.06293109181867688,31,1,31,1.0
SNDX,-0.04404702354016815,36,1,1,0.75
SNES,-0.36043529535865426,4,1,23,1.0
SNEX,-0.05472568623135701,33,1,27,1.0
SNFCA,-0.07929600650544553,27,1,1,0.95
SNGX,-0.03249534186095132,40,1,9,0.65
